,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
53,上海市,04-01 12:00,Ⅲ,16.0,7.69,9.24,1258.8,334.3,4.14,0.025,0.127,1.67
54,上海市,04-01 12:00,Ⅲ,16.0,7.69,9.24,1258.8,334.3,4.14,0.025,0.127,1.67
55,上海市,04-01 16:00,Ⅲ,16.0,7.56,9.13,1512.3,434.5,4.64,0.025,0.104,0.95
56,上海市,04-01 20:00,Ⅱ,16.2,7.52,9.02,939.4,155.9,3.22,0.025,0.08,1.76
57,上海市,04-01 20:00,Ⅱ,16.2,7.52,9.02,939.4,155.9,3.22,0.025,0.08,1.76
58,上海市,04-02 04:00,Ⅱ,16.1,7.53,8.97,872.1,93.8,2.48,0.034,0.065,2.16
59,上海市,04-02 08:00,Ⅱ,16.2,7.52,8.94,825.9,90.0,2.42,0.038,0.06,1.92
60,上海市,04-02 12:00,Ⅱ,16.8,7.53,9.09,940.0,81.0,2.52,0.028,0.077,1.96
61,上海市,04-02 16:00,Ⅲ,16.5,7.49,9.02,754.6,564.0,4.52,0.025,0.115,0.85
62,上海市,04-02 20:00,Ⅱ,16.8,7.48,8.92,593.2,154.2,3.13,0.025,0.069,1.81
63,上海市,04-02 20:00,Ⅱ,16.8,7.48,8.92,593.2,154.2,3.13,0.025,0.069,1.81
64,上海市,04-03 04:00,Ⅱ,17.0,7.45,9.4,632.8,112.1,2.44,0.031,0.091,1.99
65,上海市,04-03 08:00,Ⅱ,16.9,7.47,9.12,655.0,107.0,2.44,0.026,0.064,2.12
66,上海市,04-03 12:00,Ⅱ,17.3,7.49,9.74,668.0,93.1,2.46,0.025,0.07,2.06
67,上海市,04-03 16:00,Ⅱ,17.8,7.4,9.57,684.0,81.6,2.32,0.036,0.08,2.13
68,上海市,04-03 20:00,Ⅱ,17.4,7.42,9.72,680.3,83.1,2.49,0.05,0.051,2.28
69,上海市,04-03 20:00,Ⅱ,17.4,7.42,9.72,680.3,83.1,2.49,0.05,0.051,2.28
71,上海市,04-04 04:00,Ⅱ,17.0,7.42,9.73,699.9,68.8,2.32,0.046,0.053,2.35
72,上海市,04-04 08:00,Ⅱ,17.1,7.46,9.8,698.7,66.9,2.32,0.038,0.087,2.05
73,上海市,04-04 16:00,Ⅱ,18.5,7.47,9.68,737.4,57.0,2.5,0.045,0.005,2.09
74,上海市,04-04 20:00,Ⅱ,17.2,7.52,9.13,758.5,64.2,2.44,0.071,0.064,2.19
75,上海市,04-04 20:00,Ⅱ,17.2,7.52,9.13,758.5,64.2,2.44,0.071,0.064,2.19
76,上海市,04-05 04:00,Ⅱ,16.7,7.52,9.08,759.3,48.0,2.18,0.067,0.079,2.17
77,上海市,04-05 08:00,Ⅱ,16.8,7.55,9.15,751.2,44.5,2.33,0.061,0.072,2.19
78,上海市,04-05 12:00,Ⅱ,17.3,7.69,9.65,790.3,41.8,2.61,0.088,0.082,2.08
79,上海市,04-05 16:00,Ⅱ,17.4,7.59,9.74,790.7,41.1,2.43,0.047,0.071,2.24
80,上海市,04-01 04:00,Ⅳ,18.0,6.74,5.95,422.6,198.2,6.77,0.208,0.128,4.79
81,上海市,04-01 12:00,劣Ⅴ,18.0,6.68,3.73,439.4,132.5,9.33,2.522,0.329,9.62
82,上海市,04-01 12:00,劣Ⅴ,18.0,6.68,3.73,439.4,132.5,9.33,2.522,0.329,9.62
83,上海市,04-01 16:00,Ⅳ,18.3,6.72,5.75,415.8,159.1,6.47,0.189,0.111,4.16
84,上海市,04-01 20:00,Ⅲ,18.2,6.73,5.77,415.9,88.5,5.51,0.132,0.098,3.88
85,上海市,04-01 20:00,Ⅲ,18.2,6.73,5.77,415.9,88.5,5.51,0.132,0.098,3.88
86,上海市,04-02 04:00,Ⅳ,18.3,6.7,5.56,434.9,166.3,6.51,0.175,0.131,4.67
87,上海市,04-02 08:00,Ⅲ,18.3,6.7,5.54,444.3,82.2,5.64,0.14,0.112,3.7
88,上海市,04-02 12:00,Ⅳ,18.6,6.73,6.0,456.9,171.5,6.97,0.19,0.122,5.28
89,上海市,04-02 16:00,Ⅲ,18.6,6.7,5.59,447.5,108.9,5.83,0.121,0.098,4.02
90,上海市,04-02 20:00,Ⅲ,18.6,6.71,5.84,444.9,96.6,5.54,0.104,0.097,3.79
91,上海市,04-02 20:00,Ⅲ,18.6,6.71,5.84,444.9,96.6,5.54,0.104,0.097,3.79
92,上海市,04-03 04:00,Ⅲ,18.6,6.72,5.92,450.2,123.9,5.65,0.116,0.11,3.91
93,上海市,04-03 08:00,Ⅲ,18.6,6.72,6.09,437.0,93.4,5.4,0.116,0.087,3.72
94,上海市,04-03 12:00,Ⅳ,18.8,6.75,6.03,441.1,239.8,6.6,0.177,0.123,4.95
95,上海市,04-03 16:00,Ⅲ,18.6,6.76,6.42,432.7,122.3,5.86,0.105,0.109,3.81
96,上海市,04-03 16:00,Ⅲ,18.6,6.76,6.42,432.7,122.3,5.86,0.105,0.109,3.81
97,上海市,04-03 16:00,Ⅲ,18.6,6.76,6.42,432.7,122.3,5.86,0.105,0.109,3.81
99,上海市,04-04 04:00,Ⅲ,18.5,6.78,6.43,429.0,126.1,5.55,0.147,0.097,3.67
100,上海市,04-04 12:00,Ⅲ,18.8,6.75,5.88,440.9,101.1,5.78,0.192,0.117,4.34
101,上海市,04-04 16:00,Ⅲ,18.9,6.77,6.91,437.2,133.9,5.99,0.2,0.113,3.81
102,上海市,04-04 20:00,Ⅲ,18.8,6.83,7.08,431.0,140.5,5.58,0.1,0.09,3.53
103,上海市,04-04 20:00,Ⅲ,18.8,6.83,7.08,431.0,140.5,5.58,0.1,0.09,3.53
104,上海市,04-05 04:00,Ⅲ,18.4,6.78,5.89,437.3,99.0,5.68,0.231,0.109,3.46
105,上海市,04-05 08:00,Ⅲ,18.5,6.8,6.5,436.3,92.1,5.44,0.22,0.091,3.89
106,上海市,04-05 12:00,Ⅲ,19.0,6.8,6.89,431.9,130.6,5.46,0.17,0.095,3.41
107,上海市,04-05 16:00,Ⅳ,19.2,6.79,7.15,427.8,151.7,6.01,0.188,0.116,3.62
108,上海市,04-01 04:00,Ⅲ,18.2,7.56,7.85,691.3,44.5,4.73,0.19,0.106,3.06
109,上海市,04-01 12:00,Ⅲ,19.2,7.52,7.55,707.6,49.3,5.02,0.201,0.125,2.91
110,上海市,04-01 12:00,Ⅲ,19.2,7.52,7.55,707.6,49.3,5.02,0.201,0.125,2.91
111,上海市,04-01 16:00,Ⅲ,18.7,7.51,7.57,720.4,55.4,4.89,0.195,0.129,2.84
112,上海市,04-01 20:00,Ⅲ,18.5,7.53,7.65,701.2,52.1,4.79,0.164,0.118,2.97
113,上海市,04-01 20:00,Ⅲ,18.5,7.53,7.65,701.2,52.1,4.79,0.164,0.118,2.97
114,上海市,04-02 04:00,Ⅲ,18.4,7.53,7.55,691.8,37.7,4.66,0.144,0.104,3.14
115,上海市,04-02 08:00,Ⅲ,18.5,7.52,7.61,692.3,35.0,4.76,0.152,0.101,3.43
116,上海市,04-02 12:00,Ⅲ,18.9,7.25,7.7,698.4,49.1,4.79,0.152,0.113,3.13
117,上海市,04-02 16:00,Ⅲ,19.4,7.31,7.4,722.5,39.3,4.88,0.173,0.11,3.17
118,上海市,04-02 20:00,Ⅲ,19.2,7.29,7.42,730.3,41.3,4.84,0.205,0.11,2.97
119,上海市,04-02 20:00,Ⅲ,19.2,7.29,7.42,730.3,41.3,4.84,0.205,0.11,2.97
120,上海市,04-03 04:00,Ⅲ,19.0,7.3,7.84,691.5,42.9,4.62,0.144,0.101,3.2
121,上海市,04-03 08:00,Ⅲ,19.0,7.26,7.51,690.6,40.3,4.5,0.12,0.1,3.09
122,上海市,04-03 12:00,Ⅲ,19.8,7.31,7.8,685.1,50.7,4.72,0.104,0.111,2.92
123,上海市,04-03 16:00,Ⅲ,19.2,7.33,7.74,693.2,51.5,4.75,0.102,0.114,3.13
124,上海市,04-03 20:00,Ⅲ,19.0,7.31,7.59,699.0,43.2,4.59,0.121,0.107,3.08
125,上海市,04-03 20:00,Ⅲ,19.0,7.31,7.59,699.0,43.2,4.59,0.121,0.107,3.08
127,上海市,04-04 04:00,Ⅲ,18.6,7.32,7.25,710.1,32.2,4.53,0.147,0.104,3.12
128,上海市,04-04 12:00,Ⅲ,19.3,7.33,7.44,732.8,49.9,4.89,0.189,0.129,2.84
129,上海市,04-04 16:00,Ⅲ,20.2,7.39,7.59,739.1,39.0,4.78,0.21,0.114,3.01
130,上海市,04-04 20:00,Ⅲ,19.6,7.71,9.26,0.01,0.1,4.78,0.189,0.125,0.36
131,上海市,04-04 20:00,Ⅲ,19.6,7.71,9.26,0.01,0.1,4.78,0.189,0.125,0.36
132,上海市,04-05 04:00,Ⅲ,18.3,7.39,7.86,714.0,39.8,4.49,0.169,0.106,3.1
133,上海市,04-05 08:00,Ⅲ,18.4,7.41,8.0,712.6,47.9,4.67,0.139,0.114,3.2
134,上海市,04-05 12:00,Ⅲ,18.9,7.42,8.08,722.4,49.8,4.64,0.192,0.125,2.93
135,上海市,04-05 16:00,Ⅲ,19.4,7.52,8.1,717.4,65.8,4.78,0.164,0.129,2.94
136,上海市,04-01 04:00,Ⅱ,16.6,7.73,8.46,474.5,38.4,1.4,0.028,0.075,1.79
137,上海市,04-01 08:00,Ⅱ,16.7,7.71,8.39,518.6,30.3,1.63,0.033,0.082,1.66
138,上海市,04-01 12:00,Ⅱ,16.8,7.67,8.25,566.9,41.1,1.7,0.043,0.081,1.72
139,上海市,04-01 16:00,Ⅱ,16.9,7.73,8.52,557.3,32.1,1.74,0.037,0.077,1.77
140,上海市,04-01 20:00,Ⅱ,16.6,7.71,8.1,542.6,45.2,1.73,0.038,0.076,1.83
141,上海市,04-01 20:00,Ⅱ,16.6,7.71,8.1,542.6,45.2,1.73,0.038,0.076,1.83
142,上海市,04-02 04:00,Ⅱ,16.1,7.69,8.01,471.7,46.3,1.61,0.037,0.071,1.74
143,上海市,04-02 08:00,Ⅱ,16.1,7.64,8.08,439.7,41.4,1.65,0.035,0.07,1.83
144,上海市,04-02 12:00,Ⅱ,16.4,7.67,8.12,445.9,42.2,1.78,0.028,0.068,1.94
145,上海市,04-02 16:00,Ⅱ,17.2,7.61,8.0,483.0,36.5,1.66,0.042,0.07,1.96
146,上海市,04-02 20:00,Ⅱ,16.4,7.6,7.88,444.0,53.8,1.53,0.039,0.062,1.94
147,上海市,04-02 20:00,Ⅱ,16.4,7.6,7.88,444.0,53.8,1.53,0.039,0.062,1.94
148,上海市,04-03 04:00,Ⅱ,16.4,7.64,7.82,440.3,53.5,1.44,0.031,0.07,1.94
149,上海市,04-03 08:00,Ⅱ,16.3,7.52,7.81,428.7,59.4,1.46,0.046,0.062,2.0
150,上海市,04-03 12:00,Ⅱ,16.5,7.68,8.1,428.2,69.6,1.56,0.028,0.051,2.06
151,上海市,04-03 16:00,Ⅱ,16.5,7.74,8.2,416.2,48.5,1.41,0.025,0.061,1.95
152,上海市,04-03 20:00,Ⅱ,16.4,7.76,8.12,415.5,49.0,1.36,0.025,0.075,1.88
153,上海市,04-03 20:00,Ⅱ,16.4,7.76,8.12,415.5,49.0,1.36,0.025,0.075,1.88
155,上海市,04-04 08:00,Ⅱ,16.0,7.67,8.24,414.8,38.7,1.48,0.025,0.071,1.86
156,上海市,04-04 12:00,Ⅱ,17.3,7.68,8.59,408.1,38.8,1.35,0.025,0.063,1.87
157,上海市,04-04 16:00,Ⅱ,17.6,7.68,9.34,465.3,39.0,1.7,0.025,0.07,2.38
158,上海市,04-04 20:00,Ⅱ,16.5,7.63,8.3,435.4,34.2,1.5,0.025,0.066,2.31
159,上海市,04-04 20:00,Ⅱ,16.5,7.63,8.3,435.4,34.2,1.5,0.025,0.066,2.31
160,上海市,04-05 04:00,Ⅱ,16.4,7.7,8.26,458.2,31.6,1.36,0.025,0.07,1.89
161,上海市,04-05 08:00,Ⅱ,16.3,7.72,8.51,432.3,29.3,1.5,0.025,0.064,1.83
162,上海市,04-05 12:00,Ⅱ,19.2,7.74,9.23,456.2,21.8,1.49,0.025,0.06,1.77
163,上海市,04-05 16:00,Ⅱ,19.1,7.73,9.86,452.5,22.4,1.57,0.025,0.073,2.29
164,上海市,04-01 04:00,Ⅱ,17.2,8.06,10.07,727.8,39.8,1.97,0.054,0.052,1.57
165,上海市,04-01 12:00,Ⅱ,17.3,8.36,10.18,735.0,44.0,2.05,0.054,0.055,1.56
166,上海市,04-01 12:00,Ⅱ,17.3,8.36,10.18,735.0,44.0,2.05,0.054,0.055,1.56
167,上海市,04-01 16:00,Ⅱ,17.1,8.5,9.83,824.2,40.1,2.3,0.08,0.066,1.95
168,上海市,04-01 20:00,Ⅱ,17.0,8.67,9.3,830.6,41.3,2.41,0.093,0.063,1.93
169,上海市,04-01 20:00,Ⅱ,17.0,8.67,9.3,830.6,41.3,2.41,0.093,0.063,1.93
170,上海市,04-02 04:00,劣Ⅴ,16.7,9.12,9.03,631.1,45.6,1.85,0.1,0.07,2.0
171,上海市,04-02 08:00,劣Ⅴ,16.6,9.23,8.83,587.6,52.6,1.87,0.085,0.071,1.98
172,上海市,04-02 12:00,劣Ⅴ,17.0,9.27,9.41,574.5,46.7,1.82,0.067,0.055,2.01
173,上海市,04-02 16:00,劣Ⅴ,17.2,9.28,9.58,573.9,44.3,1.84,0.068,0.067,2.02
174,上海市,04-02 20:00,劣Ⅴ,17.0,9.3,8.99,574.6,49.6,1.84,0.072,0.074,1.97
175,上海市,04-02 20:00,劣Ⅴ,17.0,9.3,8.99,574.6,49.6,1.84,0.072,0.074,1.97
176,上海市,04-03 04:00,劣Ⅴ,16.7,9.34,8.53,577.4,50.3,1.96,0.097,0.077,1.95
177,上海市,04-03 08:00,劣Ⅴ,16.6,9.34,8.57,578.1,47.0,2.1,0.108,0.068,2.08
178,上海市,04-03 12:00,Ⅱ,16.9,8.86,9.09,587.9,46.8,2.0,0.1,0.069,2.04
179,上海市,04-03 16:00,Ⅱ,16.9,8.85,8.81,598.9,41.7,2.04,0.103,0.072,1.6
180,上海市,04-03 20:00,Ⅱ,16.6,8.81,8.84,600.8,38.2,2.0,0.107,0.07,1.93
181,上海市,04-03 20:00,Ⅱ,16.6,8.81,8.84,600.8,38.2,2.0,0.107,0.07,1.93
183,上海市,04-04 04:00,Ⅱ,16.1,8.76,8.8,607.2,35.8,2.02,0.117,0.072,2.18
184,上海市,04-04 12:00,Ⅱ,16.9,8.08,9.8,598.7,32.9,1.94,0.113,0.075,2.07
185,上海市,04-04 16:00,Ⅱ,17.1,8.34,9.94,582.3,32.6,1.96,0.112,0.083,2.02
186,上海市,04-04 20:00,Ⅱ,16.6,8.4,9.71,604.8,32.1,1.97,0.111,0.054,2.03
187,上海市,04-04 20:00,Ⅱ,16.6,8.4,9.71,604.8,32.1,1.97,0.111,0.054,2.03
188,上海市,04-05 04:00,Ⅱ,16.1,8.23,9.52,665.2,33.2,1.94,0.116,0.061,2.04
189,上海市,04-05 08:00,Ⅱ,16.1,8.2,9.88,672.5,29.9,2.18,0.111,0.047,1.88
190,上海市,04-05 12:00,Ⅱ,18.0,8.17,12.1,659.2,26.9,2.2,0.081,0.056,2.06
191,上海市,04-05 16:00,Ⅱ,20.1,8.11,13.58,655.2,25.7,2.29,0.055,0.061,1.97
192,上海市,04-01 04:00,Ⅲ,16.4,7.57,7.67,422.3,182.8,2.46,0.042,0.123,3.24
193,上海市,04-01 12:00,Ⅲ,17.0,7.37,5.56,587.3,195.4,3.45,0.176,0.158,5.96
194,上海市,04-01 12:00,Ⅲ,17.0,7.37,5.56,587.3,195.4,3.45,0.176,0.158,5.96
195,上海市,04-01 16:00,Ⅲ,16.5,7.59,7.56,420.9,153.6,2.5,0.039,0.118,3.02
199,上海市,04-02 08:00,Ⅲ,16.9,7.47,5.97,529.5,149.1,3.03,0.099,0.118,4.75
200,上海市,04-02 12:00,Ⅳ,17.2,7.34,4.8,619.0,239.9,3.86,0.259,0.118,14.42
201,上海市,04-02 16:00,Ⅲ,16.9,7.51,6.76,482.6,219.7,3.18,0.064,0.118,5.1
202,上海市,04-02 20:00,Ⅲ,17.4,7.38,5.27,566.1,189.4,3.56,0.225,0.118,6.61
203,上海市,04-03 00:00,Ⅳ,17.3,7.36,4.95,643.0,178.8,3.56,0.225,0.118,6.61
204,上海市,04-03 04:00,Ⅲ,16.8,7.53,7.03,470.1,287.8,3.26,0.07,0.118,9.64
205,上海市,04-03 08:00,Ⅲ,17.0,7.46,5.94,559.5,131.7,3.01,0.065,0.118,4.33
206,上海市,04-03 12:00,Ⅳ,17.4,7.33,4.84,647.4,153.5,3.01,0.211,0.162,5.53
207,上海市,04-03 16:00,Ⅲ,17.0,7.41,5.86,620.0,125.1,2.38,0.066,0.125,4.5
208,上海市,04-03 20:00,Ⅲ,17.0,7.38,5.27,636.5,122.8,2.71,0.175,0.136,4.96
209,上海市,04-04 00:00,Ⅳ,17.0,7.34,4.94,669.1,103.6,2.71,0.175,0.136,4.96
211,上海市,04-04 08:00,Ⅲ,16.6,7.5,6.66,585.9,99.2,2.7,0.025,0.129,4.97
220,上海市,04-01 04:00,Ⅱ,17.7,8.11,7.01,463.6,49.7,3.65,0.092,0.048,1.7
221,上海市,04-01 08:00,Ⅳ,17.7,8.1,6.72,516.4,45.4,9.9,0.093,0.04,2.04
222,上海市,04-01 12:00,Ⅳ,17.8,8.06,6.71,508.6,47.5,9.9,0.093,0.04,2.04
223,上海市,04-01 16:00,Ⅱ,18.0,8.09,6.96,481.8,51.3,3.95,0.114,0.052,1.93
224,上海市,04-01 20:00,Ⅱ,17.9,8.1,6.86,479.2,50.0,3.51,0.1,0.044,1.74
225,上海市,04-01 20:00,Ⅱ,17.9,8.1,6.86,479.2,50.0,3.51,0.1,0.044,1.74
226,上海市,04-02 04:00,Ⅱ,17.7,8.11,6.93,463.7,53.9,3.4,0.096,0.02,1.85
227,上海市,04-02 08:00,Ⅱ,17.8,8.11,6.83,489.0,50.1,3.59,0.098,0.021,1.82
228,上海市,04-02 12:00,Ⅱ,18.0,8.05,6.54,502.1,45.7,3.48,0.113,0.042,1.96
229,上海市,04-02 16:00,Ⅱ,18.3,8.06,6.8,493.7,59.8,3.74,0.123,0.061,2.04
230,上海市,04-02 20:00,Ⅱ,18.0,8.07,6.67,475.7,63.3,3.54,0.097,0.052,1.8
231,上海市,04-02 20:00,Ⅱ,18.0,8.07,6.67,475.7,63.3,3.54,0.097,0.052,1.8
232,上海市,04-03 04:00,Ⅱ,17.9,8.1,6.81,458.2,64.2,3.74,0.106,0.038,1.68
233,上海市,04-03 08:00,Ⅱ,17.8,8.1,6.79,463.2,59.3,3.49,0.108,0.026,1.72
234,上海市,04-03 12:00,Ⅴ,17.9,8.06,6.47,526.8,46.0,3.75,0.126,0.37,4.09
235,上海市,04-03 16:00,Ⅲ,17.9,8.02,6.51,509.9,53.3,4.1,0.178,0.072,2.14
236,上海市,04-03 20:00,Ⅱ,17.7,8.05,6.57,479.5,49.4,3.69,0.141,0.049,1.94
237,上海市,04-03 20:00,Ⅱ,17.7,8.05,6.57,479.5,49.4,3.69,0.141,0.049,1.94
239,上海市,04-04 08:00,Ⅱ,17.6,8.08,6.7,462.0,73.0,3.69,0.133,0.048,1.81
240,上海市,04-04 12:00,Ⅱ,18.3,8.07,6.81,479.8,54.7,3.66,0.127,0.049,1.96
241,上海市,04-04 16:00,Ⅱ,18.6,8.07,7.02,484.9,60.4,3.96,0.156,0.068,2.08
242,上海市,04-04 20:00,Ⅱ,17.4,8.12,7.02,460.8,71.0,3.79,0.105,0.042,1.7
243,上海市,04-04 20:00,Ⅱ,17.4,8.12,7.02,460.8,71.0,3.79,0.105,0.042,1.7
244,上海市,04-05 04:00,Ⅱ,16.4,8.18,7.4,462.6,69.0,3.47,0.098,0.037,1.67
245,上海市,04-05 08:00,Ⅱ,16.7,8.19,7.66,456.2,60.2,3.49,0.101,0.042,1.65
246,上海市,04-05 12:00,Ⅱ,18.0,8.22,7.79,449.4,55.3,3.45,0.088,0.017,1.64
248,上海市,04-01 04:00,Ⅳ,17.4,7.34,7.3,654.0,117.6,3.5,0.219,0.064,3.08
249,上海市,04-01 12:00,Ⅳ,17.5,7.34,7.59,662.0,115.6,3.5,0.266,0.064,3.41
250,上海市,04-01 12:00,Ⅳ,17.5,7.34,7.59,662.0,115.6,3.5,0.266,0.064,3.41
251,上海市,04-01 16:00,Ⅳ,17.8,7.32,7.06,657.0,105.2,3.34,0.219,0.053,3.2
252,上海市,04-01 20:00,Ⅴ,18.1,7.1,2.98,658.0,100.3,3.38,0.311,0.062,3.39
253,上海市,04-01 20:00,Ⅴ,18.1,7.1,2.98,658.0,100.3,3.38,0.311,0.062,3.39
254,上海市,04-02 04:00,Ⅳ,17.3,7.25,6.57,666.0,121.4,3.34,0.268,0.061,3.32
255,上海市,04-02 08:00,Ⅳ,17.3,7.25,6.4,689.0,127.7,3.5,0.423,0.064,3.68
256,上海市,04-02 12:00,Ⅳ,17.8,7.29,7.31,678.0,116.3,3.34,0.335,0.057,3.54
257,上海市,04-02 16:00,Ⅳ,18.3,7.38,8.23,681.0,120.0,3.59,0.295,0.06,3.46
258,上海市,04-02 20:00,Ⅳ,19.0,7.02,3.32,855.0,113.6,3.52,0.352,0.059,3.68
259,上海市,04-02 20:00,Ⅳ,19.0,7.02,3.32,855.0,113.6,3.52,0.352,0.059,3.68
260,上海市,04-03 04:00,Ⅳ,17.7,7.19,7.32,701.0,125.2,3.27,0.338,0.059,3.71
261,上海市,04-03 08:00,Ⅳ,17.6,7.18,5.82,708.0,137.2,3.34,0.397,0.067,3.87
262,上海市,04-03 12:00,Ⅳ,17.7,7.2,6.55,724.0,138.9,3.41,0.384,0.065,3.85
263,上海市,04-03 16:00,Ⅳ,17.9,7.33,7.46,158.0,83.8,4.38,0.396,0.088,4.01
264,上海市,04-03 20:00,Ⅳ,17.3,7.36,7.3,736.0,86.9,4.62,0.429,0.091,4.08
265,上海市,04-03 20:00,Ⅳ,17.3,7.36,7.3,736.0,86.9,4.62,0.429,0.091,4.08
266,上海市,04-04 04:00,Ⅳ,16.8,7.25,6.95,728.0,70.8,4.38,0.37,0.077,4.01
267,上海市,04-04 04:00,Ⅳ,16.8,7.25,6.95,728.0,70.8,4.38,0.37,0.077,4.01
268,上海市,04-04 12:00,Ⅳ,17.1,7.31,7.77,710.0,74.6,4.72,0.386,0.076,3.88
269,上海市,04-04 16:00,Ⅳ,17.1,7.34,8.15,693.0,79.0,4.53,0.394,0.074,3.72
270,上海市,04-04 20:00,Ⅳ,17.1,7.37,8.18,688.0,83.9,4.53,1.34,0.078,3.68
271,上海市,04-04 20:00,Ⅳ,17.1,7.37,8.18,688.0,83.9,4.53,1.34,0.078,3.68
