,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
38,江西省,04-02 20:00,Ⅲ,17.2,6.96,9.18,57.0,162.1,4.79,0.095,0.16,1.84
39,江西省,04-03 00:00,Ⅲ,17.2,6.99,9.43,63.3,145.7,4.12,0.12,0.13,1.69
40,江西省,04-03 04:00,Ⅲ,17.2,6.91,9.21,75.0,138.0,3.38,0.128,0.123,1.77
41,江西省,04-03 08:00,Ⅲ,17.2,7.0,9.18,69.4,129.4,3.44,0.074,0.11,1.6
42,江西省,04-03 12:00,Ⅲ,17.2,7.05,9.34,65.7,127.4,3.22,0.062,0.108,1.51
43,江西省,04-03 16:00,Ⅱ,17.1,7.05,9.41,62.4,117.8,3.08,0.055,0.096,1.46
44,江西省,04-03 20:00,Ⅱ,16.9,7.11,9.57,66.6,111.8,3.45,0.054,0.097,1.42
45,江西省,04-04 00:00,Ⅱ,16.7,7.14,9.6,63.3,114.3,2.96,0.057,0.091,1.4
47,江西省,04-04 04:00,Ⅱ,16.5,7.16,9.52,77.3,107.8,3.15,0.081,0.092,1.5
48,江西省,04-04 12:00,Ⅱ,16.8,7.19,9.51,79.6,107.0,2.89,0.058,0.087,1.42
49,江西省,04-04 16:00,Ⅱ,17.1,7.19,9.49,79.5,98.9,3.34,0.051,0.087,1.42
50,江西省,04-04 20:00,Ⅱ,16.8,7.16,9.2,66.8,92.6,3.18,0.059,0.084,1.42
51,江西省,04-04 20:00,Ⅱ,16.8,7.16,9.2,66.8,92.6,3.18,0.059,0.084,1.42
52,江西省,04-05 04:00,Ⅱ,16.3,7.18,9.1,69.8,93.3,2.85,0.052,0.082,1.37
53,江西省,04-05 08:00,Ⅱ,16.4,7.19,9.12,85.1,91.1,2.55,0.056,0.088,1.4
54,江西省,04-05 12:00,Ⅱ,16.8,7.21,9.3,79.3,92.6,2.55,0.059,0.079,1.39
55,江西省,04-05 16:00,Ⅱ,16.5,7.25,9.24,85.1,90.0,2.67,0.056,0.08,1.4
56,江西省,04-01 04:00,Ⅱ,19.6,7.41,9.13,106.2,23.8,1.3,0.075,0.031,1.23
57,江西省,04-01 12:00,Ⅱ,18.7,7.41,9.23,99.8,26.4,1.74,0.097,0.068,1.46
58,江西省,04-01 12:00,Ⅱ,18.7,7.41,9.23,99.8,26.4,1.74,0.097,0.068,1.46
59,江西省,04-01 16:00,Ⅳ,19.0,7.52,9.26,99.0,36.0,3.93,0.172,0.255,2.96
60,江西省,04-01 20:00,Ⅳ,18.7,7.46,9.25,102.4,38.2,3.73,0.186,0.255,3.25
61,江西省,04-02 00:00,Ⅳ,18.3,7.46,9.39,106.0,35.0,2.89,0.152,0.193,2.49
62,江西省,04-02 04:00,Ⅲ,18.1,7.48,9.43,100.2,33.0,2.74,0.133,0.181,2.49
63,江西省,04-02 08:00,Ⅲ,17.6,7.45,9.54,97.8,32.9,2.78,0.129,0.177,2.46
64,江西省,04-02 12:00,Ⅲ,17.7,7.44,9.52,96.3,33.2,3.04,0.122,0.157,2.47
65,江西省,04-02 16:00,Ⅲ,17.9,7.44,9.51,94.6,32.0,2.75,0.118,0.143,2.36
66,江西省,04-02 20:00,Ⅲ,17.9,7.42,9.51,94.1,31.9,2.69,0.125,0.143,2.34
67,江西省,04-03 00:00,Ⅲ,17.5,7.43,9.5,95.0,32.1,2.52,0.135,0.143,2.34
68,江西省,04-03 04:00,Ⅲ,17.3,7.42,9.62,93.7,32.1,2.47,0.131,0.127,2.17
69,江西省,04-03 08:00,Ⅲ,17.0,7.43,9.65,93.5,31.5,2.47,0.131,0.127,2.17
70,江西省,04-03 12:00,Ⅲ,17.0,7.42,9.65,94.1,30.6,2.24,0.115,0.104,2.07
71,江西省,04-03 16:00,Ⅱ,17.0,7.42,9.6,93.8,29.8,2.08,0.113,0.094,1.85
72,江西省,04-03 20:00,Ⅱ,17.0,7.43,9.64,95.9,29.8,2.24,0.119,0.096,1.86
73,江西省,04-04 00:00,Ⅱ,16.6,7.42,9.71,93.3,30.8,2.57,0.116,0.101,1.8
75,江西省,04-04 08:00,Ⅲ,16.1,7.38,9.82,89.1,29.6,2.45,0.137,0.143,2.0
76,江西省,04-04 12:00,Ⅲ,16.3,7.38,9.76,87.0,28.8,2.32,0.127,0.125,1.93
77,江西省,04-04 16:00,Ⅱ,16.9,7.39,9.64,89.0,29.0,2.06,0.107,0.096,1.7
78,江西省,04-04 20:00,Ⅱ,16.7,7.42,9.73,92.2,28.6,2.39,0.099,0.082,1.63
79,江西省,04-04 20:00,Ⅱ,16.7,7.42,9.73,92.2,28.6,2.39,0.099,0.082,1.63
80,江西省,04-05 04:00,Ⅱ,16.1,7.43,9.81,93.9,28.2,1.85,0.094,0.07,1.64
81,江西省,04-05 08:00,Ⅱ,15.5,7.43,9.93,92.7,28.0,1.85,0.088,0.067,1.59
82,江西省,04-05 12:00,Ⅱ,15.8,7.41,9.92,91.1,27.9,1.47,0.081,0.062,1.56
83,江西省,04-05 16:00,Ⅱ,15.9,7.41,9.88,88.0,27.8,1.98,0.077,0.056,1.49
84,江西省,04-01 08:00,Ⅱ,22.5,7.41,7.27,113.3,17.3,1.42,0.126,0.022,0.53
85,江西省,04-01 12:00,Ⅱ,22.8,7.34,7.47,123.8,11.9,1.59,0.064,0.017,0.65
86,江西省,04-01 16:00,Ⅰ,23.3,7.37,7.68,124.4,7.1,1.59,0.064,0.017,0.65
87,江西省,04-01 20:00,Ⅰ,23.5,7.42,5.64,122.6,8.3,1.58,0.059,0.019,0.63
88,江西省,04-02 00:00,Ⅲ,23.5,7.46,5.71,115.2,9.6,1.54,0.06,0.02,0.65
89,江西省,04-02 04:00,Ⅲ,23.2,7.45,7.51,110.5,10.3,1.54,0.06,0.02,0.65
90,江西省,04-02 08:00,Ⅲ,23.0,7.35,5.26,115.8,16.8,1.5,0.082,0.02,0.63
91,江西省,04-02 12:00,Ⅲ,23.1,7.39,5.66,110.7,7.2,1.57,0.066,0.018,0.63
92,江西省,04-02 16:00,Ⅱ,23.1,7.43,7.37,106.2,12.8,1.53,0.062,0.019,0.61
93,江西省,04-02 20:00,Ⅰ,23.2,7.43,7.57,105.9,6.9,1.64,0.055,0.016,0.62
94,江西省,04-03 00:00,Ⅰ,22.7,7.42,7.51,104.4,9.3,1.47,0.057,0.017,0.53
95,江西省,04-03 04:00,Ⅰ,22.7,7.44,7.68,106.7,15.2,1.47,0.057,0.017,0.53
96,江西省,04-03 08:00,Ⅱ,22.6,7.37,7.48,111.8,17.7,1.46,0.076,0.019,0.57
97,江西省,04-03 12:00,Ⅰ,23.0,7.35,7.74,113.2,5.7,1.58,0.061,0.019,0.66
98,江西省,04-03 16:00,Ⅱ,22.9,7.41,7.88,112.4,11.3,1.66,0.056,0.021,0.66
99,江西省,04-03 20:00,Ⅰ,22.4,7.38,4.94,109.5,13.6,1.63,0.053,0.019,0.64
100,江西省,04-04 00:00,Ⅳ,21.9,7.44,8.05,104.6,8.3,1.59,0.068,0.019,0.58
101,江西省,04-04 04:00,Ⅰ,21.4,7.45,7.46,109.4,21.8,1.59,0.068,0.019,0.58
103,江西省,04-04 08:00,Ⅱ,20.9,7.41,7.33,117.4,13.6,1.67,0.061,0.017,0.61
104,江西省,04-04 12:00,Ⅰ,21.0,7.43,7.6,118.1,11.3,1.63,0.056,0.016,0.67
105,江西省,04-04 16:00,Ⅰ,20.9,7.45,10.07,120.4,51.8,1.53,0.068,0.017,0.62
106,江西省,04-04 20:00,Ⅰ,20.6,7.49,8.06,116.3,13.4,1.51,0.07,0.017,0.65
107,江西省,04-05 00:00,Ⅰ,20.4,7.45,9.87,113.2,19.6,1.51,0.07,0.017,0.65
108,江西省,04-05 04:00,Ⅰ,20.2,7.44,8.73,111.3,34.3,1.56,0.072,0.019,0.7
109,江西省,04-05 08:00,Ⅰ,19.9,7.41,8.22,115.0,30.8,1.52,0.063,0.018,0.72
110,江西省,04-05 12:00,Ⅰ,19.8,7.34,7.76,121.1,44.3,1.52,0.058,0.017,0.57
111,江西省,04-05 16:00,Ⅰ,20.1,7.42,8.7,124.2,37.2,1.38,0.055,0.016,0.58
112,江西省,04-01 08:00,Ⅱ,20.0,6.9,8.21,206.6,11.5,1.39,0.025,0.044,1.83
113,江西省,04-01 12:00,Ⅱ,20.0,6.9,8.27,212.5,10.3,1.27,0.025,0.045,1.92
114,江西省,04-01 16:00,Ⅱ,20.0,6.86,8.13,210.5,10.4,1.27,0.025,0.045,1.92
115,江西省,04-01 20:00,Ⅱ,20.0,6.83,8.09,209.8,12.5,1.45,0.025,0.045,1.94
116,江西省,04-02 00:00,Ⅱ,19.8,6.81,8.03,213.2,12.7,1.27,0.025,0.045,1.96
117,江西省,04-02 04:00,Ⅱ,19.7,6.82,8.05,211.2,14.8,1.27,0.031,0.046,1.95
118,江西省,04-02 08:00,Ⅱ,19.7,6.85,8.04,218.4,11.3,1.4,0.027,0.047,1.94
119,江西省,04-02 12:00,Ⅱ,19.9,6.86,8.1,214.6,13.0,1.02,0.026,0.044,1.89
120,江西省,04-02 16:00,Ⅱ,20.0,6.87,8.02,209.8,10.6,1.26,0.028,0.046,2.0
121,江西省,04-02 20:00,Ⅱ,19.9,6.84,7.98,209.0,10.2,1.44,0.028,0.045,1.96
122,江西省,04-03 00:00,Ⅱ,19.8,6.81,7.91,211.9,10.0,1.54,0.032,0.045,1.91
123,江西省,04-03 04:00,Ⅱ,19.7,6.8,7.84,207.7,11.4,1.54,0.037,0.045,1.91
124,江西省,04-03 08:00,Ⅱ,19.7,6.8,7.86,208.4,9.7,1.52,0.043,0.044,1.92
125,江西省,04-03 12:00,Ⅱ,19.8,6.82,7.96,208.2,9.3,1.16,0.028,0.043,1.83
126,江西省,04-03 16:00,Ⅱ,19.8,6.82,8.0,218.4,9.2,1.5,0.042,0.044,2.0
127,江西省,04-03 20:00,Ⅱ,19.7,6.81,8.0,208.8,9.3,1.58,0.064,0.044,2.08
128,江西省,04-04 00:00,Ⅱ,19.4,6.79,8.05,207.8,9.3,1.53,0.071,0.044,2.06
129,江西省,04-04 04:00,Ⅱ,19.3,6.79,7.95,211.9,9.3,1.53,0.058,0.043,2.06
130,江西省,04-04 04:00,Ⅱ,19.3,6.79,7.95,211.9,9.3,1.65,0.046,0.043,2.02
131,江西省,04-04 08:00,Ⅱ,19.2,6.78,7.98,215.7,9.3,1.65,0.044,0.042,1.95
132,江西省,04-04 12:00,Ⅱ,19.4,6.8,8.14,211.9,9.8,1.72,0.038,0.049,2.05
133,江西省,04-04 16:00,Ⅱ,19.7,6.84,8.24,211.9,9.3,2.35,0.029,0.042,2.08
134,江西省,04-04 20:00,Ⅱ,19.7,6.83,8.3,210.5,9.5,2.7,0.032,0.044,2.0
135,江西省,04-05 00:00,Ⅱ,19.4,6.8,8.17,211.2,10.0,2.7,0.036,0.043,2.03
136,江西省,04-05 04:00,Ⅱ,19.1,6.77,8.11,210.9,9.7,2.65,0.035,0.042,2.03
137,江西省,04-05 08:00,Ⅱ,19.0,6.74,8.12,212.2,9.3,2.65,0.04,0.042,1.95
138,江西省,04-05 12:00,Ⅱ,19.1,6.74,8.16,214.4,9.6,0.97,0.038,0.043,2.08
139,江西省,04-05 16:00,Ⅱ,19.0,6.6,8.85,202.9,9.3,2.99,0.032,0.042,2.03
140,江西省,04-01 08:00,Ⅲ,21.9,7.06,9.75,156.2,33.3,1.91,0.202,0.125,0.82
141,江西省,04-01 12:00,Ⅲ,21.9,7.07,10.13,149.0,31.5,3.16,0.198,0.129,0.79
142,江西省,04-01 16:00,Ⅲ,21.7,7.06,10.22,149.4,30.1,3.16,0.198,0.129,0.79
143,江西省,04-01 20:00,Ⅲ,21.2,7.05,10.07,154.1,28.0,3.31,0.206,0.133,0.8
144,江西省,04-02 00:00,Ⅲ,20.8,7.05,10.06,156.9,28.4,2.38,0.196,0.126,0.81
145,江西省,04-02 04:00,Ⅲ,20.5,7.05,10.0,160.7,27.5,2.38,0.212,0.133,0.81
146,江西省,04-02 08:00,Ⅲ,20.2,7.03,10.15,159.5,30.0,2.12,0.233,0.127,0.81
147,江西省,04-02 12:00,Ⅳ,20.5,7.08,10.71,151.8,25.4,9.31,0.222,0.126,0.81
148,江西省,04-02 16:00,Ⅳ,20.5,7.11,10.88,150.8,21.4,9.55,0.207,0.125,0.81
149,江西省,04-02 20:00,Ⅳ,20.4,7.11,10.73,150.7,20.5,9.64,0.195,0.128,0.8
150,江西省,04-03 00:00,Ⅳ,20.1,7.1,10.62,152.8,19.3,9.47,0.188,0.126,0.81
151,江西省,04-03 04:00,Ⅳ,19.7,7.09,10.52,154.9,16.8,9.47,0.188,0.123,0.81
152,江西省,04-03 08:00,Ⅲ,19.5,7.09,10.51,157.3,20.5,2.82,0.192,0.125,0.88
153,江西省,04-03 12:00,Ⅲ,19.5,7.13,10.84,161.8,19.7,0.72,0.199,0.118,0.92
154,江西省,04-03 16:00,Ⅲ,19.4,7.16,11.07,168.0,20.8,4.18,0.194,0.123,0.88
155,江西省,04-03 20:00,Ⅲ,19.1,7.17,11.03,171.6,16.7,2.71,0.19,0.118,0.87
156,江西省,04-04 00:00,Ⅲ,18.8,7.14,10.84,172.1,15.5,1.85,0.19,0.125,0.88
157,江西省,04-04 04:00,Ⅲ,18.4,7.12,10.79,171.4,15.3,1.85,0.193,0.127,0.88
158,江西省,04-04 04:00,Ⅲ,18.4,7.12,10.79,171.4,15.3,3.11,0.198,0.12,0.92
159,江西省,04-04 08:00,Ⅲ,17.9,7.13,10.8,169.1,18.8,3.11,0.202,0.126,0.92
160,江西省,04-04 12:00,Ⅲ,18.0,7.15,11.12,169.2,15.8,2.55,0.198,0.119,0.9
161,江西省,04-04 16:00,Ⅲ,18.2,7.19,11.39,168.6,17.0,4.18,0.192,0.129,0.91
162,江西省,04-04 20:00,Ⅲ,18.0,7.2,11.39,164.7,20.7,4.18,0.197,0.125,0.9
163,江西省,04-05 00:00,Ⅲ,17.8,7.16,11.29,167.9,16.6,4.18,0.194,0.117,0.87
164,江西省,04-05 04:00,Ⅲ,17.5,7.16,11.15,169.7,16.1,4.18,0.195,0.123,0.86
165,江西省,04-05 08:00,Ⅲ,17.2,7.14,11.14,171.0,17.5,4.18,0.201,0.116,0.9
166,江西省,04-05 12:00,Ⅲ,17.1,7.15,11.33,171.9,14.8,3.12,0.198,0.117,0.88
167,江西省,04-05 16:00,Ⅲ,17.0,7.17,11.51,173.9,14.8,4.17,0.198,0.12,0.89
168,江西省,04-01 08:00,Ⅲ,22.6,7.1,7.9,139.5,62.2,1.95,0.05,0.13,1.51
169,江西省,04-01 12:00,Ⅲ,23.0,7.1,7.74,139.7,31.6,1.92,0.176,0.108,1.61
170,江西省,04-01 16:00,Ⅲ,22.8,7.14,8.59,138.6,32.7,1.92,0.176,0.108,1.61
171,江西省,04-01 20:00,Ⅲ,22.3,7.18,8.52,138.5,37.7,1.97,0.189,0.112,1.61
172,江西省,04-02 00:00,Ⅲ,21.6,7.17,7.94,139.3,24.0,1.86,0.222,0.121,1.59
173,江西省,04-02 04:00,Ⅲ,21.5,7.18,8.13,142.5,43.8,1.86,0.222,0.121,1.59
174,江西省,04-02 08:00,Ⅲ,21.2,7.19,8.48,144.5,35.3,1.67,0.047,0.139,1.5
175,江西省,04-02 12:00,Ⅲ,21.7,7.2,7.81,145.3,42.0,1.84,0.226,0.126,1.5
176,江西省,04-02 16:00,Ⅲ,21.6,7.2,8.65,145.5,35.2,2.25,0.254,0.129,1.5
177,江西省,04-02 20:00,Ⅲ,21.3,7.22,8.55,145.3,40.5,2.47,0.249,0.134,1.49
178,江西省,04-03 00:00,Ⅲ,20.7,7.19,8.03,142.1,31.0,2.39,0.261,0.135,1.53
179,江西省,04-03 04:00,Ⅲ,20.4,7.15,8.28,142.0,33.8,2.39,0.261,0.135,1.53
180,江西省,04-03 08:00,Ⅲ,20.2,7.18,8.32,142.2,44.6,2.03,0.265,0.137,1.48
181,江西省,04-03 12:00,Ⅲ,20.1,7.17,7.85,140.8,60.4,2.07,0.299,0.142,1.41
182,江西省,04-03 16:00,Ⅲ,20.3,7.19,8.73,153.8,46.2,1.96,0.238,0.126,1.54
183,江西省,04-03 20:00,Ⅲ,19.8,7.22,8.06,153.3,66.2,1.94,0.262,0.132,1.45
184,江西省,04-04 00:00,Ⅲ,18.8,7.22,8.22,136.4,35.1,1.86,0.288,0.135,1.51
185,江西省,04-04 00:00,Ⅲ,18.8,7.22,8.22,136.4,35.1,2.03,0.236,0.122,1.61
187,江西省,04-04 04:00,Ⅲ,19.9,7.2,8.13,140.2,44.5,1.89,0.062,0.159,1.41
188,江西省,04-04 12:00,Ⅲ,20.4,7.21,8.88,146.7,35.4,2.04,0.211,0.115,1.57
189,江西省,04-04 16:00,Ⅲ,20.0,7.24,9.51,140.2,30.9,2.04,0.22,0.117,1.38
190,江西省,04-04 20:00,Ⅲ,19.4,7.29,9.09,145.4,31.8,2.02,0.264,0.131,1.52
191,江西省,04-05 00:00,Ⅲ,19.0,7.23,8.46,150.0,20.7,2.02,0.264,0.131,1.52
192,江西省,04-05 04:00,Ⅲ,18.4,7.23,9.58,142.9,31.8,2.05,0.264,0.125,1.48
193,江西省,04-05 08:00,Ⅲ,18.3,7.21,9.53,144.7,28.7,2.15,0.247,0.117,1.55
194,江西省,04-05 12:00,Ⅱ,17.9,7.24,8.53,142.7,26.1,1.99,0.212,0.099,1.51
195,江西省,04-05 16:00,Ⅲ,17.8,7.26,9.7,142.8,23.3,1.94,0.298,0.123,1.5
224,江西省,04-01 08:00,Ⅲ,18.4,6.65,6.58,157.9,109.3,5.93,0.807,0.176,2.46
225,江西省,04-01 12:00,Ⅲ,18.4,6.67,6.55,161.5,111.1,4.86,0.643,0.179,2.14
226,江西省,04-01 16:00,Ⅲ,18.0,6.7,6.58,162.2,112.3,4.86,0.643,0.179,2.14
227,江西省,04-01 20:00,劣Ⅴ,17.6,6.72,7.78,142.7,168.3,6.69,2.411,0.266,3.42
228,江西省,04-02 00:00,Ⅳ,17.3,6.71,8.02,140.1,223.8,7.08,0.516,0.223,2.24
229,江西省,04-02 00:00,Ⅳ,17.3,6.71,8.02,140.1,223.8,7.08,0.241,0.27,2.24
230,江西省,04-02 08:00,Ⅳ,17.0,6.62,7.7,140.6,234.4,7.52,0.271,0.262,1.83
231,江西省,04-02 12:00,Ⅳ,16.9,6.61,7.66,144.1,192.5,7.58,0.984,0.292,2.38
232,江西省,04-02 12:00,Ⅳ,16.9,6.61,7.66,144.1,192.5,7.41,1.123,0.279,2.64
235,江西省,04-03 16:00,Ⅲ,16.4,6.73,8.59,137.0,109.1,5.39,0.244,0.144,1.9
236,江西省,04-03 20:00,Ⅲ,16.3,6.71,8.53,139.8,95.1,5.25,0.293,0.136,1.94
237,江西省,04-04 00:00,Ⅲ,16.1,6.66,8.52,139.1,80.5,5.25,0.303,0.13,1.95
238,江西省,04-04 04:00,Ⅲ,16.0,6.66,8.5,137.7,73.7,4.7,0.304,0.121,1.97
239,江西省,04-04 08:00,Ⅲ,15.9,6.63,8.37,137.3,69.7,4.7,0.26,0.115,1.97
240,江西省,04-04 12:00,Ⅲ,15.9,6.66,8.58,139.8,120.4,4.42,0.264,0.136,1.94
241,江西省,04-04 16:00,Ⅲ,16.3,6.72,8.69,142.3,107.5,4.15,0.284,0.131,1.93
242,江西省,04-04 20:00,Ⅲ,16.1,6.76,8.75,140.0,65.7,3.91,0.297,0.112,1.98
243,江西省,04-05 00:00,Ⅲ,16.1,6.74,8.71,143.8,57.5,3.91,0.316,0.11,1.98
244,江西省,04-05 04:00,Ⅲ,16.1,6.7,8.7,140.9,53.6,3.72,0.301,0.106,1.99
245,江西省,04-05 08:00,Ⅲ,16.0,6.71,8.75,139.9,52.6,3.52,0.27,0.103,1.97
246,江西省,04-05 12:00,Ⅲ,16.0,6.72,8.68,139.8,54.3,3.5,0.256,0.103,1.98
247,江西省,04-05 16:00,Ⅲ,16.0,6.65,8.67,139.3,52.6,3.55,0.223,0.102,1.92
248,江西省,04-01 04:00,Ⅲ,19.0,7.26,6.18,133.9,87.0,4.32,0.083,0.119,2.21
249,江西省,04-01 12:00,Ⅱ,19.0,7.26,6.3,130.9,63.4,3.48,0.051,0.095,1.83
250,江西省,04-01 12:00,Ⅱ,19.0,7.26,6.3,130.9,63.4,3.48,0.051,0.095,1.83
251,江西省,04-01 16:00,Ⅲ,19.2,7.18,5.98,134.4,57.6,3.66,0.068,0.091,1.91
252,江西省,04-01 20:00,Ⅱ,19.0,7.17,6.2,130.9,38.9,2.86,0.05,0.077,1.68
253,江西省,04-02 00:00,Ⅱ,18.9,7.15,6.14,133.3,34.3,2.71,0.053,0.073,1.7
254,江西省,04-02 04:00,Ⅱ,18.7,7.14,6.04,137.9,29.1,2.36,0.087,0.072,1.72
255,江西省,04-02 08:00,Ⅱ,18.5,7.17,6.31,134.6,27.1,2.11,0.049,0.064,1.56
256,江西省,04-02 12:00,Ⅱ,18.9,7.18,6.32,139.5,26.2,2.0,0.043,0.065,1.58
257,江西省,04-02 16:00,Ⅱ,19.1,7.23,6.66,138.7,29.5,2.4,0.061,0.067,1.65
258,江西省,04-02 20:00,Ⅱ,18.8,7.24,6.26,144.9,36.5,2.64,0.14,0.074,1.8
259,江西省,04-03 00:00,Ⅱ,18.5,7.17,6.25,139.3,29.5,2.02,0.182,0.067,1.68
260,江西省,04-03 04:00,Ⅱ,18.3,7.17,6.11,144.4,25.8,2.53,0.24,0.07,1.7
263,江西省,04-03 16:00,Ⅳ,17.9,7.28,6.67,147.4,30.0,9.03,0.052,0.089,1.64
264,江西省,04-03 20:00,Ⅳ,17.6,7.26,6.41,150.0,32.3,8.96,0.125,0.093,1.81
265,江西省,04-04 00:00,Ⅳ,17.6,7.24,6.16,148.5,29.1,2.29,0.054,0.081,1.76
267,江西省,04-04 04:00,Ⅱ,17.4,7.22,6.31,146.2,27.1,2.56,0.046,0.075,1.67
268,江西省,04-04 12:00,Ⅱ,17.9,7.23,6.8,148.3,21.9,2.03,0.071,0.068,1.67
269,江西省,04-04 16:00,Ⅱ,18.5,7.3,7.2,154.0,23.1,1.86,0.084,0.069,1.7
270,江西省,04-04 20:00,Ⅱ,18.3,7.31,7.24,148.6,23.4,1.64,0.061,0.066,1.63
271,江西省,04-04 20:00,Ⅱ,18.3,7.31,7.24,148.6,23.4,1.64,0.061,0.066,1.63
272,江西省,04-05 04:00,Ⅱ,17.5,7.21,6.21,151.5,21.6,2.1,0.11,0.064,1.67
273,江西省,04-05 08:00,Ⅱ,17.3,7.2,6.18,150.4,21.6,1.64,0.109,0.061,1.65
274,江西省,04-05 12:00,Ⅱ,17.5,7.23,6.81,146.8,21.4,2.01,0.058,0.058,1.54
275,江西省,04-05 16:00,Ⅱ,17.6,7.31,7.51,147.2,21.2,1.51,0.07,0.059,1.6
277,江西省,04-01 12:00,Ⅳ,19.5,6.66,6.17,143.0,45.4,6.21,0.519,0.08,2.26
278,江西省,04-01 12:00,Ⅳ,19.5,6.66,6.17,143.0,45.4,6.21,0.519,0.08,2.26
279,江西省,04-01 16:00,Ⅲ,17.8,6.41,8.56,96.0,40.2,4.17,0.364,0.048,1.72
280,江西省,04-02 00:00,劣Ⅴ,16.9,5.99,8.8,82.3,30.6,3.42,0.321,0.032,1.6
281,江西省,04-02 00:00,劣Ⅴ,16.9,5.99,8.8,82.3,30.6,3.33,0.303,0.04,1.37
282,江西省,04-02 08:00,劣Ⅴ,16.1,5.96,8.68,82.6,35.6,3.28,0.272,0.031,1.28
284,江西省,04-02 16:00,Ⅲ,17.2,6.13,9.41,87.1,33.3,3.44,0.233,0.032,1.66
