,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
35,湖南省,04-02 12:00,Ⅱ,17.1,7.48,7.35,212.3,17.1,2.39,0.177,0.065,2.89
36,湖南省,04-02 16:00,Ⅱ,17.0,7.48,7.32,213.1,17.8,2.38,0.23,0.067,2.86
37,湖南省,04-02 20:00,Ⅱ,16.8,7.49,7.45,207.8,23.9,2.34,0.198,0.072,2.74
38,湖南省,04-03 00:00,Ⅱ,16.6,7.5,7.47,206.5,28.4,2.33,0.161,0.069,2.86
39,湖南省,04-03 00:00,Ⅱ,16.6,7.5,7.47,206.5,28.4,2.33,0.161,0.069,2.86
40,湖南省,04-03 08:00,Ⅱ,16.1,7.42,7.31,201.1,16.8,2.72,0.271,0.075,2.86
41,湖南省,04-03 12:00,Ⅱ,16.0,7.43,7.47,198.8,17.2,2.7,0.335,0.081,2.89
42,湖南省,04-03 16:00,Ⅱ,16.0,7.42,7.45,194.5,18.0,2.66,0.283,0.076,2.87
43,湖南省,04-03 20:00,Ⅱ,15.9,7.39,7.38,189.5,16.6,2.67,0.238,0.079,2.83
44,湖南省,04-04 00:00,Ⅱ,15.9,7.39,7.42,185.9,17.2,2.65,0.215,0.077,2.83
45,湖南省,04-04 00:00,Ⅱ,15.9,7.39,7.42,185.9,17.2,2.65,0.215,0.077,2.83
48,湖南省,04-04 12:00,Ⅱ,15.8,7.39,7.59,183.0,15.7,2.73,0.139,0.075,2.69
49,湖南省,04-04 16:00,Ⅱ,15.8,7.38,7.56,182.9,16.0,2.62,0.134,0.076,2.74
50,湖南省,04-04 20:00,Ⅱ,15.8,7.38,7.54,183.1,14.9,2.48,0.136,0.072,2.72
51,湖南省,04-05 00:00,Ⅱ,15.8,7.37,7.51,183.7,14.2,2.48,0.136,0.072,2.72
52,湖南省,04-05 04:00,Ⅱ,15.8,7.38,7.49,183.9,14.1,2.34,0.165,0.067,2.75
53,湖南省,04-05 08:00,Ⅱ,15.8,7.38,7.53,183.4,12.4,2.25,0.164,0.07,2.7
54,湖南省,04-05 12:00,Ⅱ,15.9,7.4,7.59,183.2,10.6,2.38,0.167,0.071,2.68
55,湖南省,04-05 16:00,Ⅱ,16.0,7.38,7.55,183.2,10.6,2.35,0.16,0.072,2.69
56,湖南省,04-01 08:00,Ⅱ,16.4,7.64,10.5,235.8,10.7,1.28,0.087,0.032,1.41
57,湖南省,04-01 12:00,Ⅱ,16.2,7.63,10.43,236.0,9.5,1.27,0.078,0.027,1.42
58,湖南省,04-01 12:00,Ⅱ,16.2,7.63,10.43,236.0,9.5,1.27,0.078,0.027,1.42
59,湖南省,04-01 16:00,Ⅱ,16.1,7.62,10.34,237.8,10.7,1.28,0.083,0.028,1.39
60,湖南省,04-01 20:00,Ⅱ,16.1,7.6,10.23,239.9,15.0,0.78,0.103,0.034,1.51
61,湖南省,04-02 00:00,Ⅱ,15.9,7.62,10.51,233.9,19.1,0.78,0.103,0.034,1.51
62,湖南省,04-02 04:00,Ⅱ,15.6,7.62,10.62,232.8,21.3,1.29,0.138,0.038,1.45
63,湖南省,04-02 08:00,Ⅱ,15.8,7.61,10.68,235.1,22.7,1.56,0.172,0.045,1.49
64,湖南省,04-02 12:00,Ⅱ,15.9,7.6,10.69,234.3,25.5,1.54,0.192,0.045,1.52
65,湖南省,04-02 16:00,Ⅱ,15.7,7.59,10.68,234.5,41.7,1.54,0.275,0.051,1.67
66,湖南省,04-02 20:00,Ⅱ,15.5,7.56,10.7,230.1,66.5,2.04,0.484,0.058,1.84
67,湖南省,04-03 00:00,Ⅱ,15.2,7.53,10.8,221.1,78.5,2.04,0.484,0.058,1.84
68,湖南省,04-03 04:00,Ⅲ,15.0,7.53,10.83,219.3,64.2,2.55,0.675,0.071,2.11
69,湖南省,04-03 08:00,Ⅲ,15.0,7.54,10.9,225.0,53.2,2.28,0.526,0.063,2.0
70,湖南省,04-03 12:00,Ⅲ,15.1,7.54,10.89,228.8,60.6,2.31,0.525,0.063,2.03
71,湖南省,04-03 16:00,Ⅲ,15.2,7.55,10.87,229.1,101.1,2.55,0.764,0.067,2.36
72,湖南省,04-03 20:00,Ⅳ,15.1,7.53,10.95,229.7,86.7,5.32,1.39,0.062,2.37
73,湖南省,04-04 00:00,Ⅳ,15.0,7.54,11.0,228.6,69.0,5.32,1.39,0.062,2.37
75,湖南省,04-04 08:00,Ⅲ,15.0,7.55,11.08,235.6,44.9,2.32,0.595,0.058,2.15
76,湖南省,04-04 12:00,Ⅱ,15.1,7.57,11.12,236.1,35.3,1.79,0.368,0.047,1.82
77,湖南省,04-04 16:00,Ⅱ,15.2,7.57,11.1,234.8,30.5,1.79,0.305,0.067,2.02
78,湖南省,04-04 20:00,Ⅱ,15.1,7.53,11.01,236.3,29.1,1.79,0.281,0.046,1.77
79,湖南省,04-05 00:00,Ⅱ,15.1,7.54,11.0,237.6,24.6,1.79,0.281,0.046,1.77
80,湖南省,04-05 04:00,Ⅱ,15.0,7.55,10.91,238.6,20.4,1.54,0.211,0.039,1.65
81,湖南省,04-05 08:00,Ⅱ,15.0,7.55,10.88,236.4,20.2,1.53,0.188,0.038,1.6
82,湖南省,04-05 12:00,Ⅱ,15.2,7.55,10.92,235.6,20.7,1.29,0.184,0.04,1.54
83,湖南省,04-05 16:00,Ⅱ,15.4,7.55,10.87,236.7,22.9,1.29,0.184,0.04,1.63
84,湖南省,04-01 08:00,Ⅲ,18.0,6.93,11.23,171.0,21.5,2.38,0.59,0.084,1.26
85,湖南省,04-01 12:00,Ⅲ,17.9,6.94,11.71,174.6,24.7,2.18,0.514,0.082,1.34
86,湖南省,04-01 16:00,Ⅲ,18.0,6.93,11.45,184.4,30.5,2.18,0.514,0.082,1.34
87,湖南省,04-01 20:00,Ⅲ,17.9,6.88,10.62,188.2,29.3,2.44,0.599,0.09,1.34
88,湖南省,04-02 00:00,Ⅲ,17.8,6.85,11.92,198.0,37.1,2.4,0.643,0.091,1.46
89,湖南省,04-02 00:00,Ⅲ,17.8,6.85,11.92,198.0,37.1,2.4,0.836,0.104,1.46
90,湖南省,04-02 08:00,Ⅲ,17.5,6.86,11.65,178.8,28.4,2.52,0.692,0.094,1.56
91,湖南省,04-02 12:00,Ⅲ,17.4,6.84,11.16,165.5,25.6,2.54,0.74,0.1,1.47
92,湖南省,04-02 16:00,Ⅲ,17.3,6.89,12.18,149.4,25.4,2.13,0.636,0.091,1.35
93,湖南省,04-02 20:00,Ⅱ,17.2,6.87,11.33,142.6,28.4,1.81,0.496,0.082,1.13
94,湖南省,04-03 00:00,Ⅱ,17.2,6.86,11.54,141.3,29.4,2.44,0.477,0.082,1.19
95,湖南省,04-03 00:00,Ⅱ,17.2,6.86,11.54,141.3,29.4,2.44,0.48,0.081,1.19
98,湖南省,04-03 16:00,Ⅱ,17.1,6.83,12.22,155.1,23.3,2.16,0.443,0.08,1.1
99,湖南省,04-03 20:00,Ⅱ,17.0,6.81,11.71,156.5,23.5,1.9,0.448,0.081,1.09
100,湖南省,04-04 00:00,Ⅱ,16.9,6.82,11.88,156.5,22.2,1.84,0.454,0.076,1.18
101,湖南省,04-04 00:00,Ⅱ,16.9,6.82,11.88,156.5,22.2,1.84,0.457,0.076,1.18
102,湖南省,04-04 04:00,Ⅱ,16.8,6.81,12.73,150.1,21.3,1.88,0.439,0.073,1.1
103,湖南省,04-04 08:00,Ⅱ,16.8,6.83,11.84,153.0,23.3,1.88,0.456,0.074,1.1
104,湖南省,04-04 12:00,Ⅱ,16.9,6.81,12.08,155.7,23.8,1.56,0.462,0.074,1.16
105,湖南省,04-04 16:00,Ⅱ,16.7,6.83,11.84,154.4,22.2,2.0,0.438,0.073,1.12
106,湖南省,04-04 20:00,Ⅱ,16.6,6.84,11.96,153.7,20.8,2.04,0.428,0.069,1.17
107,湖南省,04-05 00:00,Ⅱ,16.5,6.82,12.24,157.8,21.2,1.99,0.418,0.075,1.25
108,湖南省,04-05 04:00,Ⅱ,16.5,6.84,12.4,153.0,20.3,1.73,0.4,0.074,1.2
109,湖南省,04-05 08:00,Ⅱ,16.4,6.84,12.37,155.1,18.7,2.01,0.39,0.072,1.27
110,湖南省,04-05 12:00,Ⅱ,16.5,6.84,12.23,158.6,20.5,2.07,0.41,0.073,1.16
111,湖南省,04-05 16:00,Ⅱ,16.7,6.85,12.39,157.8,22.1,1.92,0.431,0.071,1.25
112,湖南省,04-01 08:00,Ⅳ,15.2,8.01,9.39,242.9,33.7,1.37,0.105,0.088,2.1
113,湖南省,04-01 12:00,Ⅳ,15.2,7.99,9.38,240.5,34.3,1.27,0.1,0.084,2.08
116,湖南省,04-02 00:00,Ⅰ,15.1,7.81,9.32,241.6,32.5,1.43,0.103,0.005,2.17
117,湖南省,04-02 00:00,Ⅰ,15.1,7.81,9.32,241.6,32.5,1.43,0.103,0.005,2.18
118,湖南省,04-02 08:00,Ⅰ,14.9,7.83,9.3,249.2,32.7,1.3,0.122,0.005,2.18
119,湖南省,04-02 12:00,Ⅰ,14.9,7.83,9.31,246.7,32.0,1.4,0.121,0.005,2.15
120,湖南省,04-02 16:00,Ⅰ,14.8,7.83,9.32,249.0,32.4,1.31,0.121,0.005,2.19
121,湖南省,04-02 20:00,Ⅰ,14.6,7.84,9.34,245.8,33.0,1.47,0.12,0.005,2.08
122,湖南省,04-03 00:00,Ⅰ,14.5,7.84,9.35,247.4,33.3,1.34,0.119,0.005,2.14
123,湖南省,04-03 00:00,Ⅰ,14.5,7.84,9.35,247.4,33.3,1.34,0.119,0.005,2.16
124,湖南省,04-03 08:00,Ⅰ,14.3,7.84,9.46,245.9,33.5,1.14,0.117,0.005,2.17
125,湖南省,04-03 12:00,Ⅳ,14.3,7.84,9.49,244.5,35.4,1.44,0.117,0.064,2.18
126,湖南省,04-03 16:00,Ⅳ,14.3,7.88,9.55,246.0,36.1,1.37,0.117,0.074,2.12
127,湖南省,04-03 20:00,Ⅴ,14.2,7.88,9.54,247.5,38.1,1.24,0.116,0.119,2.13
128,湖南省,04-04 00:00,Ⅴ,14.1,7.85,9.56,244.5,38.7,1.42,0.113,0.125,2.16
129,湖南省,04-04 00:00,Ⅴ,14.1,7.85,9.56,244.5,38.7,1.42,0.113,0.123,2.18
130,湖南省,04-04 04:00,Ⅴ,14.0,7.84,9.54,245.2,37.9,1.23,0.117,0.122,2.23
131,湖南省,04-04 08:00,Ⅴ,13.9,7.85,9.56,246.5,36.8,1.23,0.119,0.116,2.2
132,湖南省,04-04 12:00,Ⅳ,13.8,7.87,9.61,246.4,37.5,1.31,0.116,0.094,2.21
133,湖南省,04-04 16:00,Ⅴ,13.8,7.86,9.64,248.9,37.2,1.37,0.118,0.109,2.12
134,湖南省,04-04 20:00,Ⅴ,13.8,7.86,9.61,249.0,38.1,1.34,0.123,0.108,2.2
135,湖南省,04-05 00:00,Ⅴ,13.7,7.87,9.58,249.3,38.5,1.23,0.122,0.108,2.2
136,湖南省,04-05 04:00,Ⅴ,13.7,7.88,9.55,251.1,37.3,1.37,0.128,0.106,2.17
137,湖南省,04-05 08:00,Ⅳ,13.7,7.87,9.52,253.0,37.0,1.48,0.123,0.099,2.16
138,湖南省,04-05 12:00,Ⅴ,13.7,7.86,9.55,247.8,38.5,1.45,0.121,0.104,2.09
139,湖南省,04-05 16:00,Ⅴ,13.8,7.86,9.54,251.7,36.4,1.42,0.12,0.102,2.18
140,湖南省,04-01 08:00,Ⅱ,14.7,7.56,9.21,224.7,8.1,0.95,0.025,0.029,1.62
141,湖南省,04-01 12:00,Ⅰ,14.7,7.56,9.18,225.4,6.4,0.8,0.025,0.005,1.56
142,湖南省,04-01 16:00,Ⅰ,14.7,7.57,9.22,225.7,6.9,0.8,0.025,0.005,1.56
143,湖南省,04-01 20:00,Ⅱ,14.7,7.56,9.19,226.7,7.0,0.85,0.025,0.029,1.6
144,湖南省,04-02 00:00,Ⅱ,14.7,7.56,9.16,226.8,7.3,0.85,0.025,0.03,1.6
145,湖南省,04-02 00:00,Ⅱ,14.7,7.56,9.16,226.8,7.3,0.85,0.025,0.03,1.6
146,湖南省,04-02 08:00,Ⅱ,14.7,7.57,9.17,226.9,9.4,0.88,0.025,0.03,1.59
147,湖南省,04-02 12:00,Ⅱ,14.8,7.57,9.18,227.7,9.3,0.92,0.025,0.03,1.59
148,湖南省,04-02 16:00,Ⅱ,14.9,7.57,9.2,228.6,9.2,0.9,0.025,0.031,1.59
149,湖南省,04-02 20:00,Ⅱ,14.9,7.57,9.15,228.8,9.2,0.82,0.025,0.031,1.6
150,湖南省,04-03 00:00,Ⅱ,14.9,7.57,9.16,229.5,7.5,0.86,0.025,0.031,1.61
151,湖南省,04-03 00:00,Ⅱ,14.9,7.57,9.16,229.5,7.5,0.86,0.025,0.031,1.61
152,湖南省,04-03 08:00,Ⅱ,14.9,7.57,9.16,228.6,7.9,0.78,0.025,0.03,1.6
153,湖南省,04-03 12:00,Ⅱ,15.0,7.57,9.2,227.6,9.1,0.87,0.025,0.032,1.61
154,湖南省,04-03 16:00,Ⅱ,15.1,7.57,9.18,227.3,9.8,0.82,0.025,0.032,1.59
155,湖南省,04-03 20:00,Ⅱ,15.0,7.57,9.18,226.3,10.2,0.84,0.025,0.03,1.6
156,湖南省,04-04 00:00,Ⅱ,15.0,7.57,9.22,226.5,9.1,0.86,0.025,0.03,1.62
157,湖南省,04-04 00:00,Ⅱ,15.0,7.57,9.22,226.5,9.1,0.86,0.025,0.03,1.62
160,湖南省,04-04 12:00,Ⅱ,15.0,7.57,9.22,223.7,9.0,0.93,0.025,0.032,1.55
161,湖南省,04-04 16:00,Ⅱ,15.0,7.57,9.22,222.8,9.3,0.94,0.025,0.031,1.61
162,湖南省,04-04 20:00,Ⅱ,15.0,7.57,9.2,222.0,9.8,0.93,0.025,0.031,1.59
163,湖南省,04-05 00:00,Ⅱ,14.9,7.57,9.23,221.8,8.3,0.93,0.025,0.031,1.59
164,湖南省,04-05 04:00,Ⅱ,14.9,7.57,9.22,221.8,7.9,0.9,0.025,0.029,1.61
165,湖南省,04-05 08:00,Ⅱ,14.9,7.57,9.24,221.1,8.2,0.64,0.025,0.03,1.61
166,湖南省,04-05 12:00,Ⅱ,15.1,7.58,9.26,219.8,7.7,0.85,0.025,0.029,1.56
167,湖南省,04-05 16:00,Ⅱ,15.4,7.59,9.28,218.2,10.4,0.98,0.025,0.03,1.56
168,湖南省,04-01 08:00,Ⅱ,16.0,7.49,9.0,205.1,25.8,0.85,0.091,0.045,1.26
169,湖南省,04-01 12:00,Ⅱ,16.1,7.58,9.29,209.0,11.9,0.77,0.065,0.04,1.37
170,湖南省,04-01 12:00,Ⅱ,16.1,7.58,9.29,209.0,11.9,0.77,0.065,0.04,1.37
171,湖南省,04-01 16:00,Ⅱ,16.2,7.59,9.3,212.6,14.3,0.82,0.156,0.04,1.45
172,湖南省,04-01 20:00,Ⅱ,16.0,7.59,9.33,210.7,22.1,0.83,0.176,0.043,1.42
173,湖南省,04-02 00:00,Ⅱ,15.9,7.59,9.38,207.8,26.3,0.83,0.176,0.043,1.42
174,湖南省,04-02 04:00,Ⅱ,15.4,7.58,9.37,207.3,20.9,0.88,0.104,0.044,1.31
175,湖南省,04-02 08:00,Ⅱ,15.6,7.55,9.34,208.5,63.9,0.96,0.122,0.055,1.61
176,湖南省,04-02 12:00,Ⅱ,15.9,7.54,9.24,208.3,40.8,1.12,0.122,0.048,1.57
177,湖南省,04-02 16:00,Ⅱ,16.0,7.61,9.4,212.8,24.9,0.99,0.096,0.043,1.29
178,湖南省,04-02 20:00,Ⅱ,15.8,7.61,9.43,218.6,37.4,1.12,0.151,0.048,1.62
179,湖南省,04-03 00:00,Ⅱ,15.8,7.58,9.33,221.1,40.9,1.12,0.151,0.048,1.62
180,湖南省,04-03 04:00,Ⅱ,15.6,7.57,9.28,223.0,32.4,1.1,0.218,0.046,1.41
181,湖南省,04-03 08:00,Ⅱ,15.8,7.53,9.03,224.0,31.7,1.09,0.203,0.046,1.5
183,湖南省,04-03 16:00,Ⅱ,15.8,7.57,9.33,231.4,53.2,1.82,0.096,0.061,1.75
184,湖南省,04-03 20:00,Ⅱ,15.7,7.58,9.34,235.8,38.4,1.72,0.106,0.056,1.8
185,湖南省,04-04 00:00,Ⅱ,15.6,7.57,9.36,236.4,27.1,1.72,0.106,0.056,1.8
187,湖南省,04-04 08:00,Ⅱ,15.5,7.54,9.29,231.1,23.2,1.55,0.13,0.048,1.55
188,湖南省,04-04 12:00,Ⅱ,15.6,7.53,9.23,230.7,18.8,1.59,0.104,0.047,1.48
189,湖南省,04-04 16:00,Ⅱ,15.6,7.58,9.33,228.4,20.1,1.58,0.076,0.047,1.41
190,湖南省,04-04 20:00,Ⅱ,15.6,7.58,9.36,228.7,21.2,1.52,0.05,0.048,1.3
191,湖南省,04-05 00:00,Ⅱ,15.6,7.58,9.31,229.7,20.7,1.52,0.05,0.048,1.3
192,湖南省,04-05 04:00,Ⅱ,15.4,7.6,9.38,229.8,16.1,1.33,0.042,0.046,1.33
193,湖南省,04-05 08:00,Ⅱ,15.4,7.58,9.32,229.7,11.6,1.29,0.042,0.045,1.46
194,湖南省,04-05 12:00,Ⅱ,15.6,7.55,9.26,228.0,16.0,1.41,0.213,0.046,1.54
195,湖南省,04-05 16:00,Ⅱ,16.0,7.6,9.33,229.9,14.5,1.48,0.134,0.046,1.52
196,湖南省,04-01 08:00,Ⅱ,16.0,6.92,6.64,136.0,41.1,3.36,0.35,0.08,1.86
197,湖南省,04-01 12:00,Ⅱ,15.9,6.92,7.02,137.6,37.7,3.54,0.362,0.087,1.89
198,湖南省,04-01 12:00,Ⅱ,15.9,6.92,7.02,137.6,37.7,3.54,0.362,0.087,1.89
199,湖南省,04-01 16:00,Ⅱ,15.8,6.94,7.09,136.7,30.0,3.36,0.346,0.087,1.9
200,湖南省,04-01 20:00,Ⅱ,15.5,6.94,7.15,132.6,41.6,3.57,0.363,0.089,1.94
201,湖南省,04-02 00:00,Ⅱ,15.4,6.94,7.21,132.9,42.9,3.57,0.363,0.089,1.94
202,湖南省,04-02 04:00,Ⅲ,15.2,6.9,6.57,164.5,52.4,4.04,0.662,0.103,2.44
203,湖南省,04-02 08:00,Ⅲ,15.2,6.84,5.62,182.7,58.8,4.56,0.798,0.127,2.91
204,湖南省,04-02 12:00,Ⅲ,15.1,6.82,6.01,184.8,48.7,4.16,0.726,0.119,2.79
205,湖南省,04-02 16:00,Ⅲ,15.0,6.8,5.95,172.9,38.2,4.15,0.659,0.119,2.74
206,湖南省,04-02 20:00,Ⅲ,15.0,6.81,6.08,164.8,47.4,4.42,0.665,0.124,2.59
207,湖南省,04-03 00:00,Ⅲ,15.0,6.81,6.1,164.3,47.8,4.42,0.665,0.124,2.59
208,湖南省,04-03 04:00,Ⅲ,14.8,6.78,5.92,149.5,46.1,4.4,0.663,0.153,2.77
209,湖南省,04-03 08:00,Ⅲ,14.8,6.8,6.06,133.6,54.2,4.93,0.758,0.178,2.72
210,湖南省,04-03 12:00,Ⅲ,14.6,6.8,6.68,127.1,63.9,5.19,0.832,0.17,2.78
211,湖南省,04-03 16:00,Ⅲ,14.7,6.82,7.02,122.8,71.3,5.36,0.795,0.161,2.61
212,湖南省,04-03 20:00,Ⅲ,14.7,6.81,6.98,119.9,59.4,5.38,0.762,0.153,2.66
213,湖南省,04-04 00:00,Ⅲ,14.6,6.82,7.16,117.6,58.6,5.38,0.762,0.153,2.66
215,湖南省,04-04 08:00,Ⅲ,14.5,6.83,7.19,114.9,55.0,5.17,0.683,0.14,2.62
216,湖南省,04-04 12:00,Ⅲ,14.4,6.81,7.53,112.9,52.1,5.17,0.597,0.126,2.6
217,湖南省,04-04 16:00,Ⅲ,14.4,6.82,7.71,111.5,52.5,4.75,0.564,0.12,2.59
222,湖南省,04-05 12:00,Ⅲ,14.4,6.8,7.68,110.4,35.3,4.15,0.385,0.104,2.46
223,湖南省,04-05 16:00,Ⅲ,14.5,6.81,7.76,110.4,30.3,3.63,0.336,0.104,2.43
224,湖南省,04-01 08:00,Ⅲ,14.2,7.7,7.84,368.0,73.8,5.08,0.529,0.142,2.54
233,湖南省,04-02 16:00,Ⅲ,15.0,8.01,9.91,354.9,40.8,4.63,0.87,0.104,2.13
234,湖南省,04-02 20:00,Ⅲ,14.8,7.88,8.72,361.7,41.9,4.34,0.866,0.103,2.09
235,湖南省,04-03 00:00,Ⅲ,14.6,7.83,8.07,365.5,44.7,4.34,0.866,0.103,2.09
236,湖南省,04-03 04:00,Ⅲ,14.4,7.79,7.8,367.8,45.8,4.34,0.981,0.128,2.21
237,湖南省,04-03 08:00,Ⅲ,13.9,7.68,7.89,373.3,38.6,4.14,0.975,0.115,2.31
238,湖南省,04-03 12:00,Ⅲ,14.6,7.86,8.8,367.8,41.1,4.14,0.838,0.114,2.21
239,湖南省,04-03 16:00,Ⅲ,14.9,7.94,9.48,372.0,41.4,4.27,0.903,0.128,2.27
240,湖南省,04-03 20:00,Ⅲ,14.6,7.91,9.17,373.9,39.6,4.12,0.85,0.118,2.31
241,湖南省,04-04 00:00,Ⅲ,14.5,7.93,9.41,372.2,36.0,4.12,0.85,0.118,2.31
242,湖南省,04-04 04:00,Ⅲ,14.3,7.89,9.03,373.1,37.6,4.46,0.793,0.14,2.39
243,湖南省,04-04 08:00,Ⅲ,13.9,7.78,8.82,375.5,35.8,4.46,0.793,0.14,2.39
244,湖南省,04-04 12:00,Ⅲ,14.6,7.97,9.49,371.8,39.9,3.87,0.9,0.108,2.17
245,湖南省,04-04 16:00,Ⅲ,14.4,8.02,9.85,372.0,43.9,4.02,0.88,0.105,2.14
246,湖南省,04-04 20:00,Ⅲ,14.4,8.05,10.03,371.8,36.4,4.07,0.829,0.103,2.22
247,湖南省,04-05 00:00,Ⅲ,14.3,7.91,8.92,371.2,37.8,4.07,0.829,0.103,2.22
248,湖南省,04-05 04:00,Ⅲ,14.3,7.86,8.46,368.5,34.4,3.88,0.659,0.097,2.22
249,湖南省,04-05 08:00,Ⅲ,13.8,7.86,9.13,374.9,34.3,4.13,0.854,0.129,2.26
250,湖南省,04-05 12:00,Ⅲ,14.4,8.14,11.14,371.7,34.5,5.27,0.724,0.143,2.51
251,湖南省,04-05 16:00,Ⅳ,15.4,8.27,13.57,390.3,36.5,6.36,0.733,0.159,2.62
255,湖南省,04-01 20:00,Ⅱ,15.5,7.82,8.32,258.4,13.3,1.45,0.079,0.049,1.53
256,湖南省,04-02 00:00,Ⅱ,15.6,7.83,8.27,268.4,14.0,0.93,0.074,0.036,1.55
257,湖南省,04-02 00:00,Ⅱ,15.6,7.83,8.27,268.4,14.0,0.93,0.102,0.036,1.55
258,湖南省,04-02 08:00,Ⅱ,15.6,7.84,8.25,263.3,21.2,0.82,0.092,0.033,1.62
259,湖南省,04-02 12:00,Ⅱ,15.8,7.86,8.33,262.9,14.4,0.86,0.074,0.035,1.56
260,湖南省,04-02 12:00,Ⅱ,15.8,7.86,8.33,262.9,14.4,0.86,0.068,0.033,1.57
261,湖南省,04-02 20:00,Ⅱ,15.7,7.84,8.3,267.6,14.9,1.02,0.08,0.033,1.69
262,湖南省,04-03 00:00,Ⅱ,15.6,7.83,8.3,267.1,14.3,0.87,0.08,0.032,1.61
263,湖南省,04-03 00:00,Ⅱ,15.6,7.83,8.3,267.1,14.3,0.87,0.08,0.032,1.61
264,湖南省,04-03 08:00,Ⅱ,15.5,7.84,8.32,269.8,14.5,0.87,0.079,0.032,1.65
265,湖南省,04-03 12:00,Ⅱ,15.8,7.83,8.41,266.7,16.5,0.91,0.083,0.034,1.73
266,湖南省,04-03 16:00,Ⅱ,15.8,7.84,8.41,265.1,18.6,0.93,0.072,0.036,1.68
