,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
27,黑龙江省,04-05 16:00,Ⅲ,3.5,6.73,10.96,118.1,80.7,5.65,0.263,0.104,1.61
32,黑龙江省,04-01 08:00,Ⅳ,4.3,7.13,11.15,135.3,15.5,5.35,0.025,0.064,2.36
33,黑龙江省,04-01 12:00,Ⅳ,4.6,7.13,11.14,135.1,15.4,4.96,0.025,0.064,2.25
34,黑龙江省,04-01 12:00,Ⅳ,4.6,7.13,11.14,135.1,15.4,4.96,0.025,0.064,2.25
35,黑龙江省,04-01 16:00,Ⅳ,4.7,7.12,11.11,135.2,15.3,5.01,0.025,0.063,2.22
36,黑龙江省,04-01 20:00,Ⅳ,4.6,7.12,11.07,135.2,15.3,4.88,0.025,0.063,2.27
37,黑龙江省,04-02 00:00,Ⅳ,4.6,7.12,11.08,136.0,15.2,4.88,0.025,0.063,2.27
38,黑龙江省,04-02 04:00,Ⅳ,4.4,7.12,11.16,135.5,15.2,5.3,0.025,0.065,2.29
39,黑龙江省,04-02 08:00,Ⅳ,4.6,7.12,11.1,135.2,15.1,4.93,0.025,0.063,2.3
40,黑龙江省,04-02 12:00,Ⅳ,4.6,7.12,11.12,135.2,15.1,4.82,0.025,0.063,2.28
41,黑龙江省,04-02 16:00,Ⅳ,4.6,7.12,11.12,135.0,15.4,4.82,0.025,0.064,2.2
42,黑龙江省,04-02 20:00,Ⅳ,4.6,7.12,11.13,134.6,15.2,4.82,0.025,0.064,2.2
43,黑龙江省,04-03 00:00,Ⅳ,4.7,7.12,11.09,134.8,15.2,4.82,0.025,0.064,2.2
44,黑龙江省,04-03 04:00,Ⅳ,4.7,7.12,11.05,135.4,15.0,5.49,0.025,0.064,2.32
45,黑龙江省,04-03 08:00,Ⅳ,4.6,7.11,11.07,135.5,15.1,5.15,0.025,0.063,2.25
46,黑龙江省,04-03 12:00,Ⅳ,4.6,7.11,11.07,135.4,15.2,5.05,0.025,0.063,2.23
47,黑龙江省,04-03 16:00,Ⅳ,4.7,7.12,11.06,135.1,14.9,4.84,0.025,0.064,2.25
48,黑龙江省,04-03 20:00,Ⅳ,4.6,7.11,11.04,135.2,15.1,4.87,0.025,0.063,2.21
49,黑龙江省,04-04 00:00,Ⅳ,4.6,7.11,11.02,135.6,15.1,4.87,0.025,0.063,2.21
52,黑龙江省,04-04 12:00,Ⅳ,4.6,7.08,10.76,141.0,14.6,4.96,0.035,0.063,2.32
53,黑龙江省,04-04 16:00,Ⅳ,4.7,7.07,10.7,141.4,14.4,4.96,0.037,0.063,2.34
54,黑龙江省,04-04 20:00,Ⅳ,4.6,7.08,10.73,141.4,14.3,4.93,0.036,0.063,2.33
55,黑龙江省,04-05 00:00,Ⅳ,4.6,7.08,10.75,139.7,14.6,4.93,0.036,0.063,2.33
56,黑龙江省,04-05 04:00,Ⅳ,4.6,7.09,10.79,139.2,14.7,5.27,0.032,0.063,2.33
57,黑龙江省,04-05 08:00,Ⅳ,4.6,7.09,10.8,138.6,14.8,4.94,0.03,0.063,2.48
58,黑龙江省,04-05 12:00,Ⅳ,4.7,7.09,10.88,137.4,15.0,5.71,0.025,0.063,2.29
59,黑龙江省,04-05 16:00,Ⅳ,4.8,7.09,10.95,135.2,14.7,5.0,0.025,0.061,2.31
66,黑龙江省,04-01 04:00,Ⅲ,6.7,7.03,11.08,57.6,4.6,5.08,0.056,0.019,0.82
67,黑龙江省,04-01 12:00,Ⅲ,7.2,6.98,10.95,57.9,3.7,5.51,0.052,0.018,0.82
68,黑龙江省,04-01 16:00,Ⅲ,7.5,7.02,11.17,56.8,3.9,5.51,0.052,0.018,0.82
69,黑龙江省,04-01 20:00,Ⅲ,7.2,7.04,11.3,55.8,4.4,5.64,0.043,0.019,0.79
70,黑龙江省,04-02 00:00,Ⅳ,7.0,7.05,11.2,55.2,3.9,6.03,0.033,0.02,0.77
71,黑龙江省,04-02 00:00,Ⅳ,7.0,7.05,11.2,55.2,3.9,6.03,0.033,0.02,0.77
72,黑龙江省,04-02 08:00,Ⅲ,7.0,6.98,10.88,55.5,3.4,5.72,0.025,0.02,0.75
73,黑龙江省,04-02 12:00,Ⅲ,7.0,6.96,10.89,55.7,3.4,5.86,0.058,0.019,0.76
74,黑龙江省,04-02 16:00,Ⅲ,7.7,6.98,10.78,52.8,3.8,5.89,0.036,0.019,0.69
75,黑龙江省,04-02 20:00,Ⅲ,6.8,7.03,11.14,54.2,4.8,5.88,0.034,0.02,0.71
76,黑龙江省,04-03 00:00,Ⅲ,6.7,7.04,11.16,53.9,3.8,5.91,0.035,0.02,0.63
77,黑龙江省,04-03 00:00,Ⅲ,6.7,7.04,11.16,53.9,3.8,5.91,0.035,0.02,0.63
78,黑龙江省,04-03 08:00,Ⅲ,6.8,7.02,11.11,54.9,3.3,5.64,0.035,0.02,0.7
79,黑龙江省,04-03 12:00,Ⅲ,7.0,7.03,11.21,55.2,2.7,5.77,0.04,0.021,0.71
80,黑龙江省,04-03 16:00,Ⅲ,7.2,7.09,11.4,54.4,3.3,5.46,0.036,0.019,0.72
81,黑龙江省,04-03 20:00,Ⅲ,7.0,7.13,11.52,53.8,4.1,5.39,0.032,0.02,0.69
87,黑龙江省,04-04 16:00,Ⅲ,7.3,7.07,11.28,53.6,3.3,5.78,0.032,0.02,0.64
88,黑龙江省,04-04 20:00,Ⅳ,7.0,7.1,11.34,52.8,5.0,6.06,0.025,0.02,0.65
89,黑龙江省,04-05 00:00,Ⅳ,6.7,7.12,11.34,52.8,5.2,6.06,0.025,0.02,0.65
90,黑龙江省,04-05 04:00,Ⅲ,6.6,7.08,11.26,53.9,3.5,5.98,0.027,0.02,0.58
91,黑龙江省,04-05 08:00,Ⅳ,6.9,7.05,11.08,53.9,3.6,6.24,0.027,0.02,0.62
92,黑龙江省,04-05 12:00,Ⅳ,7.4,7.06,11.13,53.3,3.5,6.29,0.025,0.02,0.6
93,黑龙江省,04-05 16:00,Ⅲ,7.4,7.11,11.25,52.1,5.2,5.9,0.025,0.02,0.58
94,黑龙江省,04-01 04:00,劣Ⅴ,0.7,7.43,12.16,141.3,11.9,15.25,0.243,0.076,2.22
95,黑龙江省,04-01 12:00,Ⅴ,1.0,7.48,12.59,142.5,10.1,13.92,0.186,0.074,2.09
96,黑龙江省,04-01 16:00,Ⅴ,1.0,7.55,12.31,146.4,15.1,13.92,0.186,0.074,2.09
97,黑龙江省,04-01 20:00,Ⅴ,0.8,7.55,12.43,139.2,17.2,12.1,0.205,0.073,2.09
98,黑龙江省,04-02 00:00,Ⅴ,0.8,7.55,12.39,142.9,16.9,11.18,0.183,0.069,1.78
99,黑龙江省,04-02 00:00,Ⅴ,0.8,7.55,12.39,142.9,16.9,11.18,0.183,0.069,1.78
100,黑龙江省,04-02 08:00,Ⅴ,0.8,7.55,12.53,140.1,10.1,10.59,0.222,0.064,1.87
101,黑龙江省,04-02 12:00,Ⅴ,0.9,7.56,12.71,137.0,11.0,11.19,0.211,0.062,1.78
102,黑龙江省,04-02 16:00,Ⅴ,0.9,7.55,12.49,130.8,11.9,11.29,0.225,0.066,1.88
103,黑龙江省,04-02 20:00,Ⅴ,0.9,7.52,12.33,126.0,12.6,11.49,0.192,0.069,1.78
104,黑龙江省,04-03 00:00,Ⅴ,0.8,7.51,12.35,122.6,12.5,11.96,0.153,0.068,1.77
105,黑龙江省,04-03 00:00,Ⅴ,0.8,7.51,12.35,122.6,12.5,11.96,0.153,0.068,1.77
106,黑龙江省,04-03 08:00,Ⅴ,0.9,7.5,12.48,120.5,9.8,12.96,0.136,0.069,1.68
107,黑龙江省,04-03 12:00,Ⅴ,0.9,7.53,12.46,117.0,12.7,13.35,0.151,0.063,1.72
108,黑龙江省,04-03 16:00,Ⅴ,0.9,7.55,12.42,112.7,13.9,12.86,0.161,0.068,1.6
109,黑龙江省,04-03 20:00,Ⅴ,0.7,7.52,12.52,108.4,14.8,13.24,0.115,0.067,1.49
110,黑龙江省,04-04 00:00,Ⅴ,0.7,7.53,12.61,107.0,10.9,12.92,0.109,0.068,1.4
111,黑龙江省,04-04 00:00,Ⅴ,0.7,7.53,12.61,107.0,10.9,12.92,0.109,0.068,1.4
114,黑龙江省,04-04 12:00,Ⅴ,0.9,7.53,12.65,103.7,13.3,13.56,0.112,0.065,1.39
115,黑龙江省,04-04 16:00,Ⅴ,0.9,7.5,12.56,100.6,13.7,13.22,0.067,0.064,1.29
116,黑龙江省,04-04 20:00,Ⅴ,0.7,7.5,12.56,100.8,12.0,13.77,0.061,0.063,1.34
117,黑龙江省,04-05 00:00,Ⅴ,0.7,7.49,12.55,99.8,14.3,13.77,0.061,0.063,1.34
118,黑龙江省,04-05 04:00,Ⅴ,0.7,7.48,12.64,97.4,9.0,14.15,0.045,0.062,1.3
119,黑龙江省,04-05 08:00,Ⅴ,0.8,7.47,12.68,98.2,8.6,14.68,0.068,0.056,1.31
120,黑龙江省,04-05 12:00,Ⅴ,1.0,7.49,12.54,96.6,12.5,14.12,0.064,0.062,1.34
121,黑龙江省,04-05 16:00,Ⅴ,0.9,7.48,12.49,94.6,18.0,14.77,0.043,0.066,1.3
122,黑龙江省,04-01 08:00,劣Ⅴ,4.3,6.78,12.63,94.9,183.1,16.42,0.51,0.223,3.7
123,黑龙江省,04-01 12:00,Ⅴ,5.9,6.77,12.62,95.8,163.0,14.47,0.48,0.181,3.76
124,黑龙江省,04-01 16:00,Ⅴ,6.9,6.74,12.6,95.3,173.8,14.47,0.48,0.181,3.76
125,黑龙江省,04-01 20:00,Ⅴ,6.1,6.76,12.58,95.3,178.5,13.91,0.41,0.183,3.66
126,黑龙江省,04-02 00:00,Ⅴ,5.3,6.76,12.71,95.6,198.7,13.76,0.359,0.175,3.56
127,黑龙江省,04-02 00:00,Ⅴ,5.3,6.76,12.71,95.6,198.7,13.76,0.359,0.175,3.56
132,黑龙江省,04-03 00:00,Ⅴ,5.5,6.84,12.33,96.3,157.0,11.76,0.217,0.161,3.31
133,黑龙江省,04-03 00:00,Ⅴ,5.5,6.84,12.33,96.3,157.0,11.76,0.217,0.161,3.31
134,黑龙江省,04-03 08:00,Ⅴ,5.7,6.88,12.06,91.7,153.1,11.22,0.237,0.152,3.39
135,黑龙江省,04-03 12:00,Ⅴ,7.5,6.87,11.35,94.0,176.5,10.97,0.214,0.149,3.36
136,黑龙江省,04-03 16:00,Ⅴ,6.3,6.84,12.46,94.6,162.7,11.4,0.174,0.173,3.37
137,黑龙江省,04-03 20:00,Ⅴ,5.8,6.89,12.2,91.9,142.3,10.89,0.177,0.137,3.33
138,黑龙江省,04-04 00:00,Ⅴ,4.9,6.89,12.22,90.7,165.3,10.71,0.161,0.143,3.26
139,黑龙江省,04-04 00:00,Ⅴ,4.9,6.89,12.22,90.7,165.3,10.71,0.161,0.143,3.26
143,黑龙江省,04-04 16:00,Ⅳ,7.2,6.83,12.46,101.1,123.1,9.29,0.124,0.135,3.19
144,黑龙江省,04-04 20:00,Ⅳ,6.8,6.82,12.05,103.0,138.1,9.05,0.127,0.133,3.19
145,黑龙江省,04-05 00:00,Ⅳ,5.8,6.79,12.07,105.6,147.8,9.05,0.127,0.133,3.19
146,黑龙江省,04-05 04:00,Ⅳ,5.1,6.78,12.01,100.5,115.9,8.78,0.115,0.119,3.17
147,黑龙江省,04-05 08:00,Ⅳ,5.5,6.8,11.9,93.6,100.4,8.66,0.131,0.113,3.16
148,黑龙江省,04-05 12:00,Ⅳ,7.0,6.78,12.2,93.9,89.2,8.62,0.12,0.11,3.13
149,黑龙江省,04-05 16:00,Ⅳ,8.3,6.82,12.15,94.1,101.0,8.68,0.12,0.111,3.1
150,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
151,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
152,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
153,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
154,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
155,黑龙江省,04-01 00:00,Ⅳ,1.6,7.04,9.22,254.5,65.9,6.96,0.574,0.087,2.89
163,黑龙江省,04-01 04:00,劣Ⅴ,1.8,6.93,11.76,68.3,93.2,18.2,0.072,0.149,2.27
164,黑龙江省,04-01 12:00,劣Ⅴ,3.8,6.99,11.54,68.0,53.8,17.63,0.071,0.114,2.1
165,黑龙江省,04-01 16:00,劣Ⅴ,4.0,6.99,11.47,65.6,53.6,17.63,0.071,0.114,2.1
166,黑龙江省,04-01 20:00,劣Ⅴ,2.8,6.94,11.68,63.8,69.1,17.92,0.065,0.118,2.16
167,黑龙江省,04-02 00:00,劣Ⅴ,2.3,6.97,11.56,63.8,58.3,17.28,0.062,0.122,2.1
168,黑龙江省,04-02 00:00,劣Ⅴ,2.3,6.97,11.56,63.8,58.3,17.28,0.062,0.122,2.1
169,黑龙江省,04-02 08:00,劣Ⅴ,2.2,6.98,11.89,63.9,53.7,15.29,0.061,0.102,1.81
170,黑龙江省,04-02 12:00,劣Ⅴ,3.0,6.98,11.8,63.0,55.3,15.91,0.06,0.107,1.92
171,黑龙江省,04-02 16:00,劣Ⅴ,3.1,7.02,11.75,61.7,58.5,16.17,0.059,0.113,1.98
172,黑龙江省,04-02 20:00,劣Ⅴ,2.7,7.02,11.85,58.8,68.0,15.21,0.051,0.109,1.8
173,黑龙江省,04-03 00:00,Ⅴ,2.5,7.04,11.81,58.0,61.6,14.78,0.055,0.113,1.87
174,黑龙江省,04-03 00:00,Ⅴ,2.5,7.04,11.81,58.0,61.6,14.78,0.055,0.113,1.87
175,黑龙江省,04-03 08:00,Ⅴ,2.6,7.01,11.84,58.5,59.6,14.48,0.058,0.114,1.92
176,黑龙江省,04-03 12:00,Ⅴ,3.1,7.0,11.78,58.7,58.7,14.62,0.059,0.109,1.89
177,黑龙江省,04-03 16:00,Ⅴ,3.1,7.01,11.74,56.6,61.9,14.51,0.054,0.111,1.8
178,黑龙江省,04-03 20:00,Ⅴ,2.1,7.0,11.72,57.0,55.2,13.78,0.049,0.11,1.76
179,黑龙江省,04-04 00:00,Ⅴ,2.0,7.02,11.64,59.3,53.2,13.08,0.047,0.099,1.62
180,黑龙江省,04-04 00:00,Ⅴ,2.0,7.02,11.64,59.3,53.2,13.08,0.047,0.099,1.62
183,黑龙江省,04-04 12:00,Ⅴ,3.4,6.99,11.32,61.3,29.1,12.29,0.036,0.11,1.42
184,黑龙江省,04-04 16:00,Ⅴ,3.1,7.0,11.5,61.2,38.5,12.61,0.044,0.094,1.58
185,黑龙江省,04-04 20:00,Ⅴ,2.5,6.99,11.53,60.3,39.5,12.45,0.044,0.093,1.55
186,黑龙江省,04-05 00:00,Ⅴ,2.1,7.01,11.56,59.9,40.5,12.45,0.044,0.093,1.55
187,黑龙江省,04-05 04:00,Ⅴ,1.8,7.01,11.65,60.1,43.7,12.64,0.039,0.092,1.49
188,黑龙江省,04-05 08:00,Ⅴ,2.4,7.01,11.52,59.8,39.6,12.53,0.039,0.089,1.49
189,黑龙江省,04-05 12:00,Ⅴ,3.1,7.04,11.31,60.4,30.7,12.58,0.036,0.085,1.33
190,黑龙江省,04-05 16:00,Ⅴ,2.5,7.04,11.31,59.5,32.0,12.37,0.046,0.085,1.56
191,黑龙江省,04-01 08:00,Ⅲ,3.5,7.6,9.19,293.5,17.5,5.25,0.584,0.092,3.24
192,黑龙江省,04-01 12:00,Ⅲ,3.7,7.61,9.26,289.8,17.6,5.27,0.58,0.091,3.13
193,黑龙江省,04-01 12:00,Ⅲ,3.7,7.61,9.26,289.8,17.6,5.27,0.58,0.091,3.13
194,黑龙江省,04-01 16:00,Ⅲ,3.8,7.62,9.3,287.3,17.0,5.28,0.586,0.092,3.16
195,黑龙江省,04-01 20:00,Ⅲ,3.6,7.62,9.3,286.3,17.3,5.24,0.576,0.094,3.12
196,黑龙江省,04-02 00:00,Ⅲ,3.8,7.61,9.25,285.3,17.0,5.24,0.576,0.094,3.12
197,黑龙江省,04-02 04:00,Ⅲ,3.7,7.61,9.27,281.4,17.0,5.28,0.59,0.093,3.18
198,黑龙江省,04-02 08:00,Ⅲ,3.1,7.6,9.5,281.2,17.5,4.92,0.576,0.09,3.04
199,黑龙江省,04-02 12:00,Ⅲ,3.5,7.6,9.46,278.7,17.5,4.92,0.576,0.09,3.04
200,黑龙江省,04-02 16:00,Ⅲ,3.8,7.64,9.38,276.1,16.8,5.11,0.578,0.089,2.99
201,黑龙江省,04-02 20:00,Ⅲ,3.7,7.63,9.41,276.4,16.5,5.12,0.567,0.088,3.05
202,黑龙江省,04-03 00:00,Ⅲ,3.5,7.62,9.46,275.9,16.7,5.12,0.567,0.088,3.05
203,黑龙江省,04-03 04:00,Ⅲ,3.5,7.63,9.47,276.1,16.7,5.1,0.559,0.087,3.03
204,黑龙江省,04-03 08:00,Ⅲ,3.7,7.64,9.43,273.6,16.8,4.88,0.56,0.087,3.06
205,黑龙江省,04-03 12:00,Ⅲ,3.8,7.66,9.53,274.1,16.8,5.11,0.56,0.087,3.03
206,黑龙江省,04-03 16:00,Ⅲ,3.5,7.67,9.65,273.1,17.3,5.13,0.562,0.089,2.99
207,黑龙江省,04-03 20:00,Ⅲ,3.4,7.67,9.69,272.2,17.1,5.09,0.553,0.088,3.15
208,黑龙江省,04-04 00:00,Ⅲ,3.2,7.66,9.76,273.3,17.5,5.09,0.553,0.088,3.15
210,黑龙江省,04-04 08:00,Ⅲ,4.5,7.69,9.48,269.9,18.5,5.03,0.578,0.089,3.08
211,黑龙江省,04-04 12:00,Ⅲ,4.0,7.67,9.73,267.8,18.8,5.05,0.596,0.093,2.91
212,黑龙江省,04-04 16:00,Ⅲ,3.7,7.66,9.99,269.8,19.6,5.14,0.59,0.091,3.01
213,黑龙江省,04-04 20:00,Ⅲ,3.7,7.66,9.95,272.5,19.0,5.01,0.584,0.092,3.01
214,黑龙江省,04-05 00:00,Ⅲ,3.8,7.66,9.87,272.4,19.2,5.01,0.584,0.092,3.01
215,黑龙江省,04-05 04:00,Ⅲ,3.2,7.67,10.06,272.2,19.2,5.03,0.565,0.09,2.89
216,黑龙江省,04-05 08:00,Ⅲ,3.6,7.67,10.0,270.5,20.3,4.76,0.574,0.091,2.89
217,黑龙江省,04-05 12:00,Ⅲ,6.5,7.68,9.34,267.2,21.7,5.02,0.567,0.09,2.96
218,黑龙江省,04-05 16:00,Ⅲ,4.1,7.68,10.1,268.6,21.9,4.99,0.574,0.093,3.02
220,黑龙江省,04-01 12:00,Ⅳ,2.9,7.06,8.81,296.4,146.2,8.43,0.905,0.242,4.37
221,黑龙江省,04-01 12:00,Ⅳ,2.9,7.06,8.81,296.4,146.2,8.43,0.905,0.242,4.37
222,黑龙江省,04-01 16:00,Ⅳ,3.1,7.12,8.6,293.4,150.0,8.64,1.003,0.256,4.46
223,黑龙江省,04-01 20:00,Ⅳ,2.8,7.13,8.66,292.3,142.9,8.56,1.059,0.26,4.63
224,黑龙江省,04-02 00:00,Ⅳ,2.8,7.07,8.78,290.4,138.2,8.56,1.059,0.26,4.63
225,黑龙江省,04-02 04:00,Ⅳ,2.7,7.06,8.87,292.0,132.0,7.74,0.834,0.233,4.29
226,黑龙江省,04-02 08:00,Ⅳ,2.8,7.06,8.86,294.4,118.2,8.48,0.8,0.218,4.21
227,黑龙江省,04-02 12:00,Ⅳ,2.9,7.07,8.77,292.1,117.1,7.94,0.825,0.219,4.05
228,黑龙江省,04-02 16:00,Ⅳ,2.9,7.12,8.76,289.3,120.8,7.92,0.91,0.227,4.09
229,黑龙江省,04-02 20:00,Ⅳ,3.1,7.14,8.78,284.8,130.8,7.99,0.929,0.235,4.26
230,黑龙江省,04-03 00:00,Ⅳ,2.9,7.09,9.03,282.8,128.1,7.99,0.929,0.235,4.26
231,黑龙江省,04-03 04:00,Ⅳ,2.8,7.09,9.22,283.6,117.0,7.34,0.743,0.21,3.94
232,黑龙江省,04-03 08:00,Ⅳ,3.8,7.11,8.98,284.8,104.7,8.43,0.756,0.205,4.02
233,黑龙江省,04-03 12:00,Ⅳ,2.9,7.16,9.37,279.9,122.0,7.71,0.778,0.221,3.93
234,黑龙江省,04-03 16:00,Ⅳ,3.8,7.15,9.07,280.5,137.1,8.02,0.794,0.237,3.99
235,黑龙江省,04-03 20:00,Ⅳ,2.7,7.14,9.37,281.9,98.5,7.05,0.743,0.204,3.9
236,黑龙江省,04-04 00:00,Ⅳ,3.7,7.12,9.16,277.4,78.0,7.05,0.743,0.204,3.9
238,黑龙江省,04-04 08:00,Ⅳ,3.2,7.11,9.33,276.5,73.9,6.66,0.697,0.183,3.67
239,黑龙江省,04-04 12:00,Ⅳ,3.2,7.13,9.3,274.5,76.7,6.79,0.726,0.177,3.68
240,黑龙江省,04-04 16:00,Ⅳ,3.1,7.16,9.33,275.4,78.4,6.57,0.734,0.178,3.68
241,黑龙江省,04-04 20:00,Ⅳ,3.8,7.16,9.18,274.8,70.2,6.36,0.74,0.174,3.69
242,黑龙江省,04-05 00:00,Ⅳ,3.7,7.16,9.25,273.6,62.1,6.36,0.74,0.174,3.69
243,黑龙江省,04-05 04:00,Ⅲ,2.8,7.14,9.58,273.5,62.0,5.98,0.682,0.159,3.61
244,黑龙江省,04-05 08:00,Ⅳ,2.8,7.14,9.77,271.5,58.6,7.03,0.653,0.148,3.5
245,黑龙江省,04-05 12:00,Ⅳ,3.2,7.15,9.8,268.8,61.6,6.3,0.622,0.149,3.48
246,黑龙江省,04-05 12:00,Ⅳ,3.2,7.15,9.8,268.8,61.6,6.3,0.622,0.149,3.48
247,黑龙江省,04-01 08:00,Ⅲ,1.3,7.61,11.6,249.5,29.9,4.56,0.451,0.107,1.98
248,黑龙江省,04-01 12:00,Ⅲ,1.4,7.62,11.58,247.3,29.5,4.42,0.446,0.108,2.04
249,黑龙江省,04-01 12:00,Ⅲ,1.4,7.62,11.58,247.3,29.5,4.42,0.439,0.106,2.02
250,黑龙江省,04-01 16:00,Ⅲ,2.9,7.64,10.54,242.1,30.2,4.48,0.426,0.106,1.95
251,黑龙江省,04-01 20:00,Ⅲ,2.8,7.65,10.6,242.4,30.0,4.47,0.417,0.106,1.89
252,黑龙江省,04-02 00:00,Ⅲ,2.9,7.64,10.66,242.2,30.7,4.47,0.417,0.106,1.89
253,黑龙江省,04-02 04:00,Ⅲ,2.7,7.66,10.66,241.7,32.1,4.44,0.409,0.109,1.92
254,黑龙江省,04-02 08:00,Ⅲ,2.7,7.66,10.69,241.8,32.0,4.28,0.405,0.108,1.88
255,黑龙江省,04-02 12:00,Ⅲ,2.5,7.66,10.73,240.6,32.7,4.46,0.399,0.109,1.9
256,黑龙江省,04-02 16:00,Ⅲ,2.3,7.66,11.01,242.1,32.3,4.35,0.385,0.108,1.81
257,黑龙江省,04-02 20:00,Ⅲ,2.9,7.63,11.1,236.7,32.7,4.39,0.386,0.109,1.88
258,黑龙江省,04-03 00:00,Ⅲ,2.9,7.67,11.11,237.3,31.7,4.39,0.386,0.109,1.88
259,黑龙江省,04-03 04:00,Ⅲ,3.0,7.68,11.13,236.3,32.2,4.43,0.378,0.108,1.8
260,黑龙江省,04-03 08:00,Ⅲ,2.8,7.69,11.14,235.6,32.7,4.33,0.368,0.106,1.85
261,黑龙江省,04-03 12:00,Ⅲ,3.0,7.7,11.18,233.4,33.2,4.27,0.366,0.107,1.91
262,黑龙江省,04-03 16:00,Ⅲ,2.8,7.72,11.2,231.1,32.9,4.12,0.361,0.107,1.94
263,黑龙江省,04-03 20:00,Ⅲ,2.8,7.72,11.3,231.4,31.3,4.33,0.348,0.105,1.89
264,黑龙江省,04-04 00:00,Ⅲ,2.9,7.71,11.27,231.2,30.8,4.33,0.348,0.105,1.89
266,黑龙江省,04-04 08:00,Ⅲ,2.9,7.72,11.4,229.5,30.1,4.22,0.341,0.104,1.88
267,黑龙江省,04-04 12:00,Ⅲ,1.6,7.73,12.65,231.2,30.2,4.06,0.326,0.101,1.78
268,黑龙江省,04-04 16:00,劣Ⅴ,2.8,7.76,11.59,227.7,31.3,4.07,0.32,0.5,1.68
269,黑龙江省,04-04 20:00,Ⅲ,2.8,7.75,11.61,227.7,31.9,4.11,0.306,0.005,1.73
270,黑龙江省,04-05 00:00,Ⅲ,2.7,7.75,11.59,228.3,31.9,4.11,0.306,0.005,1.73
