,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
56,河南省,04-01 08:00,Ⅲ,12.4,7.23,9.93,1614.8,12.8,5.25,0.156,0.115,7.88
57,河南省,04-01 12:00,Ⅲ,12.4,7.24,9.97,1647.3,12.9,5.92,0.157,0.112,8.19
58,河南省,04-01 16:00,Ⅲ,12.6,7.29,10.07,1641.6,12.8,5.92,0.157,0.112,8.19
59,河南省,04-01 20:00,Ⅳ,12.6,7.28,10.14,1638.4,13.2,6.06,0.174,0.12,7.97
60,河南省,04-02 00:00,Ⅲ,12.6,7.24,10.08,1615.8,13.5,5.63,0.162,0.118,8.02
61,河南省,04-02 04:00,Ⅲ,12.6,7.32,10.03,1563.9,14.8,5.63,0.162,0.118,8.02
62,河南省,04-02 08:00,Ⅲ,12.6,7.24,9.9,1602.2,14.9,5.71,0.175,0.119,7.95
63,河南省,04-02 12:00,Ⅲ,12.5,7.23,9.99,1567.5,15.3,5.78,0.188,0.107,7.24
66,河南省,04-03 00:00,Ⅲ,12.5,6.94,10.18,1473.9,15.6,5.97,0.183,0.118,8.5
67,河南省,04-03 04:00,Ⅲ,12.4,6.8,10.04,1579.8,17.1,5.97,0.183,0.118,8.5
68,河南省,04-03 08:00,Ⅲ,12.4,6.83,10.05,1521.7,18.5,5.64,0.204,0.126,8.79
69,河南省,04-03 12:00,Ⅲ,12.4,6.64,10.23,1486.8,19.4,5.46,0.214,0.148,7.51
70,河南省,04-03 16:00,Ⅳ,12.5,6.52,10.25,1528.4,24.1,6.05,0.237,0.117,9.06
71,河南省,04-03 20:00,Ⅳ,12.3,6.45,10.97,1618.0,40.7,6.65,0.297,0.133,8.23
72,河南省,04-04 00:00,Ⅳ,12.2,6.17,11.08,1653.7,187.1,6.55,0.287,0.183,8.15
73,河南省,04-04 00:00,Ⅳ,12.2,6.17,11.08,1653.7,187.1,6.55,0.287,0.183,8.15
75,河南省,04-04 08:00,Ⅲ,12.0,6.53,10.95,1913.7,16.7,5.79,0.204,0.14,8.61
76,河南省,04-04 12:00,Ⅲ,12.1,6.68,11.04,2028.5,16.5,5.9,0.22,0.118,8.61
77,河南省,04-04 16:00,Ⅳ,12.2,6.73,11.19,2051.7,16.5,6.0,0.185,0.119,8.02
78,河南省,04-04 20:00,Ⅳ,12.3,6.48,11.24,2091.1,16.4,6.46,0.211,0.095,8.79
79,河南省,04-05 00:00,Ⅳ,12.2,6.36,11.03,2050.3,17.4,6.46,0.211,0.095,8.79
80,河南省,04-05 04:00,Ⅳ,12.1,6.42,10.83,2027.7,16.8,6.26,0.179,0.108,8.27
81,河南省,04-05 08:00,Ⅲ,12.1,6.54,10.8,2009.7,16.0,5.83,0.203,0.131,7.26
82,河南省,04-05 12:00,Ⅲ,12.1,6.58,10.84,2003.7,16.4,5.67,0.188,0.144,7.07
83,河南省,04-05 16:00,Ⅳ,12.2,6.58,10.86,1962.5,17.3,6.22,0.203,0.138,6.6
84,河南省,04-01 08:00,Ⅱ,16.6,7.8,9.64,1031.0,9.9,3.35,0.09,0.026,0.92
85,河南省,04-01 12:00,Ⅱ,16.7,7.75,9.62,1035.2,9.7,3.38,0.1,0.028,1.03
86,河南省,04-01 16:00,Ⅱ,16.6,7.75,9.45,1051.8,9.0,3.38,0.1,0.028,1.03
87,河南省,04-01 20:00,Ⅱ,17.0,7.7,8.59,1246.7,13.6,3.35,0.08,0.052,0.91
88,河南省,04-02 00:00,Ⅱ,17.2,7.58,8.46,1462.0,20.1,3.41,0.08,0.044,0.78
89,河南省,04-02 04:00,Ⅱ,17.2,7.49,8.48,1490.1,15.7,3.41,0.08,0.044,0.78
90,河南省,04-02 08:00,Ⅱ,17.4,7.49,9.85,1508.3,11.9,3.45,0.08,0.052,1.18
91,河南省,04-02 12:00,Ⅱ,17.2,7.51,9.87,1461.5,11.4,3.41,0.13,0.041,1.41
92,河南省,04-02 16:00,Ⅱ,17.4,7.55,9.85,1427.7,10.5,3.48,0.1,0.04,2.33
93,河南省,04-02 20:00,Ⅱ,17.1,7.58,9.85,1433.0,10.6,3.45,0.07,0.036,1.7
94,河南省,04-03 00:00,Ⅱ,16.9,7.57,8.65,1321.0,9.9,3.52,0.11,0.039,1.65
95,河南省,04-03 04:00,Ⅱ,16.9,7.6,8.5,1191.3,10.2,3.52,0.11,0.039,1.65
96,河南省,04-03 08:00,Ⅱ,17.2,7.65,9.92,1262.5,11.1,3.55,0.07,0.039,1.09
97,河南省,04-03 12:00,Ⅱ,17.2,7.83,9.98,1531.8,11.3,3.51,0.1,0.036,0.43
98,河南省,04-03 16:00,Ⅱ,17.1,7.87,9.99,1579.8,10.1,3.58,0.08,0.037,0.63
99,河南省,04-03 20:00,Ⅱ,16.7,7.83,9.46,1420.2,9.1,3.55,0.07,0.035,1.19
100,河南省,04-04 00:00,Ⅱ,16.7,7.78,9.2,1269.8,9.1,3.62,0.07,0.034,1.23
101,河南省,04-04 00:00,Ⅱ,16.7,7.78,9.2,1269.8,9.1,3.62,0.07,0.034,1.23
102,河南省,04-04 04:00,Ⅱ,16.1,7.7,9.17,1218.3,8.3,3.66,0.08,0.033,1.59
103,河南省,04-04 08:00,Ⅱ,16.4,7.61,9.09,1245.7,6.7,3.66,0.08,0.033,1.59
104,河南省,04-04 12:00,Ⅱ,17.0,7.6,9.93,1206.3,6.7,3.69,0.09,0.03,0.63
105,河南省,04-04 16:00,Ⅱ,16.6,7.59,9.51,1223.3,6.5,3.65,0.08,0.027,0.64
106,河南省,04-04 20:00,Ⅱ,16.2,7.67,9.77,1178.0,7.3,3.73,0.07,0.028,0.34
107,河南省,04-05 00:00,Ⅱ,16.6,7.71,9.84,1188.9,7.7,3.73,0.07,0.028,0.34
108,河南省,04-05 04:00,Ⅱ,16.5,7.65,9.82,1205.0,7.0,3.76,0.08,0.036,0.73
109,河南省,04-05 08:00,Ⅱ,16.9,7.61,9.66,1235.6,5.9,3.72,0.09,0.022,0.66
110,河南省,04-05 12:00,Ⅱ,17.0,7.65,9.96,1128.1,6.7,3.8,0.08,0.027,0.27
111,河南省,04-05 16:00,Ⅱ,16.5,7.66,10.03,1136.1,6.5,3.76,0.07,0.024,0.55
112,河南省,04-01 04:00,Ⅰ,10.3,7.88,11.62,385.7,2.3,0.88,0.042,0.012,3.31
113,河南省,04-01 12:00,Ⅰ,10.6,7.88,11.74,385.9,2.3,0.89,0.037,0.01,3.36
114,河南省,04-01 12:00,Ⅰ,10.6,7.88,11.74,385.9,2.3,0.89,0.037,0.01,3.36
115,河南省,04-01 16:00,Ⅰ,10.9,7.89,11.8,386.5,2.1,0.89,0.038,0.013,3.09
116,河南省,04-01 20:00,Ⅰ,10.7,7.89,11.74,386.0,2.1,0.95,0.033,0.006,3.15
117,河南省,04-02 00:00,Ⅰ,10.5,7.88,11.68,386.4,2.5,0.91,0.036,0.008,3.41
118,河南省,04-02 04:00,Ⅰ,10.2,7.88,11.55,386.3,2.5,0.84,0.036,0.011,3.38
119,河南省,04-02 08:00,Ⅰ,9.8,7.86,11.62,391.5,2.3,0.93,0.033,0.012,3.13
120,河南省,04-02 12:00,Ⅰ,10.5,8.36,11.7,386.3,1.8,1.03,0.028,0.007,3.27
121,河南省,04-02 16:00,Ⅰ,10.7,8.36,12.02,386.9,2.1,0.87,0.03,0.009,3.32
122,河南省,04-02 20:00,Ⅰ,10.1,8.36,11.77,385.7,2.0,0.86,0.029,0.011,3.32
123,河南省,04-03 00:00,Ⅰ,10.1,8.36,11.62,386.0,2.0,1.02,0.036,0.012,3.36
124,河南省,04-03 04:00,Ⅰ,10.0,8.36,11.51,385.9,2.0,0.9,0.027,0.01,3.14
125,河南省,04-03 08:00,Ⅰ,9.8,8.31,11.19,389.0,2.0,0.9,0.03,0.013,3.28
126,河南省,04-03 12:00,Ⅰ,10.1,8.35,11.47,384.7,1.9,1.0,0.034,0.011,3.28
127,河南省,04-03 16:00,Ⅰ,10.0,8.35,11.52,384.6,1.9,0.89,0.033,0.008,3.23
128,河南省,04-03 20:00,Ⅰ,9.9,8.35,11.6,383.0,2.5,0.88,0.026,0.01,3.2
129,河南省,04-03 20:00,Ⅰ,9.9,8.35,11.6,383.0,2.5,0.88,0.026,0.01,3.2
131,河南省,04-04 04:00,Ⅰ,9.5,8.34,11.34,382.9,2.5,1.08,0.027,0.009,3.1
132,河南省,04-04 12:00,Ⅰ,10.9,8.35,11.76,386.4,2.1,1.09,0.025,0.011,3.35
133,河南省,04-04 16:00,Ⅰ,11.7,8.35,11.77,385.7,2.0,1.06,0.027,0.006,3.21
134,河南省,04-04 20:00,Ⅰ,10.7,8.35,11.66,383.0,2.6,1.09,0.026,0.005,3.28
135,河南省,04-05 00:00,Ⅰ,10.0,8.34,11.19,384.1,2.4,1.09,0.026,0.005,3.28
136,河南省,04-05 04:00,Ⅰ,10.0,8.33,11.13,384.4,2.3,1.08,0.025,0.01,3.32
137,河南省,04-05 08:00,Ⅰ,9.6,8.29,10.78,388.2,2.1,0.6,0.027,0.01,3.28
138,河南省,04-05 12:00,Ⅰ,10.4,8.33,11.16,384.4,2.1,1.06,0.025,0.012,3.28
139,河南省,04-05 16:00,Ⅰ,10.7,8.34,11.3,384.8,2.3,1.04,0.026,0.01,3.35
141,河南省,04-01 12:00,Ⅴ,16.7,8.65,15.51,2926.2,15.4,10.48,0.05,0.131,6.12
142,河南省,04-01 16:00,Ⅴ,18.0,8.92,18.65,2942.3,24.7,10.48,0.05,0.131,6.12
143,河南省,04-01 20:00,Ⅴ,17.9,8.61,18.62,2840.9,21.0,12.89,0.06,0.189,6.11
144,河南省,04-02 00:00,Ⅴ,17.4,8.5,16.44,2895.7,15.7,10.55,0.06,0.122,5.92
163,河南省,04-05 00:00,Ⅳ,17.2,8.31,12.18,2972.0,11.7,7.34,0.06,0.071,3.89
166,河南省,04-05 12:00,Ⅳ,16.2,8.42,12.32,2659.6,11.5,7.84,0.06,0.081,4.21
167,河南省,04-05 16:00,Ⅳ,17.2,8.59,14.35,2600.2,14.3,8.44,0.06,0.109,4.16
168,河南省,04-01 04:00,Ⅲ,16.7,7.65,9.53,2153.8,41.5,4.55,0.423,0.15,6.4
169,河南省,04-01 12:00,Ⅲ,16.8,7.67,9.47,2151.8,52.4,4.75,0.556,0.139,6.66
170,河南省,04-01 12:00,Ⅲ,16.8,7.67,9.47,2151.8,52.4,4.75,0.556,0.139,6.66
171,河南省,04-01 16:00,Ⅲ,17.4,7.65,8.92,2122.1,57.3,4.75,0.636,0.152,5.99
172,河南省,04-01 20:00,Ⅲ,17.3,7.58,8.17,2127.3,57.8,4.36,0.66,0.145,6.19
173,河南省,04-02 00:00,Ⅲ,16.9,7.62,8.66,2175.9,40.1,4.51,0.503,0.143,6.0
174,河南省,04-02 04:00,Ⅲ,16.7,7.56,8.11,2241.5,41.0,4.5,0.623,0.135,5.95
175,河南省,04-02 08:00,Ⅲ,16.3,7.6,8.85,2341.4,37.5,4.74,0.449,0.138,6.37
176,河南省,04-02 12:00,Ⅲ,16.5,7.59,9.71,2426.2,37.3,4.5,0.502,0.138,6.36
177,河南省,04-02 16:00,Ⅲ,16.5,7.54,9.53,2429.5,45.2,4.5,0.596,0.133,6.59
178,河南省,04-02 20:00,Ⅲ,16.0,7.48,9.36,2419.0,51.0,4.5,0.618,0.146,6.76
179,河南省,04-03 00:00,Ⅲ,15.6,7.43,8.23,2400.1,34.0,4.24,0.565,0.133,6.48
180,河南省,04-03 04:00,Ⅲ,15.3,7.43,9.1,2408.9,28.7,4.24,0.568,0.126,6.69
181,河南省,04-03 08:00,Ⅲ,15.0,7.45,9.85,2384.8,24.7,4.96,0.564,0.133,6.93
182,河南省,04-03 12:00,Ⅲ,15.2,7.54,9.32,2373.4,29.8,4.05,0.48,0.125,6.71
183,河南省,04-03 16:00,Ⅲ,15.0,7.59,9.56,2334.7,33.7,4.46,0.488,0.132,6.85
184,河南省,04-03 20:00,Ⅲ,14.6,7.59,8.9,2273.8,39.9,4.13,0.494,0.133,7.11
185,河南省,04-03 20:00,Ⅲ,14.6,7.59,8.9,2273.8,39.9,4.13,0.494,0.133,7.11
187,河南省,04-04 04:00,Ⅲ,13.9,7.57,8.71,2264.8,28.1,3.94,0.474,0.126,7.17
188,河南省,04-04 12:00,Ⅲ,15.3,7.75,10.48,2269.6,29.4,3.94,0.474,0.126,7.17
189,河南省,04-04 16:00,Ⅲ,16.8,7.73,9.92,2184.5,33.2,4.74,0.669,0.149,6.63
190,河南省,04-04 20:00,Ⅲ,16.5,7.75,10.02,2210.8,35.3,4.53,0.477,0.137,6.79
191,河南省,04-04 20:00,Ⅲ,16.5,7.75,10.02,2210.8,35.3,4.53,0.477,0.137,6.79
192,河南省,04-05 04:00,Ⅲ,15.9,7.67,9.27,2257.0,40.8,4.48,0.559,0.146,6.8
193,河南省,04-05 08:00,Ⅲ,15.8,7.68,9.34,2229.5,40.4,5.0,0.557,0.16,7.4
194,河南省,04-05 12:00,Ⅲ,16.8,7.75,9.98,2256.6,43.3,4.51,0.463,0.171,6.65
195,河南省,04-05 16:00,Ⅲ,17.5,7.78,10.47,2264.6,48.1,4.72,0.471,0.146,6.43
196,河南省,04-01 08:00,Ⅰ,12.3,7.46,8.06,443.4,3.8,0.51,0.025,0.005,3.56
197,河南省,04-01 12:00,Ⅰ,12.3,7.54,9.21,443.4,5.9,0.75,0.025,0.005,3.48
198,河南省,04-01 16:00,Ⅰ,12.4,7.7,11.17,439.8,3.2,0.75,0.025,0.005,3.48
199,河南省,04-01 20:00,Ⅰ,12.6,7.66,10.49,440.9,8.6,0.51,0.025,0.005,3.39
200,河南省,04-02 00:00,Ⅰ,12.5,7.55,9.06,442.6,2.8,0.52,0.025,0.005,3.5
201,河南省,04-02 04:00,Ⅰ,12.3,7.48,8.29,442.9,5.8,0.52,0.025,0.005,3.5
202,河南省,04-02 08:00,Ⅰ,12.1,7.46,8.03,442.9,2.5,0.75,0.025,0.005,3.38
203,河南省,04-02 12:00,Ⅰ,12.2,7.58,9.79,441.9,2.3,0.76,0.025,0.005,3.44
204,河南省,04-02 16:00,Ⅰ,12.3,7.72,11.49,437.9,15.0,0.76,0.025,0.005,3.44
205,河南省,04-02 20:00,Ⅰ,12.3,7.64,10.49,437.4,4.3,0.76,0.025,0.005,3.44
206,河南省,04-03 00:00,Ⅰ,12.3,7.52,8.93,438.0,2.4,0.51,0.025,0.005,3.3
207,河南省,04-03 04:00,Ⅰ,12.1,7.46,8.18,438.3,2.9,0.51,0.025,0.005,3.3
208,河南省,04-03 08:00,Ⅰ,11.9,7.47,8.21,438.5,4.3,0.51,0.025,0.005,3.36
209,河南省,04-03 12:00,Ⅰ,11.8,7.54,8.92,437.6,7.2,0.99,0.025,0.006,3.44
210,河南省,04-03 16:00,Ⅰ,11.7,7.63,10.17,435.3,2.5,0.51,0.025,0.008,3.46
211,河南省,04-03 20:00,Ⅰ,11.7,7.62,10.49,433.7,2.3,0.77,0.025,0.008,3.45
212,河南省,04-04 00:00,Ⅰ,11.6,7.54,9.92,434.7,2.8,0.56,0.025,0.007,3.5
213,河南省,04-04 00:00,Ⅰ,11.6,7.54,9.92,434.7,2.8,0.56,0.025,0.007,3.5
215,河南省,04-04 08:00,Ⅰ,11.3,7.51,8.62,434.4,2.5,0.51,0.025,0.005,3.43
216,河南省,04-04 12:00,Ⅰ,11.4,7.66,10.79,432.7,4.6,0.75,0.025,0.005,3.43
217,河南省,04-04 16:00,Ⅰ,12.1,7.77,12.18,433.9,2.6,0.73,0.025,0.005,3.52
218,河南省,04-04 20:00,Ⅰ,12.6,7.68,10.96,439.4,5.5,0.75,0.025,0.005,3.41
219,河南省,04-05 00:00,Ⅰ,12.5,7.55,9.53,440.7,2.4,0.75,0.025,0.005,3.41
220,河南省,04-05 04:00,Ⅰ,12.3,7.49,8.48,440.1,3.6,0.75,0.025,0.005,3.34
221,河南省,04-05 08:00,Ⅰ,12.0,7.47,8.37,439.9,3.5,1.01,0.025,0.007,3.51
222,河南省,04-05 12:00,Ⅰ,12.0,7.56,9.59,439.0,3.9,1.0,0.025,0.005,3.43
223,河南省,04-05 16:00,Ⅰ,12.1,7.71,11.3,435.9,2.7,0.75,0.025,0.005,3.47
224,河南省,04-01 08:00,Ⅰ,15.0,8.47,11.57,592.3,3.9,1.2,0.026,0.014,4.13
225,河南省,04-01 12:00,Ⅰ,15.3,8.52,11.91,588.2,3.1,1.15,0.025,0.015,4.0
226,河南省,04-01 16:00,Ⅰ,15.5,8.54,12.18,585.5,3.4,1.15,0.025,0.015,4.0
227,河南省,04-01 20:00,Ⅰ,15.2,8.51,11.99,588.7,3.5,1.11,0.027,0.014,4.09
228,河南省,04-01 20:00,Ⅰ,15.2,8.51,11.99,588.7,3.5,1.38,0.027,0.014,4.03
229,河南省,04-02 04:00,Ⅰ,14.7,8.43,11.44,587.5,3.7,1.38,0.027,0.014,4.03
230,河南省,04-02 08:00,Ⅰ,14.5,8.44,11.52,590.3,4.2,1.36,0.032,0.015,4.08
231,河南省,04-02 12:00,Ⅰ,14.7,8.48,11.92,588.1,3.7,1.67,0.033,0.017,3.97
232,河南省,04-02 16:00,Ⅰ,14.9,8.48,11.88,587.7,3.9,1.23,0.032,0.012,3.93
233,河南省,04-02 20:00,Ⅰ,14.6,8.45,11.26,588.8,4.1,1.15,0.028,0.014,4.03
234,河南省,04-03 00:00,Ⅰ,14.5,8.42,11.13,589.7,3.8,1.3,0.03,0.015,4.03
235,河南省,04-03 04:00,Ⅰ,14.4,8.42,11.45,589.7,3.6,1.3,0.03,0.015,4.03
236,河南省,04-03 08:00,Ⅰ,14.3,8.42,11.46,589.7,3.9,1.15,0.03,0.013,4.04
237,河南省,04-03 12:00,Ⅰ,14.2,8.44,11.37,590.4,4.4,1.49,0.03,0.018,4.1
238,河南省,04-03 16:00,Ⅰ,14.2,8.43,11.42,591.6,4.0,1.18,0.03,0.014,3.9
239,河南省,04-03 20:00,Ⅰ,14.1,8.43,11.32,591.1,4.4,1.13,0.031,0.011,3.94
240,河南省,04-04 00:00,Ⅰ,13.9,8.42,11.24,591.9,5.3,1.33,0.036,0.015,4.1
241,河南省,04-04 00:00,Ⅰ,13.9,8.42,11.24,591.9,5.3,1.33,0.036,0.015,4.1
243,河南省,04-04 08:00,Ⅰ,13.8,8.5,11.74,592.1,5.0,1.55,0.058,0.017,3.99
244,河南省,04-04 12:00,Ⅰ,15.2,8.52,11.69,590.0,4.0,1.36,0.032,0.013,4.1
245,河南省,04-04 16:00,Ⅰ,15.9,8.5,11.07,592.5,4.4,1.12,0.036,0.014,4.02
246,河南省,04-04 20:00,Ⅰ,15.0,8.47,10.99,591.3,4.2,1.19,0.032,0.013,4.09
247,河南省,04-05 00:00,Ⅰ,14.7,8.44,10.58,594.1,4.4,1.19,0.032,0.013,4.09
248,河南省,04-05 04:00,Ⅰ,14.3,8.44,10.88,593.8,4.2,1.34,0.036,0.016,3.9
249,河南省,04-05 08:00,Ⅰ,14.2,8.44,10.9,593.9,3.9,1.4,0.036,0.016,4.05
250,河南省,04-05 12:00,Ⅰ,14.5,8.52,11.49,591.3,6.6,1.51,0.05,0.019,4.09
251,河南省,04-05 16:00,Ⅱ,14.6,8.56,10.88,592.4,5.7,1.36,0.044,0.021,3.86
252,河南省,04-01 08:00,Ⅱ,12.5,8.27,10.04,1120.8,83.6,2.24,0.031,0.096,3.96
253,河南省,04-01 12:00,Ⅱ,12.9,8.28,10.2,1115.5,90.2,2.26,0.078,0.09,4.07
254,河南省,04-01 16:00,Ⅱ,14.1,8.32,10.21,1107.2,84.9,2.26,0.078,0.09,4.07
255,河南省,04-01 20:00,Ⅱ,14.0,8.33,10.15,1105.0,114.5,2.26,0.025,0.089,4.01
256,河南省,04-02 00:00,Ⅱ,13.5,8.29,10.16,1114.0,100.9,2.18,0.025,0.1,4.93
257,河南省,04-02 04:00,Ⅱ,12.7,8.29,10.19,1110.6,90.4,2.18,0.025,0.1,4.93
258,河南省,04-02 08:00,Ⅱ,12.4,8.26,10.04,1113.0,84.0,2.31,0.034,0.093,3.9
259,河南省,04-02 12:00,Ⅱ,12.2,8.29,10.38,1110.8,89.7,2.47,0.135,0.091,4.17
260,河南省,04-02 16:00,Ⅱ,12.7,8.32,10.43,1100.3,76.2,2.35,0.061,0.096,4.96
261,河南省,04-02 20:00,Ⅱ,12.6,8.33,10.38,1097.5,75.5,2.33,0.025,0.093,3.94
262,河南省,04-03 00:00,Ⅱ,12.0,8.29,10.46,1098.8,80.7,2.36,0.025,0.088,4.04
263,河南省,04-03 04:00,Ⅱ,11.4,8.28,10.44,1103.3,76.5,2.36,0.025,0.088,4.04
264,河南省,04-03 08:00,Ⅱ,10.9,8.26,10.54,1100.9,85.0,2.4,0.078,0.09,4.07
265,河南省,04-03 12:00,Ⅱ,11.0,8.26,10.6,1105.1,87.5,2.43,0.144,0.092,3.86
266,河南省,04-03 16:00,Ⅱ,11.6,8.3,10.72,1097.9,91.0,2.42,0.152,0.095,3.86
267,河南省,04-03 20:00,Ⅱ,11.8,8.29,10.53,1097.5,160.2,2.43,0.025,0.095,3.96
268,河南省,04-04 00:00,Ⅲ,11.0,8.26,10.69,1103.7,137.8,2.72,0.039,0.119,5.05
269,河南省,04-04 00:00,Ⅲ,11.0,8.26,10.69,1103.7,137.8,2.72,0.039,0.119,5.05
271,河南省,04-04 08:00,Ⅲ,9.7,8.24,10.85,1109.5,141.4,2.63,0.129,0.122,5.34
272,河南省,04-04 12:00,Ⅲ,11.1,8.28,10.96,1115.4,140.9,2.3,0.04,0.122,5.29
273,河南省,04-04 16:00,Ⅲ,12.8,8.29,10.88,1111.0,153.2,2.44,0.041,0.134,5.29
274,河南省,04-04 20:00,Ⅲ,12.6,8.27,10.9,1108.4,138.0,2.4,0.033,0.112,5.02
275,河南省,04-05 00:00,Ⅲ,11.8,8.24,10.76,1110.3,114.9,2.4,0.033,0.112,5.02
276,河南省,04-05 04:00,Ⅲ,10.8,8.26,10.75,1110.6,139.9,2.38,0.049,0.121,4.04
277,河南省,04-05 08:00,Ⅲ,10.6,8.24,10.69,1112.1,151.7,2.53,0.115,0.129,5.11
278,河南省,04-05 12:00,Ⅲ,11.0,8.26,10.92,1103.7,143.8,2.41,0.038,0.124,5.26
279,河南省,04-05 16:00,Ⅲ,12.2,8.28,10.8,1111.0,144.7,2.56,0.025,0.109,5.06
280,河南省,04-01 08:00,Ⅱ,14.2,8.48,10.76,884.6,12.4,2.62,0.025,0.017,3.03
281,河南省,04-01 12:00,Ⅱ,15.3,8.49,11.28,879.2,13.1,2.57,0.026,0.012,2.95
282,河南省,04-01 12:00,Ⅱ,15.3,8.49,11.28,879.2,13.1,2.57,0.026,0.012,2.95
283,河南省,04-01 16:00,Ⅱ,15.6,8.43,10.57,879.6,13.8,2.35,0.028,0.013,2.91
284,河南省,04-01 20:00,Ⅱ,14.4,8.35,9.36,885.4,14.6,2.57,0.028,0.015,2.91
285,河南省,04-02 00:00,Ⅱ,14.4,8.41,9.83,885.2,13.9,2.59,0.025,0.016,2.91
286,河南省,04-02 04:00,Ⅱ,14.1,8.44,9.91,888.0,31.7,2.86,0.025,0.025,3.01
287,河南省,04-02 08:00,Ⅲ,14.0,8.47,10.16,888.7,199.8,4.38,0.025,0.08,3.01
288,河南省,04-02 12:00,Ⅱ,14.8,8.52,10.36,884.9,145.6,3.62,0.025,0.063,3.5
289,河南省,04-02 16:00,Ⅱ,14.4,8.47,10.43,888.0,30.4,2.85,0.025,0.026,2.96
290,河南省,04-02 20:00,Ⅱ,14.0,8.45,10.2,890.3,23.8,2.59,0.025,0.02,3.0
291,河南省,04-03 00:00,Ⅱ,13.8,8.44,10.13,889.9,25.8,2.81,0.025,0.019,2.94
292,河南省,04-03 04:00,Ⅱ,13.7,8.42,9.99,891.1,28.9,2.6,0.025,0.022,2.94
293,河南省,04-03 08:00,Ⅱ,13.6,8.38,9.92,891.3,27.0,2.59,0.025,0.019,2.94
