,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
53,云南省,04-05 08:00,Ⅳ,16.6,7.4,4.62,808.6,2.3,5.02,0.036,0.091,7.16
54,云南省,04-05 12:00,Ⅲ,16.9,7.74,7.26,797.2,2.1,5.03,0.025,0.087,7.37
55,云南省,04-05 16:00,Ⅲ,17.1,8.28,11.17,766.2,2.1,4.95,0.025,0.083,7.11
56,云南省,04-01 04:00,Ⅱ,17.2,7.31,6.59,549.6,6.3,2.93,0.14,0.059,5.31
57,云南省,04-01 12:00,Ⅱ,17.6,7.45,8.18,551.7,5.5,2.84,0.134,0.057,5.45
58,云南省,04-01 16:00,Ⅱ,17.7,7.56,9.11,541.3,5.6,2.84,0.134,0.057,5.45
59,云南省,04-01 20:00,Ⅱ,17.6,7.45,7.78,542.0,6.2,2.76,0.048,0.054,5.03
60,云南省,04-02 00:00,Ⅱ,17.4,7.27,6.16,537.7,5.0,2.62,0.045,0.052,5.07
61,云南省,04-02 00:00,Ⅱ,17.4,7.27,6.16,537.7,5.0,2.62,0.045,0.052,5.07
62,云南省,04-02 08:00,Ⅱ,16.8,7.35,7.28,525.6,6.1,2.79,0.048,0.048,5.11
63,云南省,04-02 12:00,Ⅲ,17.2,7.15,5.6,528.6,5.4,2.84,0.062,0.05,5.01
64,云南省,04-02 16:00,Ⅱ,16.9,7.33,7.39,491.2,8.5,2.68,0.025,0.044,4.86
65,云南省,04-02 20:00,Ⅱ,16.1,7.55,8.89,472.2,5.6,2.44,0.025,0.052,4.34
66,云南省,04-03 00:00,Ⅱ,16.1,7.62,8.7,471.6,5.9,1.81,0.025,0.042,3.9
67,云南省,04-03 00:00,Ⅱ,16.1,7.62,8.7,471.6,5.9,1.81,0.025,0.042,3.9
68,云南省,04-03 08:00,Ⅲ,15.5,7.31,5.93,476.5,6.2,1.77,0.025,0.044,3.7
69,云南省,04-03 12:00,Ⅲ,16.0,7.36,5.62,472.5,4.6,1.88,0.025,0.044,3.76
70,云南省,04-03 16:00,Ⅱ,16.4,7.49,8.61,471.2,6.3,1.72,0.025,0.039,3.67
71,云南省,04-03 20:00,Ⅱ,16.3,7.63,9.25,467.4,5.3,1.75,0.025,0.036,3.98
72,云南省,04-04 00:00,Ⅱ,16.5,7.7,9.1,468.6,7.0,1.52,0.025,0.036,3.69
73,云南省,04-04 00:00,Ⅱ,16.5,7.7,9.1,468.6,7.0,1.52,0.025,0.036,3.69
74,云南省,04-04 04:00,Ⅱ,16.8,7.5,7.04,473.5,6.8,1.67,0.025,0.038,3.73
75,云南省,04-04 08:00,Ⅲ,16.1,7.3,5.8,478.5,4.7,1.67,0.025,0.038,3.73
76,云南省,04-04 12:00,Ⅱ,15.9,7.26,6.03,479.6,4.6,1.89,0.025,0.034,4.0
77,云南省,04-04 16:00,Ⅱ,15.8,7.31,6.89,478.6,4.4,1.68,0.025,0.03,3.85
78,云南省,04-04 20:00,Ⅱ,15.3,7.42,7.36,471.5,4.8,1.54,0.025,0.03,3.52
79,云南省,04-05 00:00,Ⅱ,15.4,7.51,7.7,476.1,4.5,1.54,0.025,0.03,3.52
80,云南省,04-05 04:00,Ⅱ,15.4,7.45,6.9,478.5,6.1,1.63,0.025,0.03,3.67
81,云南省,04-05 08:00,Ⅱ,15.1,7.3,6.15,482.1,4.4,1.77,0.025,0.029,3.69
82,云南省,04-05 12:00,Ⅱ,15.1,7.31,6.51,480.9,4.6,1.44,0.025,0.028,3.89
83,云南省,04-05 16:00,Ⅱ,15.1,7.35,7.06,480.1,4.9,1.97,0.025,0.028,4.14
85,云南省,04-01 12:00,Ⅱ,21.8,8.83,23.62,576.2,9.8,3.2,0.025,0.09,2.87
86,云南省,04-01 16:00,Ⅱ,20.3,8.78,17.32,565.4,8.8,3.2,0.025,0.09,2.87
87,云南省,04-01 20:00,Ⅱ,17.8,8.49,7.53,540.3,8.7,3.23,0.031,0.078,3.05
88,云南省,04-02 00:00,Ⅳ,17.5,7.82,4.49,649.0,10.3,5.52,0.04,0.076,1.96
89,云南省,04-02 00:00,Ⅳ,17.5,7.82,4.49,649.0,10.3,5.52,0.04,0.076,1.96
90,云南省,04-02 08:00,Ⅲ,16.0,7.87,5.65,655.6,8.8,2.96,0.1,0.074,3.13
91,云南省,04-02 12:00,Ⅱ,20.5,8.59,14.58,636.2,11.6,3.01,0.061,0.072,3.48
92,云南省,04-02 16:00,Ⅱ,21.2,8.38,14.17,615.7,8.4,4.0,0.026,0.076,3.76
93,云南省,04-02 20:00,Ⅲ,18.3,7.87,5.72,658.9,8.3,3.28,0.028,0.097,3.27
94,云南省,04-03 00:00,Ⅳ,17.7,7.59,4.27,641.8,8.5,3.11,0.029,0.074,3.06
95,云南省,04-03 00:00,Ⅳ,17.7,7.59,4.27,641.8,8.5,3.11,0.029,0.074,3.06
96,云南省,04-03 08:00,Ⅲ,16.5,7.67,5.64,662.2,6.8,3.0,0.041,0.149,3.49
97,云南省,04-03 12:00,Ⅲ,21.8,8.53,16.94,610.2,11.1,3.04,0.026,0.1,3.35
98,云南省,04-03 16:00,Ⅱ,23.0,8.54,16.45,579.5,10.2,2.95,0.025,0.085,3.26
99,云南省,04-03 20:00,Ⅱ,19.1,7.84,5.5,645.4,6.8,3.2,0.025,0.083,3.34
100,云南省,04-04 00:00,Ⅲ,18.2,7.58,4.07,651.9,8.3,2.92,0.029,0.074,2.98
101,云南省,04-04 00:00,Ⅳ,18.2,7.58,4.07,651.9,8.3,2.92,0.029,0.074,2.98
105,云南省,04-04 16:00,Ⅱ,18.8,8.42,13.04,618.8,9.3,2.99,0.025,0.062,2.9
106,云南省,04-04 20:00,Ⅲ,17.7,7.86,5.72,668.6,7.1,2.74,0.033,0.06,2.75
107,云南省,04-05 00:00,Ⅳ,17.1,7.71,4.91,658.8,7.4,2.74,0.033,0.06,2.75
108,云南省,04-05 04:00,Ⅳ,17.0,7.66,4.87,675.0,7.6,2.8,0.03,0.141,3.72
109,云南省,04-05 08:00,Ⅲ,16.8,7.68,5.41,673.6,6.6,2.69,0.034,0.095,3.95
110,云南省,04-05 12:00,Ⅱ,17.5,8.29,11.68,642.1,8.0,2.97,0.028,0.087,3.82
111,云南省,04-05 16:00,Ⅱ,17.7,8.35,12.8,646.8,8.4,2.89,0.025,0.085,3.71
114,云南省,04-01 16:00,Ⅳ,16.7,8.53,8.69,433.0,16.8,5.26,0.027,0.075,3.62
115,云南省,04-01 20:00,Ⅳ,17.0,8.46,8.31,441.8,14.7,5.5,0.029,0.091,3.61
116,云南省,04-02 00:00,Ⅳ,16.9,8.47,8.16,436.1,11.5,5.98,0.025,0.092,3.5
117,云南省,04-02 00:00,Ⅳ,16.9,8.47,8.16,436.1,11.5,5.98,0.025,0.086,3.29
118,云南省,04-02 08:00,Ⅳ,16.0,8.4,7.39,436.2,14.3,5.64,0.036,0.082,3.28
119,云南省,04-02 12:00,Ⅳ,16.4,8.43,8.23,434.9,16.1,5.57,0.032,0.082,3.48
120,云南省,04-02 16:00,Ⅳ,16.9,8.51,8.87,448.4,18.2,5.75,0.025,0.093,3.6
121,云南省,04-02 20:00,Ⅳ,17.3,8.43,8.09,457.7,15.8,5.95,0.025,0.095,3.96
122,云南省,04-03 00:00,Ⅳ,17.1,8.32,6.86,453.2,13.5,6.22,0.026,0.09,3.65
123,云南省,04-03 00:00,Ⅳ,17.1,8.32,6.86,453.2,13.5,6.22,0.026,0.094,3.56
124,云南省,04-03 08:00,Ⅳ,16.9,7.87,5.1,492.2,9.1,5.82,0.06,0.089,3.5
125,云南省,04-03 12:00,Ⅳ,17.2,8.29,8.53,480.6,14.3,5.2,0.06,0.071,4.45
126,云南省,04-03 16:00,Ⅳ,17.8,8.4,9.59,474.0,13.8,5.26,0.044,0.077,4.48
127,云南省,04-03 20:00,Ⅳ,17.7,8.41,9.42,469.1,15.5,5.19,0.052,0.077,4.62
128,云南省,04-04 00:00,Ⅳ,18.0,7.91,6.55,499.5,9.2,6.14,0.054,0.069,4.27
129,云南省,04-04 00:00,Ⅳ,18.0,7.91,6.55,499.5,9.2,6.14,0.054,0.065,4.7
130,云南省,04-04 04:00,Ⅳ,17.9,7.8,5.0,497.2,9.2,4.25,0.048,0.062,4.62
131,云南省,04-04 08:00,Ⅳ,17.7,7.81,4.8,498.0,8.3,4.25,0.039,0.061,4.69
132,云南省,04-04 12:00,Ⅳ,17.4,8.03,7.49,487.9,10.1,3.94,0.033,0.055,4.65
133,云南省,04-04 16:00,Ⅳ,17.4,8.11,8.61,483.2,9.1,3.84,0.029,0.053,4.63
134,云南省,04-04 20:00,Ⅳ,17.3,8.1,8.16,484.4,9.0,4.21,0.032,0.053,4.57
135,云南省,04-05 00:00,Ⅳ,17.2,7.97,6.76,486.3,9.5,4.28,0.034,0.059,4.51
136,云南省,04-05 04:00,Ⅳ,17.1,7.84,4.86,488.7,9.0,4.01,0.042,0.063,4.45
137,云南省,04-05 08:00,Ⅳ,16.9,7.94,5.96,476.0,11.2,4.59,0.03,0.068,4.3
138,云南省,04-05 12:00,Ⅳ,16.6,8.04,7.6,471.4,10.3,4.41,0.025,0.065,4.36
139,云南省,04-05 16:00,Ⅳ,16.8,8.11,7.98,473.7,10.2,5.23,0.025,0.069,4.4
140,云南省,04-01 04:00,Ⅲ,18.1,7.5,5.78,734.9,4.5,3.3,0.051,0.038,7.21
141,云南省,04-01 12:00,Ⅱ,18.6,7.74,9.03,718.6,2.0,3.41,0.049,0.03,6.77
142,云南省,04-01 16:00,Ⅱ,19.7,8.04,10.37,705.6,2.6,3.41,0.049,0.03,6.77
143,云南省,04-01 20:00,Ⅱ,19.6,7.84,8.18,698.1,4.7,3.19,0.081,0.034,6.67
144,云南省,04-02 00:00,Ⅱ,18.9,7.66,6.91,711.8,3.8,3.58,0.072,0.04,6.64
145,云南省,04-02 00:00,Ⅱ,18.9,7.66,6.91,711.8,3.8,3.58,0.072,0.04,6.64
146,云南省,04-02 08:00,Ⅱ,17.7,7.53,6.01,723.3,2.4,3.67,0.116,0.046,6.75
147,云南省,04-02 12:00,Ⅱ,18.4,7.81,9.45,717.8,2.1,3.38,0.094,0.034,6.92
148,云南省,04-02 16:00,Ⅳ,19.0,7.82,3.82,767.6,11.7,3.08,0.095,0.032,7.06
149,云南省,04-02 20:00,劣Ⅴ,18.2,7.59,3.47,524.2,6.6,9.5,3.03,1.863,12.96
150,云南省,04-03 00:00,Ⅲ,16.5,7.91,7.02,485.7,4.8,2.84,0.733,0.147,4.45
151,云南省,04-03 00:00,Ⅲ,16.5,7.91,7.02,485.7,4.8,2.84,0.733,0.147,4.45
152,云南省,04-03 08:00,Ⅲ,16.8,7.87,5.94,490.3,3.8,1.57,0.148,0.063,3.93
153,云南省,04-03 12:00,Ⅱ,17.5,7.8,6.66,547.8,3.2,2.0,0.132,0.058,3.62
154,云南省,04-03 16:00,Ⅱ,18.0,7.94,7.68,513.9,4.7,1.83,0.095,0.052,4.54
155,云南省,04-03 20:00,Ⅱ,16.4,7.9,7.16,490.1,3.8,1.68,0.101,0.053,6.45
156,云南省,04-04 00:00,Ⅱ,16.9,8.03,7.86,488.2,4.3,1.36,0.059,0.044,3.77
157,云南省,04-04 00:00,Ⅱ,16.9,8.03,7.86,488.2,4.3,1.36,0.059,0.044,3.77
159,云南省,04-04 08:00,Ⅱ,17.3,7.88,6.23,500.2,6.1,1.54,0.036,0.05,3.63
160,云南省,04-04 12:00,Ⅱ,16.9,7.78,6.04,503.1,4.4,1.48,0.096,0.042,3.92
161,云南省,04-04 16:00,Ⅱ,16.6,7.8,6.5,499.3,4.5,1.33,0.107,0.041,3.82
162,云南省,04-04 20:00,Ⅱ,16.2,7.78,6.32,499.9,4.4,1.31,0.106,0.037,3.84
163,云南省,04-05 00:00,Ⅱ,16.0,7.92,7.2,489.6,5.5,1.31,0.106,0.037,3.84
164,云南省,04-05 04:00,Ⅱ,16.1,7.97,7.29,498.1,7.8,1.33,0.033,0.04,3.5
165,云南省,04-05 08:00,Ⅱ,16.0,7.87,6.45,501.1,7.4,1.66,0.037,0.041,3.52
166,云南省,04-05 12:00,Ⅱ,16.0,7.81,6.48,502.5,4.1,1.35,0.029,0.035,3.93
167,云南省,04-05 16:00,Ⅱ,15.9,7.82,6.78,502.7,3.0,1.27,0.035,0.034,4.05
168,云南省,04-01 04:00,Ⅴ,17.1,7.45,2.01,348.1,3.6,2.16,0.164,0.062,2.0
169,云南省,04-01 12:00,Ⅲ,17.2,7.68,5.28,358.3,3.9,2.26,0.542,0.075,2.34
170,云南省,04-01 16:00,Ⅲ,17.7,7.85,6.68,349.5,4.1,2.26,0.542,0.075,2.34
171,云南省,04-01 20:00,Ⅱ,17.5,7.72,6.25,348.0,3.5,2.12,0.209,0.064,2.16
172,云南省,04-02 00:00,Ⅳ,16.9,7.33,3.9,351.2,2.5,2.14,0.146,0.058,2.03
173,云南省,04-02 00:00,Ⅳ,16.9,7.33,3.9,351.2,2.5,2.14,0.146,0.058,2.03
174,云南省,04-02 08:00,Ⅳ,16.5,7.42,3.49,355.6,5.5,2.26,0.106,0.065,1.9
175,云南省,04-02 12:00,Ⅱ,17.0,7.79,6.19,355.0,4.5,2.46,0.486,0.071,2.1
176,云南省,04-02 16:00,Ⅱ,19.0,8.52,12.46,337.4,4.7,2.05,0.118,0.056,1.55
177,云南省,04-02 20:00,Ⅱ,18.9,8.49,9.99,331.7,4.6,2.05,0.058,0.057,1.61
178,云南省,04-03 00:00,Ⅳ,18.3,7.97,4.76,353.5,4.1,2.24,0.038,0.064,2.02
179,云南省,04-03 00:00,Ⅳ,18.3,7.97,4.76,353.5,4.1,2.24,0.038,0.064,2.02
180,云南省,04-03 08:00,劣Ⅴ,16.1,7.32,1.02,379.0,2.5,2.26,0.174,0.058,2.61
181,云南省,04-03 12:00,Ⅲ,17.0,7.74,5.58,372.2,4.8,2.52,0.598,0.064,3.06
182,云南省,04-03 16:00,Ⅲ,19.9,8.38,10.86,344.9,5.2,2.3,0.515,0.068,2.68
183,云南省,04-03 20:00,Ⅱ,18.6,7.89,6.44,345.1,5.5,2.3,0.205,0.062,2.17
184,云南省,04-04 00:00,Ⅱ,18.2,7.78,5.13,352.1,5.7,2.16,0.107,0.052,1.95
185,云南省,04-04 00:00,Ⅲ,18.2,7.78,5.13,352.1,5.7,2.16,0.107,0.052,1.95
187,云南省,04-04 08:00,Ⅴ,17.8,7.43,2.46,355.8,5.1,2.26,0.182,0.059,2.16
188,云南省,04-04 12:00,Ⅴ,17.7,7.48,2.93,355.2,3.4,1.98,0.112,0.052,2.0
189,云南省,04-04 16:00,Ⅲ,17.9,7.8,5.95,354.3,5.2,1.87,0.081,0.054,1.94
190,云南省,04-04 20:00,Ⅲ,17.7,7.78,5.44,362.4,10.4,1.77,0.072,0.057,2.04
191,云南省,04-05 00:00,Ⅴ,17.3,7.43,2.26,380.0,3.7,1.77,0.072,0.057,2.04
192,云南省,04-05 04:00,劣Ⅴ,16.8,7.36,1.65,368.0,3.6,2.04,0.203,0.061,2.22
193,云南省,04-05 08:00,Ⅴ,16.6,7.4,2.14,355.9,3.5,2.26,0.076,0.053,1.8
194,云南省,04-05 12:00,Ⅳ,16.7,7.65,4.74,355.4,4.8,2.0,0.059,0.054,1.72
195,云南省,04-05 16:00,Ⅱ,16.8,8.0,7.0,353.5,8.4,2.1,0.096,0.058,1.68
196,云南省,04-01 08:00,劣Ⅴ,15.7,9.17,8.47,405.0,21.9,11.6,0.025,0.08,1.41
197,云南省,04-01 12:00,劣Ⅴ,15.8,9.2,9.3,405.2,23.5,11.67,0.025,0.077,1.54
198,云南省,04-01 16:00,劣Ⅴ,16.0,9.25,9.79,404.9,23.7,11.67,0.025,0.077,1.54
199,云南省,04-01 20:00,劣Ⅴ,16.1,9.26,9.79,404.6,22.8,11.95,0.025,0.081,1.6
200,云南省,04-02 00:00,劣Ⅴ,16.1,9.21,9.52,406.3,21.9,11.86,0.025,0.076,1.52
201,云南省,04-02 00:00,劣Ⅴ,16.1,9.21,9.52,406.3,21.9,11.86,0.025,0.047,1.69
202,云南省,04-02 08:00,劣Ⅴ,15.7,9.19,9.09,405.2,22.2,11.73,0.025,0.09,1.8
203,云南省,04-02 12:00,劣Ⅴ,16.0,9.28,9.71,405.5,21.6,11.21,0.025,0.07,1.48
205,云南省,04-02 20:00,劣Ⅴ,16.2,9.3,10.35,406.6,21.9,11.58,0.035,0.074,1.5
206,云南省,04-03 00:00,劣Ⅴ,16.4,9.3,10.4,407.0,20.0,12.18,0.027,0.07,1.54
207,云南省,04-03 00:00,劣Ⅴ,16.4,9.3,10.4,407.0,20.0,12.18,0.027,0.079,1.66
208,云南省,04-03 08:00,劣Ⅴ,15.8,9.21,9.35,407.5,21.9,11.57,0.038,0.063,1.71
209,云南省,04-03 12:00,劣Ⅴ,17.5,9.34,12.41,407.1,17.7,11.64,0.025,0.072,1.45
210,云南省,04-03 16:00,劣Ⅴ,16.6,9.3,11.05,407.2,21.2,11.79,0.025,0.063,1.58
211,云南省,04-03 20:00,劣Ⅴ,16.4,9.29,10.67,406.9,18.8,11.85,0.025,0.061,1.62
212,云南省,04-04 00:00,劣Ⅴ,16.6,9.3,10.47,406.9,22.4,12.12,0.025,0.057,1.52
213,云南省,04-04 00:00,劣Ⅴ,16.6,9.3,10.47,406.9,22.4,12.12,0.025,0.075,1.58
214,云南省,04-04 04:00,劣Ⅴ,16.8,9.27,9.96,407.0,20.2,11.84,0.025,0.075,1.79
215,云南省,04-04 08:00,劣Ⅴ,16.5,9.26,9.7,406.8,21.7,11.84,0.025,0.066,1.43
216,云南省,04-04 12:00,劣Ⅴ,16.4,9.26,9.91,406.9,21.4,11.43,0.025,0.065,1.63
217,云南省,04-04 16:00,劣Ⅴ,16.5,9.29,10.39,406.6,19.9,11.84,0.025,0.073,1.56
218,云南省,04-04 20:00,劣Ⅴ,16.3,9.29,10.23,406.4,20.9,12.29,0.025,0.067,1.64
219,云南省,04-05 00:00,劣Ⅴ,16.2,9.27,9.84,406.5,21.9,12.04,0.025,0.069,1.71
220,云南省,04-05 04:00,劣Ⅴ,16.0,9.22,9.51,406.4,22.4,11.98,0.025,0.084,1.78
221,云南省,04-05 08:00,劣Ⅴ,15.9,9.17,9.07,406.8,21.4,11.5,0.034,0.016,1.42
222,云南省,04-05 12:00,劣Ⅴ,15.9,9.23,9.65,406.1,19.6,11.53,0.029,0.058,1.64
223,云南省,04-05 16:00,劣Ⅴ,16.0,9.31,10.5,405.6,19.0,11.98,0.029,0.042,1.7
224,云南省,04-01 08:00,劣Ⅴ,16.0,9.2,8.05,467.6,25.2,7.45,0.036,0.077,1.54
225,云南省,04-01 12:00,劣Ⅴ,16.2,9.26,8.82,466.9,25.8,7.54,0.035,0.073,1.41
226,云南省,04-01 16:00,劣Ⅴ,16.3,9.32,9.34,467.6,27.8,7.54,0.041,0.073,1.41
227,云南省,04-01 20:00,劣Ⅴ,16.4,9.32,9.28,467.4,28.2,8.08,0.039,0.08,1.48
228,云南省,04-02 00:00,劣Ⅴ,16.5,9.32,8.77,467.5,24.0,8.3,0.038,0.078,1.3
229,云南省,04-02 00:00,劣Ⅴ,16.5,9.32,8.77,467.5,24.0,8.3,0.038,0.076,1.14
230,云南省,04-02 08:00,劣Ⅴ,16.0,9.26,8.52,467.4,24.4,8.49,0.036,0.072,1.09
231,云南省,04-02 12:00,劣Ⅴ,16.3,9.33,9.14,467.0,24.8,8.0,0.027,0.072,1.53
232,云南省,04-02 16:00,劣Ⅴ,16.6,9.35,9.39,466.0,30.6,8.36,0.04,0.076,1.49
233,云南省,04-02 20:00,劣Ⅴ,16.6,9.34,9.26,465.6,29.8,8.23,0.058,0.081,1.34
234,云南省,04-03 00:00,劣Ⅴ,16.7,9.34,9.06,466.8,26.0,8.8,0.028,0.079,1.5
235,云南省,04-03 00:00,劣Ⅴ,16.7,9.34,9.06,466.8,26.0,8.8,0.028,0.082,1.17
236,云南省,04-03 08:00,劣Ⅴ,16.4,9.26,8.38,467.9,25.4,8.39,0.046,0.075,1.09
237,云南省,04-03 12:00,劣Ⅴ,17.8,9.5,11.62,465.8,21.9,8.38,0.037,0.083,1.41
238,云南省,04-03 16:00,劣Ⅴ,16.9,9.37,9.89,466.8,24.0,7.81,0.041,0.071,1.68
239,云南省,04-03 20:00,劣Ⅴ,16.9,9.38,9.69,466.1,25.3,8.1,0.041,0.077,1.58
240,云南省,04-04 00:00,劣Ⅴ,17.0,9.4,9.29,466.6,25.1,8.59,0.035,0.074,1.37
241,云南省,04-04 00:00,劣Ⅴ,17.0,9.4,9.29,466.6,25.1,8.59,0.035,0.075,1.19
242,云南省,04-04 04:00,劣Ⅴ,17.0,9.38,8.95,467.4,22.1,8.53,0.031,0.078,1.06
245,云南省,04-04 16:00,劣Ⅴ,16.6,9.38,9.46,465.9,23.4,8.35,0.03,0.069,1.28
246,云南省,04-04 20:00,劣Ⅴ,16.5,9.35,9.37,465.6,25.0,8.59,0.035,0.077,1.0
247,云南省,04-05 00:00,劣Ⅴ,16.3,9.37,8.94,465.3,25.6,8.74,0.034,0.072,0.99
248,云南省,04-05 04:00,劣Ⅴ,16.2,9.34,8.6,464.7,23.8,8.82,0.026,0.079,0.92
251,云南省,04-05 16:00,劣Ⅴ,16.2,9.41,9.19,464.2,25.2,8.68,0.037,0.074,1.02
252,云南省,04-01 04:00,劣Ⅴ,17.1,9.79,6.98,412.3,35.7,10.18,0.26,0.101,1.0
253,云南省,04-01 12:00,劣Ⅴ,18.3,9.94,8.44,428.7,34.1,10.07,0.29,0.098,0.84
254,云南省,04-01 12:00,劣Ⅴ,18.3,9.94,8.44,428.7,34.1,10.07,0.29,0.098,0.84
255,云南省,04-01 16:00,劣Ⅴ,18.1,9.97,8.68,428.3,34.7,10.27,0.26,0.102,0.97
256,云南省,04-01 20:00,劣Ⅴ,17.8,9.88,8.12,426.6,56.6,10.15,0.2,0.118,0.97
