,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
86,浙江省,04-01 12:00,Ⅲ,17.6,7.72,6.1,697.6,28.5,4.06,0.601,0.126,6.13
87,浙江省,04-01 16:00,Ⅲ,17.9,7.72,5.92,689.7,28.9,4.4,0.608,0.127,6.22
88,浙江省,04-01 20:00,Ⅲ,18.3,7.82,6.81,683.2,28.7,4.27,0.544,0.124,6.09
89,浙江省,04-02 00:00,Ⅲ,18.2,7.75,6.25,643.3,76.4,4.19,0.464,0.123,6.05
90,浙江省,04-02 04:00,Ⅲ,18.1,7.75,6.41,636.0,37.0,4.32,0.444,0.12,6.04
91,浙江省,04-02 08:00,Ⅲ,18.1,7.73,5.99,643.5,30.0,4.15,0.416,0.12,6.0
92,浙江省,04-02 12:00,Ⅲ,18.4,7.52,5.48,654.0,33.0,4.25,0.423,0.124,6.03
93,浙江省,04-02 16:00,Ⅲ,19.4,7.55,6.37,642.0,32.8,4.32,0.384,0.126,6.07
94,浙江省,04-02 20:00,Ⅲ,19.1,7.55,6.38,645.5,31.8,4.34,0.381,0.124,5.83
95,浙江省,04-03 00:00,Ⅲ,19.0,7.54,6.45,644.0,31.0,4.29,0.379,0.124,5.84
96,浙江省,04-03 04:00,Ⅲ,18.9,7.51,6.23,662.2,31.0,4.23,0.376,0.121,5.93
97,浙江省,04-03 08:00,Ⅲ,18.6,7.48,5.72,667.3,31.7,4.23,0.361,0.123,6.01
98,浙江省,04-03 12:00,Ⅲ,18.6,7.48,5.68,684.1,32.6,4.29,0.329,0.122,6.08
99,浙江省,04-03 16:00,Ⅲ,18.6,7.49,5.8,689.1,31.7,4.27,0.309,0.121,6.14
100,浙江省,04-03 20:00,Ⅲ,18.4,7.55,6.11,728.6,30.9,4.16,0.325,0.122,6.05
101,浙江省,04-04 00:00,Ⅲ,18.2,7.54,6.01,751.6,31.3,4.13,0.318,0.119,6.29
103,浙江省,04-04 08:00,Ⅲ,17.6,7.54,6.12,764.1,30.2,4.25,0.314,0.12,6.02
104,浙江省,04-04 12:00,Ⅲ,18.2,7.52,6.05,807.5,31.1,4.1,0.32,0.116,6.02
105,浙江省,04-04 16:00,Ⅲ,18.7,7.56,6.33,813.0,31.8,4.29,0.323,0.117,6.06
106,浙江省,04-04 20:00,Ⅲ,18.3,7.6,6.45,804.3,30.0,4.06,0.305,0.115,6.05
107,浙江省,04-04 20:00,Ⅲ,18.3,7.6,6.45,804.3,30.0,4.06,0.305,0.115,6.05
108,浙江省,04-05 04:00,Ⅲ,17.4,7.59,6.35,829.4,29.9,3.92,0.297,0.113,6.11
109,浙江省,04-05 08:00,Ⅲ,17.4,7.52,5.98,819.0,31.0,4.15,0.303,0.112,5.8
110,浙江省,04-05 12:00,Ⅲ,18.2,7.64,6.66,801.6,30.7,4.63,0.282,0.126,5.82
111,浙江省,04-05 16:00,Ⅲ,18.0,7.61,6.76,792.0,30.3,4.15,0.284,0.111,5.8
112,浙江省,04-01 04:00,Ⅳ,18.3,7.19,4.25,418.2,109.5,3.91,0.197,0.057,3.35
113,浙江省,04-01 12:00,Ⅳ,18.1,6.86,5.19,506.4,179.4,4.43,0.252,0.256,3.74
114,浙江省,04-01 12:00,Ⅳ,18.1,6.86,5.19,506.4,179.4,4.43,0.252,0.256,3.74
115,浙江省,04-01 16:00,Ⅳ,18.4,6.86,4.87,525.9,182.5,4.97,0.298,0.157,3.78
116,浙江省,04-01 20:00,Ⅳ,18.5,6.89,4.16,512.4,201.8,4.51,0.271,0.147,3.71
117,浙江省,04-02 00:00,Ⅳ,18.5,6.88,4.14,528.3,215.0,4.37,0.31,0.159,3.99
118,浙江省,04-02 04:00,Ⅳ,18.3,6.87,4.02,548.6,166.0,4.13,0.316,0.066,3.75
119,浙江省,04-02 08:00,Ⅳ,18.2,6.91,4.23,529.0,176.8,4.37,0.27,0.071,3.63
120,浙江省,04-02 12:00,Ⅳ,18.6,6.95,4.43,530.0,202.6,4.28,0.279,0.064,3.97
121,浙江省,04-02 16:00,Ⅳ,19.2,6.92,4.84,527.0,200.7,4.37,0.375,0.072,3.66
122,浙江省,04-02 20:00,Ⅲ,18.9,6.91,5.57,520.6,207.9,4.36,0.282,0.066,3.53
123,浙江省,04-03 00:00,Ⅲ,18.7,6.86,5.52,550.6,215.7,4.2,0.288,0.068,3.93
124,浙江省,04-03 04:00,Ⅲ,18.4,6.85,5.59,548.8,221.5,4.43,0.298,0.073,3.76
125,浙江省,04-03 08:00,Ⅲ,18.2,6.88,5.72,518.0,187.6,4.65,0.262,0.07,3.27
126,浙江省,04-03 12:00,Ⅲ,18.6,6.87,6.11,549.0,222.6,4.27,0.295,0.065,3.9
127,浙江省,04-03 12:00,Ⅲ,18.6,6.87,6.11,549.0,222.6,4.27,0.295,0.065,3.9
128,浙江省,04-03 12:00,Ⅲ,18.6,6.87,6.11,549.0,222.6,4.27,0.295,0.065,3.9
129,浙江省,04-03 12:00,Ⅲ,18.6,6.87,6.11,549.0,222.6,4.27,0.295,0.065,3.9
132,浙江省,04-04 12:00,Ⅲ,18.2,6.96,7.27,468.7,170.4,4.89,0.353,0.078,3.24
133,浙江省,04-04 12:00,Ⅲ,18.2,6.96,7.27,468.7,170.4,4.89,0.353,0.078,3.24
134,浙江省,04-04 12:00,Ⅲ,18.2,6.96,7.27,468.7,170.4,4.89,0.353,0.078,3.24
135,浙江省,04-04 12:00,Ⅲ,18.2,6.96,7.27,468.7,170.4,4.89,0.353,0.078,3.24
138,浙江省,04-05 12:00,Ⅲ,18.0,7.11,9.13,484.2,146.7,4.23,0.237,0.056,2.22
139,浙江省,04-05 16:00,Ⅲ,18.2,7.02,8.98,470.7,156.5,4.1,0.215,0.059,1.53
140,浙江省,04-01 04:00,Ⅱ,17.8,6.96,6.9,430.6,25.6,3.34,0.075,0.034,3.45
141,浙江省,04-01 08:00,Ⅱ,17.8,6.88,6.27,438.1,17.1,3.4,0.094,0.031,3.36
142,浙江省,04-01 12:00,Ⅱ,17.9,6.92,6.56,431.2,31.6,3.35,0.111,0.033,3.36
143,浙江省,04-01 16:00,Ⅱ,18.0,6.84,6.3,414.3,22.8,3.35,0.12,0.026,3.26
144,浙江省,04-01 20:00,Ⅱ,17.9,6.8,6.28,396.6,13.6,3.42,0.119,0.027,3.12
145,浙江省,04-02 00:00,Ⅱ,17.8,6.78,5.97,392.7,13.1,3.31,0.113,0.025,3.06
146,浙江省,04-02 04:00,Ⅲ,17.7,6.76,5.62,396.0,12.2,3.09,0.125,0.026,3.07
147,浙江省,04-02 08:00,Ⅲ,17.7,6.73,5.62,388.6,9.8,3.69,0.123,0.024,3.02
148,浙江省,04-02 12:00,Ⅱ,18.3,6.77,6.2,388.6,8.4,3.44,0.106,0.026,3.02
149,浙江省,04-02 16:00,Ⅲ,18.8,6.92,7.7,392.7,7.6,4.29,0.073,0.033,2.77
150,浙江省,04-02 20:00,Ⅱ,18.4,6.9,7.38,398.8,7.0,3.62,0.082,0.022,3.01
151,浙江省,04-03 00:00,Ⅱ,18.2,6.77,6.34,391.5,9.6,3.12,0.105,0.021,3.0
152,浙江省,04-03 04:00,Ⅲ,18.0,6.72,5.49,405.5,9.5,3.42,0.136,0.025,3.12
153,浙江省,04-03 08:00,Ⅲ,17.8,6.7,5.02,406.4,11.7,3.92,0.244,0.028,3.2
154,浙江省,04-03 12:00,Ⅲ,18.2,6.68,5.4,365.1,12.3,3.48,0.252,0.03,3.09
155,浙江省,04-03 16:00,Ⅲ,18.1,6.66,5.41,363.3,11.6,3.63,0.206,0.029,3.05
156,浙江省,04-03 20:00,Ⅲ,17.9,6.69,5.35,362.1,12.1,3.13,0.242,0.027,3.02
157,浙江省,04-04 00:00,Ⅲ,17.6,6.66,4.85,384.5,14.0,3.32,0.302,0.03,3.11
159,浙江省,04-04 04:00,Ⅲ,17.0,6.66,5.29,373.0,13.5,3.72,0.27,0.03,3.05
160,浙江省,04-04 12:00,Ⅲ,17.4,6.9,5.16,410.5,14.2,3.37,0.252,0.049,3.61
161,浙江省,04-04 16:00,Ⅲ,18.3,6.95,5.29,417.9,10.7,4.07,0.239,0.047,3.59
162,浙江省,04-04 20:00,Ⅲ,17.8,6.92,5.31,419.8,12.7,3.35,0.226,0.052,3.61
163,浙江省,04-04 20:00,Ⅲ,17.8,6.92,5.31,419.8,12.7,3.35,0.226,0.052,3.61
164,浙江省,04-05 04:00,Ⅲ,16.8,6.91,5.36,418.8,14.4,3.35,0.276,0.054,3.64
165,浙江省,04-05 08:00,Ⅲ,16.7,6.87,5.39,416.3,13.4,3.73,0.305,0.057,3.63
166,浙江省,04-05 12:00,Ⅲ,18.5,6.84,5.85,412.5,9.4,2.97,0.305,0.049,3.6
167,浙江省,04-05 16:00,Ⅱ,19.4,6.87,6.6,409.5,8.8,3.91,0.265,0.051,3.51
168,浙江省,04-01 08:00,Ⅱ,17.4,7.21,6.73,345.2,16.0,2.49,0.111,0.036,3.05
169,浙江省,04-01 12:00,Ⅱ,17.5,7.21,7.36,345.1,11.3,1.91,0.1,0.03,2.94
170,浙江省,04-01 12:00,Ⅱ,17.5,7.21,7.36,345.1,11.3,1.91,0.1,0.03,2.94
171,浙江省,04-01 16:00,Ⅱ,17.4,7.27,7.39,344.6,13.4,2.23,0.105,0.03,2.94
172,浙江省,04-01 20:00,Ⅱ,17.1,7.24,7.12,347.0,15.5,2.31,0.113,0.033,2.97
173,浙江省,04-02 00:00,Ⅱ,17.0,7.15,6.42,349.8,11.9,2.13,0.123,0.03,3.02
174,浙江省,04-02 04:00,Ⅲ,16.9,7.1,6.0,344.2,11.4,2.09,0.136,0.033,3.08
175,浙江省,04-02 08:00,Ⅲ,16.9,7.08,5.93,345.2,14.2,1.94,0.145,0.035,3.01
176,浙江省,04-02 12:00,Ⅱ,17.5,7.12,6.51,343.6,12.1,2.22,0.139,0.033,3.05
177,浙江省,04-02 16:00,Ⅱ,17.8,7.15,6.71,338.7,11.2,2.29,0.132,0.033,3.04
178,浙江省,04-02 20:00,Ⅱ,17.6,7.11,6.38,335.4,12.0,2.38,0.123,0.035,3.0
179,浙江省,04-03 00:00,Ⅱ,17.8,7.09,6.42,340.1,11.9,1.86,0.117,0.034,3.08
180,浙江省,04-03 04:00,Ⅱ,17.8,7.09,6.04,351.7,11.7,2.13,0.116,0.033,3.08
181,浙江省,04-03 08:00,Ⅲ,17.7,7.05,5.84,328.8,13.5,1.91,0.127,0.039,3.15
182,浙江省,04-03 12:00,Ⅱ,18.0,7.08,6.38,331.6,11.6,2.34,0.136,0.036,3.12
183,浙江省,04-03 16:00,Ⅱ,17.8,7.06,6.0,335.4,19.3,2.42,0.171,0.044,3.23
184,浙江省,04-03 20:00,Ⅲ,17.5,7.06,5.94,334.2,16.4,2.19,0.159,0.04,3.18
185,浙江省,04-04 00:00,Ⅲ,17.3,7.07,6.19,332.7,12.8,2.38,0.135,0.037,3.14
187,浙江省,04-04 08:00,Ⅱ,17.0,7.12,6.45,368.4,12.1,2.06,0.112,0.039,2.75
188,浙江省,04-04 12:00,Ⅱ,17.6,7.16,6.94,377.7,16.1,1.97,0.104,0.04,3.11
189,浙江省,04-04 16:00,Ⅱ,17.9,7.18,7.08,340.9,18.7,2.17,0.1,0.041,3.11
190,浙江省,04-04 20:00,Ⅱ,17.2,7.14,6.98,309.0,18.1,1.94,0.101,0.04,3.06
191,浙江省,04-04 20:00,Ⅱ,17.2,7.14,6.98,309.0,18.1,1.94,0.101,0.04,3.06
192,浙江省,04-05 04:00,Ⅱ,16.9,7.05,6.33,329.8,13.8,1.87,0.134,0.04,3.35
193,浙江省,04-05 08:00,Ⅱ,16.9,7.11,6.62,335.7,12.6,2.22,0.113,0.04,3.27
194,浙江省,04-05 12:00,Ⅱ,17.6,7.19,7.26,339.2,14.2,2.36,0.106,0.037,3.22
195,浙江省,04-05 16:00,Ⅱ,17.9,7.21,7.34,337.6,15.9,2.27,0.096,0.036,3.18
196,浙江省,04-01 04:00,Ⅱ,16.9,7.37,6.62,282.0,112.1,3.03,0.128,0.075,4.02
197,浙江省,04-01 12:00,Ⅱ,17.0,7.35,6.26,277.5,115.9,2.94,0.152,0.078,4.07
198,浙江省,04-01 12:00,Ⅱ,17.0,7.35,6.26,277.5,115.9,2.94,0.152,0.078,4.07
199,浙江省,04-01 16:00,Ⅱ,17.1,7.43,6.88,280.9,111.4,2.87,0.115,0.082,4.06
200,浙江省,04-01 20:00,Ⅱ,17.1,7.45,6.9,278.5,121.6,3.09,0.118,0.072,4.05
201,浙江省,04-02 00:00,Ⅱ,17.0,7.43,6.78,259.5,114.8,2.48,0.129,0.078,4.02
202,浙江省,04-02 04:00,Ⅱ,16.9,7.42,6.65,260.7,111.3,2.59,0.13,0.071,3.99
203,浙江省,04-02 08:00,Ⅱ,16.8,7.39,6.57,253.2,145.2,3.25,0.163,0.089,4.09
204,浙江省,04-02 08:00,Ⅱ,16.8,7.39,6.57,253.2,145.2,3.25,0.163,0.089,4.09
205,浙江省,04-02 16:00,Ⅲ,17.4,7.32,7.57,260.1,154.9,4.06,0.258,0.136,4.33
206,浙江省,04-02 20:00,Ⅱ,17.3,7.32,7.72,244.0,102.2,3.3,0.14,0.094,4.02
207,浙江省,04-03 00:00,Ⅱ,17.2,7.34,7.12,266.8,218.5,4.28,0.287,0.143,4.44
208,浙江省,04-03 04:00,Ⅲ,17.2,7.34,7.34,261.3,202.4,3.88,0.223,0.131,4.27
209,浙江省,04-03 08:00,Ⅲ,17.0,7.36,7.44,255.4,214.4,3.86,0.218,0.128,4.31
212,浙江省,04-03 20:00,Ⅲ,17.0,7.3,7.63,252.4,152.1,3.24,0.174,0.105,4.02
213,浙江省,04-04 00:00,Ⅲ,16.8,7.25,7.15,261.6,128.4,2.41,0.23,0.103,4.04
215,浙江省,04-04 08:00,Ⅱ,16.6,7.26,7.3,253.1,127.8,2.28,0.19,0.097,3.9
216,浙江省,04-04 12:00,Ⅱ,16.8,7.31,7.58,246.8,125.2,2.19,0.16,0.092,3.91
217,浙江省,04-04 16:00,Ⅲ,17.3,7.29,7.66,244.8,132.9,2.52,0.17,0.102,4.08
218,浙江省,04-04 20:00,Ⅱ,16.8,7.31,7.42,250.2,138.1,2.41,0.182,0.098,4.11
219,浙江省,04-04 20:00,Ⅱ,16.8,7.31,7.42,250.2,138.1,2.41,0.182,0.098,4.11
220,浙江省,04-05 04:00,Ⅱ,16.6,7.3,6.12,290.9,136.4,2.43,0.268,0.089,4.14
221,浙江省,04-05 08:00,Ⅱ,16.6,7.31,6.51,283.4,123.6,2.39,0.281,0.089,4.2
222,浙江省,04-05 12:00,Ⅲ,17.2,7.32,6.87,278.9,137.0,2.57,0.26,0.115,4.12
223,浙江省,04-05 16:00,Ⅲ,17.2,7.31,6.76,290.9,190.9,3.16,0.388,0.143,4.36
224,浙江省,04-01 04:00,Ⅱ,15.7,7.02,8.06,113.4,18.4,1.11,0.074,0.031,1.36
225,浙江省,04-01 12:00,Ⅱ,16.1,6.81,7.6,111.5,18.4,1.46,0.078,0.033,1.61
226,浙江省,04-01 12:00,Ⅱ,16.1,6.81,7.6,111.5,18.4,1.46,0.078,0.033,1.61
227,浙江省,04-01 16:00,Ⅱ,16.3,6.72,7.76,120.1,19.0,1.08,0.083,0.034,1.6
228,浙江省,04-01 20:00,Ⅱ,16.5,6.76,8.18,117.9,19.9,1.46,0.07,0.033,1.7
229,浙江省,04-02 00:00,Ⅱ,16.5,6.81,8.32,118.4,19.1,1.42,0.061,0.031,1.69
230,浙江省,04-02 04:00,Ⅱ,16.4,6.77,7.9,121.7,21.3,1.31,0.066,0.033,1.8
231,浙江省,04-02 08:00,Ⅱ,15.9,6.78,7.97,127.0,19.9,1.48,0.06,0.028,1.67
232,浙江省,04-02 12:00,Ⅱ,16.0,6.76,7.88,125.6,19.2,1.42,0.064,0.027,1.5
233,浙江省,04-02 16:00,Ⅱ,16.2,6.76,8.12,119.8,19.0,1.28,0.07,0.032,1.67
234,浙江省,04-02 20:00,Ⅱ,16.3,6.9,9.05,116.7,21.1,1.04,0.054,0.032,1.63
235,浙江省,04-03 00:00,Ⅱ,16.0,7.02,8.81,124.9,19.3,1.04,0.048,0.03,1.55
236,浙江省,04-03 04:00,Ⅱ,15.4,6.93,8.4,128.5,26.0,1.24,0.05,0.028,1.49
237,浙江省,04-03 08:00,Ⅱ,15.2,6.86,8.25,128.6,15.2,1.31,0.055,0.026,1.43
238,浙江省,04-03 12:00,Ⅱ,15.4,6.83,8.17,126.5,13.5,0.79,0.059,0.025,1.48
239,浙江省,04-03 16:00,Ⅱ,15.5,6.79,8.24,120.9,13.8,1.04,0.072,0.03,1.54
240,浙江省,04-03 20:00,Ⅱ,15.7,6.86,8.93,117.9,14.1,1.01,0.074,0.045,1.73
241,浙江省,04-04 00:00,Ⅱ,15.0,6.94,8.87,126.0,17.0,1.26,0.06,0.033,1.52
243,浙江省,04-04 04:00,Ⅱ,14.4,6.89,8.61,128.4,8.7,1.12,0.056,0.025,1.42
245,浙江省,04-04 16:00,Ⅱ,15.3,6.83,8.56,120.8,7.2,1.03,0.067,0.029,1.55
246,浙江省,04-04 20:00,Ⅱ,15.4,6.97,9.6,119.3,8.4,1.2,0.06,0.035,1.7
247,浙江省,04-04 20:00,Ⅱ,15.4,6.97,9.6,119.3,8.4,1.2,0.06,0.035,1.7
248,浙江省,04-05 04:00,Ⅲ,14.1,7.16,9.28,129.0,5.3,4.62,0.041,0.025,1.3
250,浙江省,04-05 12:00,Ⅱ,14.4,6.97,8.86,128.4,5.4,1.12,0.038,0.028,1.34
252,浙江省,04-01 04:00,Ⅱ,17.0,7.53,8.15,390.2,95.7,3.33,0.07,0.065,2.57
253,浙江省,04-01 12:00,Ⅱ,17.2,7.67,8.69,389.7,86.9,3.22,0.065,0.064,2.59
254,浙江省,04-01 12:00,Ⅱ,17.2,7.67,8.69,389.7,86.9,3.22,0.065,0.064,2.59
255,浙江省,04-01 16:00,Ⅱ,17.3,7.55,8.25,390.7,63.5,2.95,0.06,0.056,2.22
256,浙江省,04-01 20:00,Ⅱ,17.3,7.42,7.56,392.4,60.4,3.26,0.07,0.056,2.22
257,浙江省,04-02 00:00,Ⅱ,16.9,7.48,8.01,392.0,76.4,2.94,0.061,0.057,2.35
258,浙江省,04-02 04:00,Ⅱ,17.2,7.35,7.24,394.0,57.8,2.95,0.075,0.056,2.31
259,浙江省,04-02 08:00,Ⅱ,17.3,7.3,6.73,399.0,65.8,3.29,0.104,0.058,2.69
260,浙江省,04-02 12:00,Ⅱ,18.1,7.39,7.16,410.0,76.4,3.15,0.128,0.059,2.98
