,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
91,天津市,04-02 12:00,Ⅱ,12.9,8.62,13.16,584.3,0.8,3.49,0.025,0.013,1.31
92,天津市,04-02 16:00,Ⅱ,13.4,8.66,13.4,583.4,0.8,3.54,0.025,0.015,1.28
93,天津市,04-02 20:00,Ⅱ,13.4,8.67,13.3,584.3,1.0,3.75,0.025,0.016,1.33
94,天津市,04-03 00:00,Ⅱ,13.2,8.65,13.14,584.3,1.4,3.72,0.025,0.016,1.27
95,天津市,04-03 04:00,Ⅱ,12.7,8.61,13.27,583.5,0.8,3.72,0.025,0.014,1.29
96,天津市,04-03 08:00,Ⅱ,11.9,8.55,12.7,582.5,0.9,3.58,0.025,0.015,1.32
97,天津市,04-03 12:00,Ⅱ,12.2,8.56,12.78,583.3,1.1,3.54,0.025,0.014,1.24
98,天津市,04-03 16:00,Ⅱ,12.4,8.58,12.94,583.0,1.0,3.45,0.025,0.013,1.29
99,天津市,04-03 20:00,Ⅱ,13.0,8.65,13.1,581.6,1.0,3.52,0.025,0.014,1.28
100,天津市,04-04 00:00,Ⅱ,12.7,8.64,13.0,581.8,1.0,3.57,0.025,0.014,1.25
101,天津市,04-04 04:00,Ⅱ,12.7,8.64,12.84,581.1,1.0,3.57,0.025,0.016,1.29
102,天津市,04-04 08:00,Ⅱ,12.6,8.63,12.83,581.2,1.1,3.57,0.025,0.015,1.36
103,天津市,04-04 08:00,Ⅱ,12.6,8.63,12.83,581.2,1.1,3.43,0.025,0.014,1.27
104,天津市,04-04 16:00,Ⅱ,12.7,8.62,13.28,582.4,1.0,3.42,0.025,0.014,1.24
105,天津市,04-04 20:00,Ⅱ,12.8,8.63,13.1,581.3,1.1,3.52,0.025,0.014,1.26
106,天津市,04-05 00:00,Ⅱ,12.7,8.65,13.12,581.2,1.0,3.66,0.025,0.016,1.27
107,天津市,04-05 04:00,Ⅱ,12.8,8.63,12.75,581.4,1.2,3.54,0.025,0.014,1.28
108,天津市,04-05 08:00,Ⅱ,12.9,8.64,12.82,581.2,1.0,3.51,0.025,0.015,1.5
109,天津市,04-05 12:00,Ⅱ,13.1,8.62,12.29,577.1,1.0,3.49,0.025,0.013,1.23
110,天津市,04-05 16:00,Ⅱ,13.0,8.61,11.94,582.7,1.2,3.33,0.025,0.015,1.29
111,天津市,04-05 20:00,Ⅱ,12.9,8.62,11.78,582.7,1.2,3.43,0.025,0.014,1.3
112,天津市,04-01 08:00,Ⅱ,13.0,8.03,10.34,634.4,8.3,2.61,0.025,0.035,1.47
113,天津市,04-01 12:00,Ⅱ,13.9,8.09,10.63,657.3,10.2,2.75,0.101,0.042,1.55
114,天津市,04-01 12:00,Ⅱ,13.9,8.09,10.63,657.3,10.2,2.75,0.101,0.042,1.55
115,天津市,04-01 16:00,Ⅱ,14.0,8.1,10.81,638.8,10.8,2.67,0.08,0.038,1.48
116,天津市,04-01 20:00,Ⅱ,13.9,8.06,9.93,622.3,11.1,2.63,0.025,0.038,1.4
117,天津市,04-02 00:00,Ⅱ,13.8,8.01,9.6,615.4,9.9,2.48,0.025,0.033,1.39
118,天津市,04-02 04:00,Ⅱ,13.7,7.95,9.13,614.7,8.2,2.44,0.025,0.031,1.4
119,天津市,04-02 08:00,Ⅱ,13.6,7.95,9.2,615.1,10.1,2.59,0.025,0.038,1.37
120,天津市,04-02 12:00,Ⅱ,13.6,8.01,9.52,627.0,9.5,2.5,0.082,0.041,1.39
121,天津市,04-02 16:00,Ⅱ,13.8,8.04,9.98,640.5,9.0,2.75,0.081,0.041,1.39
122,天津市,04-02 20:00,Ⅱ,13.8,8.01,9.65,654.0,10.8,2.79,0.025,0.039,1.34
123,天津市,04-03 00:00,Ⅱ,13.8,7.99,9.44,673.0,11.8,2.73,0.087,0.038,1.35
124,天津市,04-03 04:00,Ⅱ,13.7,7.97,9.22,697.5,9.7,2.79,0.097,0.039,1.35
125,天津市,04-03 08:00,Ⅱ,13.6,7.99,9.29,728.7,10.6,2.79,0.097,0.039,1.35
126,天津市,04-03 08:00,Ⅱ,13.6,7.99,9.29,728.7,10.6,2.79,0.097,0.039,1.35
127,天津市,04-03 12:00,Ⅱ,14.3,8.15,10.95,728.8,10.2,3.09,0.092,0.052,1.39
128,天津市,04-03 20:00,Ⅱ,14.6,8.13,10.87,719.0,9.2,3.05,0.025,0.055,1.4
129,天津市,04-04 00:00,Ⅱ,14.2,8.03,9.72,713.7,9.0,2.95,0.025,0.045,1.38
131,天津市,04-04 08:00,Ⅱ,13.9,8.03,9.68,763.1,11.2,2.83,0.093,0.042,1.43
132,天津市,04-04 16:00,Ⅱ,15.1,8.2,11.97,770.3,10.5,3.1,0.086,0.052,1.49
133,天津市,04-04 20:00,Ⅱ,14.6,8.18,11.51,769.5,8.8,2.81,0.081,0.046,1.49
138,天津市,04-05 16:00,Ⅱ,14.9,8.31,12.58,798.2,10.3,3.34,0.025,0.047,1.46
139,天津市,04-05 20:00,Ⅱ,14.7,8.25,11.82,806.3,10.5,3.06,0.025,0.051,1.43
140,天津市,04-01 08:00,Ⅳ,13.6,8.73,9.44,6174.6,31.2,8.95,0.032,0.093,1.17
141,天津市,04-01 12:00,Ⅳ,15.0,8.81,10.46,5830.4,32.0,9.13,0.066,0.097,1.18
142,天津市,04-01 16:00,Ⅳ,16.1,8.82,10.71,6954.1,29.6,9.13,0.066,0.097,1.18
143,天津市,04-01 20:00,Ⅳ,15.2,8.86,10.87,6627.5,30.1,9.5,0.025,0.09,1.19
144,天津市,04-02 00:00,Ⅳ,14.4,8.91,10.37,5622.1,29.4,9.5,0.048,0.091,1.17
145,天津市,04-02 04:00,Ⅳ,13.6,8.93,10.39,4901.5,29.2,9.5,0.048,0.091,1.17
146,天津市,04-02 08:00,Ⅳ,14.1,8.82,10.42,7136.9,28.3,9.15,0.025,0.093,1.18
147,天津市,04-02 12:00,Ⅳ,14.1,8.91,11.01,5784.0,27.9,9.03,0.025,0.092,1.23
148,天津市,04-02 16:00,Ⅳ,14.0,8.96,11.36,5203.8,27.2,9.6,0.104,0.092,1.21
149,天津市,04-02 20:00,Ⅳ,13.7,8.95,11.43,5554.9,26.3,9.23,0.026,0.088,1.22
150,天津市,04-03 00:00,Ⅳ,13.4,8.92,11.09,5885.0,26.4,9.26,0.025,0.085,1.21
151,天津市,04-03 04:00,Ⅳ,13.2,8.88,10.76,6103.3,26.5,9.26,0.025,0.085,1.21
152,天津市,04-03 08:00,Ⅳ,12.9,8.75,9.89,7189.0,50.5,9.2,0.025,0.087,1.19
153,天津市,04-03 12:00,Ⅳ,13.8,8.77,10.64,7374.7,30.8,9.76,0.025,0.115,1.33
154,天津市,04-03 16:00,Ⅳ,15.4,8.81,11.39,7757.0,31.7,9.59,0.042,0.092,1.25
155,天津市,04-03 20:00,Ⅳ,15.2,8.81,12.07,9140.8,30.5,9.38,0.025,0.093,1.27
156,天津市,04-04 00:00,Ⅳ,14.6,8.81,11.33,8418.0,29.6,9.32,0.025,0.088,1.29
157,天津市,04-04 04:00,Ⅳ,13.8,8.79,10.96,8264.6,28.3,9.32,0.025,0.088,1.29
160,天津市,04-04 16:00,Ⅳ,15.7,8.83,11.94,6715.8,27.2,9.58,0.027,0.086,1.21
161,天津市,04-04 20:00,Ⅳ,15.2,8.85,12.32,6883.2,27.0,9.58,0.122,0.088,1.21
162,天津市,04-05 00:00,Ⅳ,14.7,8.84,11.61,6860.4,26.3,9.52,0.025,0.087,1.12
163,天津市,04-05 04:00,Ⅳ,14.3,8.82,11.07,6890.9,26.7,9.52,0.076,0.087,1.12
164,天津市,04-05 08:00,Ⅳ,14.1,8.83,11.34,6983.6,26.1,9.39,0.025,0.088,1.19
165,天津市,04-05 12:00,Ⅳ,14.9,8.86,11.93,6930.0,26.6,9.11,0.029,0.084,1.18
166,天津市,04-05 16:00,Ⅳ,15.5,8.9,12.29,6851.1,29.6,9.49,0.025,0.085,1.18
167,天津市,04-05 20:00,Ⅴ,15.4,8.9,11.86,6688.6,31.7,10.25,0.025,0.085,1.19
168,天津市,04-01 08:00,Ⅱ,15.4,8.7,12.73,289.5,6.7,3.36,0.067,0.032,0.83
169,天津市,04-01 12:00,Ⅱ,16.0,8.82,13.27,291.7,7.2,3.47,0.054,0.034,0.83
170,天津市,04-01 16:00,Ⅱ,16.5,8.94,11.09,279.8,6.6,3.47,0.054,0.034,0.83
171,天津市,04-01 20:00,Ⅱ,16.1,8.94,10.61,279.6,5.9,3.7,0.04,0.044,0.87
172,天津市,04-02 00:00,Ⅱ,15.8,8.88,10.65,279.0,6.0,3.54,0.035,0.034,0.86
173,天津市,04-02 04:00,Ⅱ,15.5,8.8,10.28,281.4,6.0,3.54,0.035,0.034,0.86
174,天津市,04-02 08:00,Ⅱ,15.1,8.66,10.36,337.5,5.2,3.44,0.038,0.033,0.82
175,天津市,04-02 12:00,Ⅱ,15.2,8.82,11.9,305.0,5.6,3.54,0.051,0.034,0.9
176,天津市,04-02 16:00,Ⅱ,15.3,8.92,13.19,312.5,5.7,3.77,0.035,0.033,0.91
177,天津市,04-02 20:00,Ⅱ,15.1,8.78,12.18,381.2,4.8,3.64,0.038,0.032,0.89
178,天津市,04-03 00:00,Ⅱ,14.9,8.76,12.35,374.5,4.4,3.49,0.044,0.032,0.95
179,天津市,04-03 04:00,Ⅱ,14.7,8.72,12.01,341.2,4.6,3.49,0.044,0.032,0.95
180,天津市,04-03 08:00,Ⅱ,14.2,8.47,11.01,548.9,4.2,3.44,0.051,0.03,0.93
181,天津市,04-03 08:00,Ⅱ,14.2,8.47,11.01,548.9,4.2,3.58,0.084,0.028,1.09
182,天津市,04-03 08:00,Ⅱ,14.2,8.47,11.01,548.9,4.2,3.58,0.084,0.028,1.09
183,天津市,04-03 08:00,Ⅱ,14.2,8.47,11.01,548.9,4.2,3.58,0.084,0.028,1.09
184,天津市,04-03 08:00,Ⅱ,14.2,8.47,11.01,548.9,4.2,3.58,0.084,0.028,1.09
185,天津市,04-04 04:00,Ⅱ,14.9,8.66,12.01,477.7,4.3,3.58,0.084,0.028,1.09
188,天津市,04-04 16:00,Ⅱ,15.6,8.82,13.44,455.7,5.3,3.63,0.051,0.029,1.04
189,天津市,04-04 20:00,Ⅱ,15.9,8.92,13.92,393.7,5.0,3.83,0.055,0.033,1.03
190,天津市,04-05 00:00,Ⅱ,15.6,8.87,13.19,329.3,4.4,3.58,0.048,0.027,0.9
191,天津市,04-05 04:00,Ⅱ,15.2,8.82,12.65,323.2,4.2,3.58,0.048,0.027,0.9
192,天津市,04-05 08:00,Ⅱ,15.1,8.82,12.7,310.2,4.0,3.53,0.042,0.028,0.87
193,天津市,04-05 12:00,Ⅱ,15.4,8.72,12.85,467.4,5.4,3.5,0.035,0.028,0.84
194,天津市,04-05 16:00,Ⅲ,15.7,8.89,13.15,313.0,6.0,4.1,0.06,0.033,1.1
195,天津市,04-05 20:00,Ⅱ,15.5,8.9,12.96,293.1,5.3,3.94,0.047,0.031,0.88
196,天津市,04-01 08:00,Ⅲ,15.6,8.67,18.2,1009.8,14.7,5.33,0.025,0.108,7.11
197,天津市,04-01 12:00,Ⅲ,15.7,8.72,17.7,1018.7,14.1,5.84,0.025,0.107,7.09
198,天津市,04-01 12:00,Ⅲ,15.7,8.72,17.7,1018.7,14.1,5.38,0.025,0.107,7.09
199,天津市,04-01 16:00,Ⅳ,16.2,8.97,28.64,1000.3,12.7,6.59,0.025,0.133,7.18
200,天津市,04-01 20:00,Ⅳ,15.9,8.74,25.67,1002.4,20.2,6.2,0.025,0.122,7.25
201,天津市,04-02 00:00,Ⅳ,15.6,8.64,24.26,1003.5,17.9,6.26,0.025,0.117,7.24
202,天津市,04-02 04:00,Ⅲ,15.4,8.57,21.35,1006.1,13.9,5.8,0.025,0.113,7.13
203,天津市,04-02 08:00,Ⅳ,15.2,8.54,20.18,1007.9,13.6,6.13,0.025,0.124,7.16
204,天津市,04-02 12:00,Ⅳ,15.4,8.72,20.94,1059.7,38.0,6.03,0.025,0.102,7.08
205,天津市,04-02 16:00,Ⅲ,15.4,8.82,23.01,1070.8,16.0,5.81,0.025,0.093,7.07
206,天津市,04-02 20:00,Ⅳ,15.4,8.82,25.46,1068.3,13.2,6.21,0.025,0.105,7.26
207,天津市,04-03 00:00,Ⅳ,15.3,8.69,24.24,1074.1,17.8,6.17,0.025,0.106,7.38
208,天津市,04-03 04:00,Ⅲ,15.1,8.61,21.85,1077.3,16.4,5.81,0.025,0.1,7.38
209,天津市,04-03 08:00,Ⅲ,15.0,8.56,20.03,1078.7,15.0,5.81,0.025,0.104,7.31
210,天津市,04-03 08:00,Ⅲ,15.0,8.56,20.03,1078.7,15.0,5.81,0.025,0.104,7.31
211,天津市,04-03 16:00,Ⅳ,17.0,8.95,24.72,1084.5,19.9,6.26,0.025,0.103,7.29
212,天津市,04-03 20:00,Ⅲ,16.5,8.82,22.9,1075.3,16.6,5.98,0.025,0.098,7.18
213,天津市,04-04 00:00,Ⅲ,16.0,8.72,22.3,1073.4,12.4,5.71,0.025,0.088,7.07
214,天津市,04-04 04:00,Ⅲ,15.5,8.61,19.17,1078.6,13.7,5.48,0.025,0.085,7.06
215,天津市,04-04 08:00,Ⅲ,15.2,8.59,18.67,1084.8,13.7,5.48,0.025,0.085,7.06
216,天津市,04-04 16:00,Ⅲ,17.4,8.95,25.94,1063.1,11.7,5.49,0.025,0.076,6.67
217,天津市,04-04 20:00,Ⅳ,16.6,8.86,26.26,1068.6,12.7,6.06,0.025,0.089,6.83
218,天津市,04-05 00:00,Ⅲ,16.0,8.67,21.77,1085.5,17.1,5.89,0.025,0.088,6.91
219,天津市,04-05 04:00,Ⅲ,15.6,8.57,19.5,1096.7,14.5,5.89,0.025,0.088,6.91
220,天津市,04-05 08:00,Ⅲ,15.5,8.51,18.09,1102.7,16.1,5.55,0.025,0.091,7.05
221,天津市,04-05 12:00,Ⅲ,16.0,8.73,21.38,1087.2,12.4,5.65,0.025,0.1,7.14
222,天津市,04-05 16:00,Ⅲ,16.1,8.8,22.42,1085.5,14.7,5.82,0.025,0.092,6.91
223,天津市,04-05 20:00,Ⅳ,15.9,8.71,20.29,1091.4,21.2,6.0,0.025,0.095,6.97
224,天津市,04-01 08:00,Ⅲ,12.4,8.37,10.56,1292.7,13.6,5.23,0.025,0.079,5.35
225,天津市,04-01 12:00,Ⅲ,13.3,8.28,10.22,1283.2,40.3,5.28,0.025,0.096,5.44
226,天津市,04-01 12:00,Ⅲ,13.3,8.28,10.22,1283.2,40.3,5.37,0.025,0.096,5.44
227,天津市,04-01 12:00,Ⅲ,13.3,8.28,10.22,1283.2,40.3,5.37,0.025,0.096,5.44
228,天津市,04-01 12:00,Ⅲ,13.3,8.28,10.22,1283.2,40.3,5.37,0.025,0.096,5.44
229,天津市,04-01 12:00,Ⅲ,13.3,8.28,10.22,1283.2,40.3,5.37,0.025,0.096,5.44
231,天津市,04-02 08:00,Ⅲ,12.4,8.27,9.61,1211.9,12.1,5.32,0.025,0.07,5.37
232,天津市,04-02 12:00,Ⅲ,12.8,8.38,11.23,1207.8,12.9,5.34,0.025,0.087,5.51
233,天津市,04-02 16:00,Ⅲ,12.8,8.58,13.65,1206.3,14.4,5.89,0.025,0.117,5.55
234,天津市,04-02 20:00,Ⅲ,12.6,8.41,11.26,1216.5,14.8,5.38,0.025,0.1,5.38
235,天津市,04-03 00:00,Ⅲ,12.5,8.37,10.82,1217.2,14.1,5.18,0.025,0.086,5.36
236,天津市,04-03 04:00,Ⅲ,12.4,8.34,10.28,1219.9,10.6,5.15,0.025,0.079,5.28
237,天津市,04-03 08:00,Ⅲ,12.2,8.27,9.46,1252.6,12.2,5.12,0.025,0.071,5.1
238,天津市,04-03 12:00,Ⅲ,13.0,8.36,10.4,1254.0,11.2,5.22,0.025,0.068,5.08
239,天津市,04-03 16:00,Ⅲ,13.6,8.46,11.33,1254.4,13.8,5.36,0.025,0.071,5.26
240,天津市,04-03 20:00,Ⅲ,12.8,8.36,10.27,1321.6,15.2,5.32,0.025,0.071,4.94
241,天津市,04-04 00:00,Ⅲ,12.4,8.34,10.22,1307.0,9.1,5.22,0.025,0.063,4.87
243,天津市,04-04 08:00,Ⅲ,12.5,8.29,9.87,1309.6,8.4,5.13,0.025,0.078,4.89
244,天津市,04-04 12:00,Ⅲ,14.0,8.32,10.2,1287.6,8.7,5.28,0.025,0.065,4.84
245,天津市,04-04 16:00,Ⅲ,14.6,8.5,12.2,1263.3,8.8,5.51,0.025,0.078,4.96
246,天津市,04-04 20:00,Ⅲ,13.6,8.54,13.01,1264.5,10.1,5.58,0.025,0.089,5.1
247,天津市,04-05 00:00,Ⅲ,13.2,8.47,12.03,1277.6,10.1,5.5,0.025,0.087,5.18
248,天津市,04-05 04:00,Ⅲ,13.0,8.46,11.58,1275.8,9.0,5.37,0.025,0.085,5.17
249,天津市,04-05 08:00,Ⅲ,13.1,8.49,11.97,1288.0,10.2,5.44,0.025,0.086,4.95
250,天津市,04-05 12:00,Ⅲ,13.6,8.56,12.87,1314.1,11.0,5.78,0.025,0.089,4.9
251,天津市,04-05 16:00,Ⅳ,13.6,8.64,14.2,1313.7,11.0,6.11,0.025,0.097,4.96
252,天津市,04-01 04:00,Ⅳ,14.7,8.46,13.02,896.3,23.5,6.66,0.025,0.084,6.64
