,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
91,青海省,04-02 16:00,Ⅱ,8.5,8.51,11.23,321.0,147.0,1.38,0.059,0.022,1.12
92,青海省,04-02 20:00,Ⅱ,8.4,8.6,14.2,419.0,199.0,1.43,0.097,0.022,1.22
93,青海省,04-03 00:00,Ⅱ,8.4,8.59,11.2,420.0,114.0,1.48,0.148,0.029,1.36
94,青海省,04-03 04:00,Ⅱ,8.4,8.6,11.25,416.0,152.0,1.48,0.148,0.029,1.36
95,青海省,04-03 08:00,Ⅱ,8.5,8.6,11.15,417.0,44.0,1.2,0.114,0.026,1.31
96,青海省,04-03 12:00,Ⅱ,8.5,8.6,11.05,416.0,47.0,1.39,0.049,0.029,1.09
97,青海省,04-03 16:00,Ⅱ,8.6,8.59,10.97,414.0,172.0,1.21,0.048,0.028,1.13
98,青海省,04-03 20:00,Ⅱ,8.5,8.61,11.05,413.0,76.0,1.5,0.117,0.028,1.28
99,青海省,04-04 00:00,Ⅱ,8.6,8.6,11.05,412.0,52.0,1.2,0.067,0.027,1.14
100,青海省,04-04 04:00,Ⅱ,8.7,8.6,11.0,416.0,43.0,1.2,0.067,0.027,1.14
102,青海省,04-04 08:00,Ⅱ,8.7,8.6,10.92,415.0,34.0,1.23,0.033,0.029,1.05
103,青海省,04-04 12:00,Ⅱ,8.9,8.58,10.82,411.0,159.0,1.43,0.109,0.029,1.31
104,青海省,04-04 16:00,Ⅱ,8.9,8.61,11.03,402.0,89.0,1.29,0.068,0.04,1.17
105,青海省,04-04 20:00,Ⅱ,8.9,8.6,10.98,407.0,281.0,1.41,0.189,0.046,1.55
106,青海省,04-05 00:00,Ⅱ,8.6,8.59,11.12,415.0,114.0,1.41,0.189,0.046,1.55
107,青海省,04-05 04:00,Ⅱ,8.5,8.6,11.04,415.0,33.0,1.08,0.036,0.041,1.07
108,青海省,04-05 08:00,Ⅱ,8.7,8.6,11.17,414.0,29.0,1.21,0.027,0.038,1.02
109,青海省,04-05 12:00,Ⅱ,9.2,8.59,11.3,413.0,39.0,1.21,0.031,0.036,1.02
110,青海省,04-05 16:00,Ⅱ,9.7,8.58,11.23,418.0,155.0,1.3,0.12,0.038,1.34
111,青海省,04-01 08:00,Ⅰ,7.2,8.56,7.57,479.0,28.0,1.51,0.036,0.005,1.64
112,青海省,04-01 12:00,Ⅱ,8.1,8.56,7.1,474.0,50.0,1.41,0.038,0.005,1.64
113,青海省,04-01 16:00,Ⅱ,8.0,8.57,7.15,472.0,23.0,1.56,0.058,0.005,1.79
114,青海省,04-01 16:00,Ⅱ,8.0,8.57,7.15,472.0,23.0,0.95,0.03,0.005,1.59
115,青海省,04-01 20:00,Ⅱ,7.4,8.56,7.42,471.0,22.0,0.95,0.03,0.005,1.66
116,青海省,04-01 20:00,Ⅱ,7.4,8.56,7.42,471.0,22.0,0.95,0.03,0.005,1.66
118,青海省,04-02 12:00,Ⅱ,7.5,8.56,7.35,472.0,11.0,1.24,0.025,0.032,1.62
119,青海省,04-02 12:00,Ⅱ,7.5,8.56,7.35,472.0,11.0,1.19,0.025,0.005,1.57
120,青海省,04-02 16:00,Ⅱ,8.2,8.55,6.98,472.0,11.0,0.69,0.025,0.005,1.52
121,青海省,04-02 16:00,Ⅱ,8.2,8.55,6.98,472.0,11.0,0.69,0.025,0.005,1.52
122,青海省,04-03 04:00,Ⅱ,6.9,8.57,7.45,472.0,11.0,0.69,0.025,0.005,1.52
123,青海省,04-03 04:00,Ⅱ,6.9,8.57,7.45,472.0,11.0,0.66,0.025,0.005,1.6
124,青海省,04-03 08:00,Ⅰ,6.6,8.57,7.61,475.0,22.0,0.98,0.025,0.005,1.61
125,青海省,04-03 16:00,Ⅱ,7.4,8.55,9.15,501.0,57.0,1.1,0.025,0.076,1.54
126,青海省,04-03 16:00,Ⅰ,7.4,8.55,9.15,501.0,57.0,0.93,0.048,0.005,1.71
127,青海省,04-03 20:00,Ⅰ,7.2,8.58,9.15,458.0,58.0,1.2,0.043,0.005,1.74
128,青海省,04-04 04:00,Ⅰ,6.7,8.58,9.32,498.0,16.0,1.2,0.043,0.005,1.74
130,青海省,04-04 08:00,Ⅰ,6.5,8.59,9.48,499.0,22.0,1.18,0.029,0.005,1.63
131,青海省,04-04 12:00,Ⅰ,7.1,8.59,9.97,497.0,12.0,0.78,0.025,0.005,1.59
132,青海省,04-04 16:00,Ⅰ,7.7,8.58,8.84,498.0,32.0,1.09,0.037,0.005,1.71
133,青海省,04-04 20:00,Ⅰ,6.3,8.58,10.59,497.0,24.0,1.45,0.038,0.005,1.65
134,青海省,04-05 00:00,Ⅰ,5.8,8.58,9.83,496.0,14.0,1.45,0.038,0.005,1.65
135,青海省,04-05 04:00,Ⅰ,5.4,8.58,10.11,495.0,14.0,0.72,0.032,0.005,1.63
136,青海省,04-05 08:00,Ⅱ,5.1,8.58,10.5,488.0,24.0,1.03,0.034,0.065,1.62
137,青海省,04-05 12:00,Ⅰ,6.6,8.57,9.58,489.0,19.0,0.92,0.031,0.005,1.65
138,青海省,04-05 16:00,Ⅰ,8.7,8.52,8.24,491.0,44.0,1.04,0.043,0.005,1.75
139,青海省,04-01 08:00,Ⅱ,5.1,8.36,11.34,553.0,70.0,2.71,0.056,0.032,3.47
140,青海省,04-01 12:00,Ⅱ,4.7,8.41,11.69,555.0,81.0,2.75,0.061,0.041,3.37
141,青海省,04-01 16:00,Ⅱ,4.9,8.5,11.65,554.0,93.0,2.75,0.061,0.041,3.37
142,青海省,04-01 20:00,Ⅱ,4.6,8.51,11.49,560.0,170.0,2.32,0.048,0.03,3.42
143,青海省,04-02 00:00,Ⅱ,4.1,8.43,11.56,567.0,225.0,2.93,0.085,0.04,3.76
144,青海省,04-02 04:00,Ⅱ,3.0,8.38,11.92,558.0,78.0,2.93,0.085,0.04,3.76
145,青海省,04-02 08:00,Ⅱ,2.5,8.37,12.26,547.0,67.0,2.53,0.103,0.037,3.62
146,青海省,04-02 12:00,Ⅱ,3.1,8.45,12.45,552.0,44.0,2.53,0.076,0.042,3.48
147,青海省,04-02 16:00,Ⅱ,4.5,8.52,11.77,558.0,47.0,2.09,0.049,0.029,3.27
148,青海省,04-02 20:00,Ⅱ,6.2,8.47,11.27,569.0,81.0,2.23,0.054,0.034,3.31
149,青海省,04-03 00:00,Ⅱ,6.3,8.4,11.19,566.0,81.0,3.28,0.183,0.074,3.9
150,青海省,04-03 04:00,Ⅱ,4.8,8.35,11.39,557.0,64.0,3.28,0.183,0.074,3.9
151,青海省,04-03 08:00,Ⅱ,3.9,8.35,11.69,566.0,77.0,2.88,0.172,0.05,3.69
152,青海省,04-03 12:00,Ⅱ,3.7,8.42,12.12,555.0,47.0,3.99,0.164,0.08,3.92
153,青海省,04-03 12:00,Ⅱ,3.7,8.42,12.12,555.0,47.0,2.66,0.055,0.039,3.44
154,青海省,04-03 12:00,Ⅱ,3.7,8.42,12.12,555.0,47.0,2.66,0.055,0.039,3.44
155,青海省,04-03 12:00,Ⅱ,3.7,8.42,12.12,555.0,47.0,2.66,0.055,0.039,3.44
156,青海省,04-03 12:00,Ⅱ,3.7,8.42,12.12,555.0,47.0,2.66,0.055,0.039,3.44
160,青海省,04-04 16:00,Ⅴ,7.3,8.55,11.69,576.0,27.0,10.16,0.055,0.039,3.44
161,青海省,04-04 20:00,Ⅱ,8.2,8.53,10.67,592.0,65.0,3.03,0.245,0.088,4.03
162,青海省,04-05 00:00,Ⅱ,7.6,8.4,10.66,584.0,78.0,3.03,0.245,0.088,4.03
163,青海省,04-05 04:00,Ⅲ,6.0,8.34,11.15,580.0,73.0,4.17,0.187,0.098,4.16
164,青海省,04-05 08:00,Ⅲ,4.2,8.33,11.48,594.0,170.0,4.17,0.187,0.098,4.16
166,青海省,04-05 16:00,Ⅱ,8.6,8.54,11.25,580.0,57.0,3.39,0.085,0.072,3.79
167,青海省,04-01 08:00,Ⅰ,7.1,8.55,9.47,489.0,10.0,1.19,0.025,0.005,1.67
168,青海省,04-01 12:00,Ⅰ,7.1,8.55,9.48,489.0,11.0,0.98,0.025,0.005,1.6
169,青海省,04-01 12:00,Ⅰ,7.1,8.55,9.48,489.0,11.0,0.98,0.025,0.005,1.6
170,青海省,04-01 20:00,Ⅰ,6.6,8.52,9.73,495.0,8.0,1.2,0.025,0.005,1.62
171,青海省,04-01 20:00,Ⅰ,6.6,8.52,9.73,495.0,8.0,1.19,0.025,0.005,1.65
172,青海省,04-02 04:00,Ⅰ,6.9,8.54,9.53,491.0,9.0,1.19,0.025,0.005,1.65
173,青海省,04-02 08:00,Ⅰ,6.8,8.54,9.59,490.0,17.0,1.06,0.025,0.005,1.67
174,青海省,04-02 08:00,Ⅰ,6.8,8.54,9.59,490.0,17.0,1.06,0.025,0.005,1.64
175,青海省,04-02 12:00,Ⅰ,6.8,8.54,9.67,489.0,10.0,1.1,0.025,0.005,1.62
176,青海省,04-02 16:00,Ⅰ,6.8,8.52,9.69,454.0,12.0,1.15,0.025,0.005,1.64
177,青海省,04-03 00:00,Ⅰ,6.7,8.53,9.75,456.0,10.0,1.24,0.025,0.005,1.65
178,青海省,04-03 00:00,Ⅰ,6.7,8.53,9.75,456.0,10.0,1.19,0.025,0.005,1.69
179,青海省,04-03 04:00,Ⅰ,6.7,8.53,9.67,456.0,9.0,1.05,0.025,0.005,1.63
180,青海省,04-03 12:00,Ⅰ,6.7,8.55,9.62,452.0,10.0,1.05,0.025,0.005,1.66
181,青海省,04-03 12:00,Ⅰ,6.7,8.55,9.62,452.0,10.0,1.06,0.025,0.005,1.6
182,青海省,04-03 20:00,Ⅰ,6.7,8.53,9.58,453.0,10.0,1.18,0.025,0.005,1.66
183,青海省,04-03 20:00,Ⅰ,6.7,8.53,9.58,453.0,10.0,1.22,0.025,0.005,1.64
184,青海省,04-04 00:00,Ⅰ,6.5,8.54,9.78,452.0,10.0,1.11,0.025,0.005,1.62
186,青海省,04-04 08:00,Ⅰ,5.5,8.52,11.19,460.0,12.0,1.26,0.025,0.005,1.65
187,青海省,04-04 12:00,Ⅰ,5.6,8.52,10.09,458.0,13.0,1.39,0.025,0.005,1.66
188,青海省,04-04 16:00,Ⅰ,5.6,8.52,10.03,459.0,17.0,1.17,0.025,0.005,1.71
189,青海省,04-04 20:00,Ⅰ,5.5,8.52,10.05,458.0,19.0,1.29,0.025,0.005,1.68
190,青海省,04-05 00:00,Ⅰ,5.4,8.52,10.19,459.0,16.0,1.29,0.025,0.005,1.68
191,青海省,04-05 04:00,Ⅰ,5.2,8.52,10.22,464.0,16.0,1.33,0.025,0.005,1.74
192,青海省,04-05 08:00,Ⅰ,5.1,8.52,10.15,466.0,12.0,1.23,0.025,0.005,1.73
193,青海省,04-05 12:00,Ⅰ,6.1,8.56,9.89,454.0,13.0,1.14,0.025,0.005,1.65
194,青海省,04-05 16:00,Ⅰ,5.6,8.53,10.04,460.0,18.0,1.19,0.025,0.005,1.69
195,青海省,04-01 04:00,Ⅰ,6.8,8.08,9.35,456.8,3.3,1.22,0.025,0.012,2.07
196,青海省,04-01 12:00,Ⅰ,7.4,8.21,10.26,452.3,3.9,1.46,0.078,0.011,1.94
197,青海省,04-01 12:00,Ⅰ,7.4,8.21,10.26,452.3,3.9,1.46,0.078,0.011,1.94
198,青海省,04-01 16:00,Ⅰ,7.3,8.21,10.26,452.0,3.6,1.42,0.074,0.011,1.98
199,青海省,04-01 20:00,Ⅰ,6.7,8.15,9.67,456.3,3.7,1.47,0.077,0.01,1.96
200,青海省,04-02 00:00,Ⅰ,6.5,8.08,9.43,457.5,3.6,1.41,0.081,0.009,1.99
201,青海省,04-02 04:00,Ⅰ,6.6,8.08,9.43,457.0,3.8,1.28,0.025,0.011,2.13
202,青海省,04-02 08:00,Ⅰ,6.6,8.09,9.57,455.2,3.3,1.36,0.099,0.013,2.02
203,青海省,04-02 12:00,Ⅱ,9.1,7.59,9.51,315.6,6.3,1.4,0.202,0.011,2.1
204,青海省,04-02 16:00,Ⅰ,7.7,8.2,10.39,452.6,2.7,1.77,0.072,0.012,1.96
205,青海省,04-02 20:00,Ⅰ,6.8,8.16,9.88,456.9,3.3,1.41,0.072,0.011,2.05
206,青海省,04-03 00:00,Ⅰ,6.6,8.07,9.49,458.2,3.0,1.45,0.077,0.012,2.04
207,青海省,04-03 04:00,Ⅰ,6.6,8.06,9.47,457.8,2.9,1.31,0.025,0.01,2.08
208,青海省,04-03 08:00,Ⅰ,6.6,8.07,9.58,458.3,2.5,1.41,0.104,0.012,2.05
209,青海省,04-03 12:00,Ⅰ,7.2,8.2,10.4,452.7,2.8,1.46,0.073,0.01,1.99
210,青海省,04-03 16:00,Ⅰ,7.2,8.21,10.26,452.7,3.0,1.45,0.07,0.011,2.07
211,青海省,04-03 20:00,Ⅰ,6.9,8.14,9.68,455.6,3.1,1.49,0.075,0.011,2.08
212,青海省,04-04 00:00,Ⅰ,6.6,8.07,9.45,456.6,2.7,1.3,0.08,0.009,1.96
214,青海省,04-04 04:00,Ⅰ,6.4,8.07,9.49,457.1,2.8,1.23,0.025,0.01,1.97
215,青海省,04-04 12:00,Ⅰ,7.0,8.21,10.48,452.6,3.2,1.46,0.068,0.011,1.95
216,青海省,04-04 16:00,Ⅰ,7.8,8.22,10.33,448.2,4.0,1.34,0.062,0.011,2.04
217,青海省,04-04 20:00,Ⅰ,6.8,8.16,9.77,450.6,2.8,1.45,0.069,0.011,1.98
218,青海省,04-04 20:00,Ⅰ,6.8,8.16,9.77,450.6,2.8,1.45,0.069,0.011,1.98
219,青海省,04-05 04:00,Ⅰ,6.4,8.07,9.51,455.0,2.9,1.29,0.025,0.015,2.02
220,青海省,04-05 08:00,Ⅰ,6.4,8.09,9.63,454.4,3.0,1.26,0.101,0.011,1.98
222,青海省,04-05 16:00,Ⅰ,8.1,8.21,10.17,450.7,3.0,0.97,0.065,0.015,1.98
223,青海省,04-01 08:00,Ⅰ,7.8,8.41,8.83,429.8,7.6,1.72,0.07,0.006,0.7
224,青海省,04-01 12:00,Ⅰ,7.9,8.41,8.79,429.1,6.4,1.81,0.07,0.007,0.72
225,青海省,04-01 16:00,Ⅰ,7.7,8.4,8.75,431.4,6.4,1.81,0.07,0.007,0.72
226,青海省,04-01 20:00,Ⅰ,7.8,8.4,8.74,430.6,6.1,1.68,0.068,0.006,0.69
227,青海省,04-02 00:00,Ⅰ,7.9,8.41,8.83,427.9,7.6,1.71,0.067,0.007,0.69
228,青海省,04-02 04:00,Ⅰ,7.8,8.4,8.85,427.9,9.2,1.71,0.067,0.007,0.69
229,青海省,04-02 08:00,Ⅰ,7.7,8.39,8.86,429.4,7.6,1.73,0.069,0.005,0.69
230,青海省,04-02 12:00,Ⅰ,7.6,8.41,8.88,429.8,6.4,1.78,0.069,0.006,0.7
231,青海省,04-02 16:00,Ⅰ,7.5,8.39,8.87,436.1,19.8,1.69,0.053,0.005,0.69
232,青海省,04-02 20:00,Ⅰ,7.6,8.4,8.86,436.9,15.9,1.62,0.07,0.008,0.7
233,青海省,04-03 00:00,Ⅰ,7.5,8.4,8.95,436.7,17.1,1.6,0.069,0.006,0.68
234,青海省,04-03 04:00,Ⅰ,7.5,8.4,8.9,436.0,18.6,1.6,0.069,0.006,0.68
235,青海省,04-03 08:00,Ⅰ,7.4,8.38,8.88,436.7,17.1,1.63,0.069,0.009,0.69
236,青海省,04-03 12:00,Ⅰ,7.4,8.39,8.94,436.7,13.1,1.63,0.127,0.005,0.7
237,青海省,04-03 16:00,Ⅰ,7.4,8.38,8.88,439.5,14.3,1.7,0.067,0.006,0.68
238,青海省,04-03 20:00,Ⅰ,7.4,8.37,8.86,433.5,3999.7,1.68,0.07,0.009,0.7
239,青海省,04-04 00:00,Ⅰ,7.4,8.36,8.88,431.8,3999.7,1.58,0.069,0.005,0.69
240,青海省,04-04 04:00,Ⅰ,7.3,8.35,8.88,432.0,3999.7,1.58,0.069,0.005,0.69
243,青海省,04-04 12:00,Ⅰ,7.2,8.36,8.91,434.0,7.6,1.61,0.07,0.005,0.69
244,青海省,04-04 16:00,Ⅰ,7.3,8.36,8.87,434.7,7.3,1.55,0.068,0.006,0.68
245,青海省,04-04 20:00,Ⅰ,7.4,8.35,8.89,433.4,7.6,1.7,0.069,0.005,0.68
246,青海省,04-05 00:00,Ⅰ,7.5,8.36,8.91,433.4,7.3,1.7,0.069,0.005,0.68
247,青海省,04-05 04:00,Ⅰ,7.5,8.35,8.88,434.0,7.6,1.71,0.068,0.006,0.69
248,青海省,04-05 08:00,Ⅰ,7.4,8.34,8.88,434.0,7.6,1.7,0.128,0.005,0.7
249,青海省,04-05 12:00,Ⅰ,7.3,8.34,8.89,434.0,7.9,1.61,0.069,0.007,0.69
250,青海省,04-05 16:00,Ⅰ,7.3,8.39,9.03,432.6,6.7,0.25,0.079,0.005,0.67
