,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
67,安徽省,04-03 00:00,Ⅱ,16.9,7.22,8.08,116.1,24.8,2.5,0.39,0.079,1.46
68,安徽省,04-03 04:00,Ⅱ,16.8,7.2,8.01,117.1,19.9,2.27,0.333,0.074,1.41
69,安徽省,04-03 08:00,Ⅱ,16.7,7.18,7.95,117.0,20.9,2.99,0.359,0.099,1.64
70,安徽省,04-03 12:00,Ⅱ,16.6,7.18,7.95,119.8,25.4,2.52,0.344,0.086,1.51
71,安徽省,04-03 16:00,Ⅱ,16.6,7.18,7.82,125.5,26.6,2.51,0.432,0.086,1.58
72,安徽省,04-03 20:00,Ⅱ,16.3,7.18,7.82,127.1,31.7,2.51,0.488,0.085,1.59
73,安徽省,04-04 00:00,Ⅱ,16.1,7.19,7.81,124.2,29.3,2.76,0.493,0.086,1.65
75,安徽省,04-04 08:00,Ⅲ,15.9,7.2,7.78,127.6,31.3,2.78,0.519,0.086,1.92
76,安徽省,04-04 12:00,Ⅱ,17.1,7.22,8.02,122.1,30.8,3.23,0.486,0.099,1.76
77,安徽省,04-04 16:00,Ⅲ,17.5,7.26,8.18,125.8,33.3,3.24,0.529,0.094,1.73
78,安徽省,04-04 20:00,Ⅱ,16.6,7.25,8.07,127.8,25.5,3.02,0.468,0.09,1.77
79,安徽省,04-05 00:00,Ⅱ,16.4,7.24,8.1,129.4,24.5,3.02,0.468,0.09,1.77
80,安徽省,04-05 08:00,Ⅱ,16.4,7.2,7.98,121.1,22.0,3.01,0.398,0.085,1.74
81,安徽省,04-05 08:00,Ⅲ,16.4,7.2,7.98,121.1,22.0,3.75,0.406,0.112,1.87
82,安徽省,04-05 12:00,Ⅱ,17.3,7.23,8.2,122.3,22.6,3.03,0.361,0.098,1.74
83,安徽省,04-05 16:00,Ⅱ,17.1,7.25,8.23,123.5,24.0,2.78,0.411,0.085,1.65
84,安徽省,04-01 08:00,Ⅲ,16.6,8.03,7.78,261.6,118.1,4.1,0.074,0.012,1.81
85,安徽省,04-01 12:00,Ⅱ,16.6,8.08,8.07,259.5,115.6,3.82,0.215,0.036,1.62
86,安徽省,04-01 12:00,Ⅱ,16.6,8.08,8.07,259.5,115.6,3.82,0.215,0.036,1.62
87,安徽省,04-01 16:00,Ⅱ,16.6,8.1,8.2,260.0,117.4,3.92,0.125,0.023,1.66
88,安徽省,04-01 20:00,Ⅲ,16.6,8.11,8.26,261.1,118.1,4.05,0.117,0.022,1.76
89,安徽省,04-02 00:00,Ⅲ,16.6,8.12,8.26,261.6,110.8,4.08,0.114,0.023,1.71
90,安徽省,04-02 04:00,Ⅲ,16.5,8.11,8.22,261.9,119.5,4.11,0.111,0.017,1.74
91,安徽省,04-02 08:00,Ⅲ,16.4,8.11,8.19,262.1,128.9,4.13,0.12,0.023,1.83
92,安徽省,04-02 12:00,Ⅱ,16.5,8.14,8.32,260.7,108.2,3.96,0.127,0.022,1.68
93,安徽省,04-02 16:00,Ⅲ,16.5,8.15,8.3,261.5,153.6,4.27,0.131,0.022,1.81
94,安徽省,04-02 20:00,Ⅲ,16.5,8.16,8.31,261.3,134.3,4.32,0.135,0.019,1.83
95,安徽省,04-03 00:00,Ⅲ,16.5,8.11,8.17,261.0,105.7,4.28,0.131,0.018,1.75
96,安徽省,04-03 04:00,Ⅲ,16.4,8.11,8.21,261.2,129.0,4.16,0.125,0.017,1.81
97,安徽省,04-03 08:00,Ⅲ,16.2,8.12,8.22,259.9,116.9,4.26,0.12,0.022,1.85
98,安徽省,04-03 12:00,Ⅲ,16.1,8.11,8.33,260.4,150.7,4.36,0.126,0.019,1.85
99,安徽省,04-03 16:00,Ⅲ,16.1,8.05,8.17,258.7,126.7,4.55,0.116,0.019,1.95
100,安徽省,04-03 20:00,Ⅲ,16.0,8.01,8.09,258.6,151.2,4.3,0.115,0.017,1.86
101,安徽省,04-04 00:00,Ⅲ,15.9,7.95,7.97,258.1,135.7,4.24,0.105,0.013,1.75
102,安徽省,04-04 04:00,Ⅲ,15.8,7.92,7.87,257.5,138.9,4.26,0.099,0.015,1.8
103,安徽省,04-04 04:00,Ⅲ,15.8,7.92,7.87,257.5,138.9,4.26,0.099,0.015,1.8
104,安徽省,04-04 12:00,Ⅱ,16.1,8.04,8.24,261.3,125.9,3.94,0.089,0.012,1.73
105,安徽省,04-04 16:00,Ⅱ,16.5,8.13,8.5,263.0,105.9,3.91,0.078,0.014,1.68
106,安徽省,04-04 20:00,Ⅱ,16.2,8.14,8.45,260.8,117.4,3.88,0.078,0.013,1.65
107,安徽省,04-05 00:00,Ⅱ,16.1,8.09,8.54,259.7,117.4,3.88,0.078,0.013,1.65
108,安徽省,04-05 04:00,Ⅲ,16.0,8.06,8.47,264.9,118.2,4.11,0.067,0.012,1.75
109,安徽省,04-05 08:00,Ⅲ,15.9,8.07,8.58,262.8,117.0,4.05,0.063,0.015,1.7
110,安徽省,04-05 12:00,Ⅲ,16.2,8.11,8.64,262.7,142.0,4.26,0.064,0.01,1.82
111,安徽省,04-05 16:00,Ⅲ,16.1,8.14,8.85,262.7,150.2,4.46,0.058,0.011,1.87
112,安徽省,04-01 08:00,Ⅳ,15.1,8.39,9.8,279.4,70.6,5.64,0.025,0.088,1.53
113,安徽省,04-01 12:00,Ⅳ,15.2,8.44,10.04,280.0,57.6,5.1,0.025,0.071,1.53
114,安徽省,04-01 12:00,Ⅳ,15.2,8.44,10.04,280.0,57.6,5.1,0.025,0.071,1.53
115,安徽省,04-01 20:00,Ⅳ,15.3,8.48,10.14,282.5,49.0,4.97,0.025,0.069,1.46
116,安徽省,04-02 00:00,Ⅳ,15.2,8.42,10.06,284.4,47.2,4.95,0.025,0.071,1.48
117,安徽省,04-02 04:00,Ⅳ,15.2,8.39,9.88,284.6,43.9,4.95,0.025,0.066,1.48
118,安徽省,04-02 08:00,Ⅳ,15.1,8.36,9.85,284.6,41.5,4.78,0.025,0.068,1.5
119,安徽省,04-02 12:00,Ⅳ,15.3,8.53,10.45,284.4,37.8,6.42,0.025,0.063,1.49
120,安徽省,04-02 16:00,Ⅳ,15.2,8.6,11.01,291.2,35.0,6.42,0.025,0.057,1.51
121,安徽省,04-02 20:00,Ⅳ,15.1,8.55,10.65,290.1,37.5,6.03,0.025,0.06,1.5
122,安徽省,04-03 00:00,Ⅳ,15.0,8.5,10.52,293.8,38.6,4.8,0.025,0.058,1.46
123,安徽省,04-03 04:00,Ⅳ,15.0,8.44,10.32,298.1,46.2,4.8,0.025,0.056,1.52
124,安徽省,04-03 08:00,Ⅳ,14.9,8.4,10.18,294.4,52.4,5.16,0.025,0.067,1.6
125,安徽省,04-03 12:00,Ⅳ,14.9,8.37,10.3,289.1,61.2,4.78,0.025,0.073,1.53
126,安徽省,04-03 16:00,Ⅳ,14.9,8.38,10.35,288.7,72.7,4.89,0.025,0.083,1.54
127,安徽省,04-03 20:00,Ⅳ,14.8,8.24,10.07,289.1,79.1,4.95,0.025,0.09,1.58
128,安徽省,04-04 00:00,Ⅳ,14.7,8.18,9.96,288.9,86.4,5.03,0.025,0.098,1.64
129,安徽省,04-04 04:00,Ⅴ,14.5,8.15,9.87,289.4,96.5,5.03,0.025,0.104,1.63
130,安徽省,04-04 04:00,Ⅴ,14.5,8.15,9.87,289.4,96.5,5.31,0.025,0.112,1.63
131,安徽省,04-04 08:00,Ⅴ,14.3,8.11,9.87,289.3,86.3,5.0,0.025,0.104,1.57
132,安徽省,04-04 12:00,Ⅳ,14.7,8.27,10.43,288.9,74.2,4.94,0.025,0.084,1.62
133,安徽省,04-04 16:00,Ⅳ,15.5,8.6,11.6,288.1,59.5,4.94,0.025,0.084,1.62
134,安徽省,04-04 20:00,Ⅳ,15.0,8.46,10.96,287.9,72.4,5.1,0.025,0.086,1.74
135,安徽省,04-04 20:00,Ⅳ,15.0,8.46,10.96,287.9,72.4,5.1,0.025,0.086,1.74
136,安徽省,04-05 04:00,Ⅳ,14.6,8.31,10.3,287.7,70.2,4.97,0.025,0.086,1.63
137,安徽省,04-05 08:00,Ⅳ,14.5,8.33,10.35,288.0,64.8,4.62,0.025,0.077,1.6
138,安徽省,04-05 12:00,Ⅳ,14.7,8.49,11.0,288.0,59.0,4.62,0.025,0.068,1.57
139,安徽省,04-05 16:00,Ⅳ,15.2,8.87,13.2,286.1,48.8,5.22,0.025,0.067,1.64
140,安徽省,04-01 08:00,Ⅳ,15.4,7.24,9.62,302.5,110.1,5.49,0.025,0.098,1.88
141,安徽省,04-01 12:00,Ⅳ,15.4,7.24,9.76,302.2,92.4,5.4,0.025,0.092,2.0
142,安徽省,04-01 16:00,Ⅳ,15.4,7.32,9.97,304.3,82.2,5.4,0.025,0.092,2.0
143,安徽省,04-01 20:00,Ⅳ,15.3,7.3,9.96,305.0,73.5,5.15,0.025,0.087,1.84
144,安徽省,04-02 00:00,Ⅳ,15.2,7.26,9.87,305.3,71.6,5.33,0.025,0.083,1.83
145,安徽省,04-02 04:00,Ⅳ,15.2,7.25,9.74,306.2,67.8,5.33,0.025,0.077,1.8
146,安徽省,04-02 08:00,Ⅳ,15.1,7.43,9.75,307.0,63.2,4.75,0.025,0.079,1.77
147,安徽省,04-02 12:00,Ⅳ,15.2,7.51,10.21,306.8,64.7,4.46,0.025,0.072,1.69
148,安徽省,04-02 16:00,Ⅳ,15.3,7.62,10.56,306.7,58.0,4.7,0.025,0.076,1.71
149,安徽省,04-02 20:00,Ⅳ,15.2,8.23,10.52,278.6,52.5,4.84,0.025,0.073,1.76
150,安徽省,04-03 00:00,Ⅳ,15.1,8.61,10.36,278.2,58.4,4.62,0.025,0.071,1.72
151,安徽省,04-03 04:00,Ⅳ,15.0,8.85,10.16,275.3,78.7,4.62,0.025,0.074,1.75
152,安徽省,04-03 08:00,Ⅳ,14.9,8.8,10.02,278.7,90.9,5.21,0.025,0.086,1.81
153,安徽省,04-03 12:00,Ⅳ,14.9,8.76,10.05,279.5,101.4,5.13,0.025,0.093,1.76
154,安徽省,04-03 16:00,Ⅴ,14.8,8.56,10.0,275.2,97.8,5.6,0.025,0.106,1.94
155,安徽省,04-03 20:00,Ⅴ,14.8,8.58,9.91,269.3,105.4,5.43,0.025,0.102,1.98
156,安徽省,04-04 00:00,Ⅴ,14.7,8.28,9.84,265.6,102.1,5.47,0.025,0.1,2.07
157,安徽省,04-04 04:00,Ⅴ,14.4,8.09,9.82,264.1,107.8,5.47,0.025,0.102,2.14
158,安徽省,04-04 04:00,Ⅴ,14.4,8.09,9.82,264.1,107.8,5.26,0.025,0.109,2.12
160,安徽省,04-04 12:00,Ⅳ,14.6,8.56,10.5,268.4,268.6,5.39,0.025,0.099,1.92
161,安徽省,04-04 16:00,Ⅳ,15.8,8.82,11.99,266.9,1852.5,5.52,0.025,0.091,1.92
162,安徽省,04-04 20:00,Ⅳ,14.9,8.6,10.9,269.8,1674.5,5.34,0.025,0.091,1.89
163,安徽省,04-05 00:00,Ⅳ,14.7,8.55,10.63,270.2,1732.5,5.6,0.025,0.093,1.91
164,安徽省,04-05 04:00,Ⅳ,14.5,8.5,10.43,270.8,1828.6,5.33,0.025,0.088,1.88
165,安徽省,04-05 08:00,Ⅳ,14.4,8.66,10.57,271.1,1739.0,5.0,0.025,0.085,1.8
166,安徽省,04-05 12:00,Ⅳ,14.7,8.82,11.31,268.9,72.7,4.93,0.025,0.082,1.69
167,安徽省,04-05 16:00,Ⅳ,14.8,8.97,11.69,266.2,65.1,5.14,0.025,0.076,1.66
168,安徽省,04-01 08:00,Ⅲ,16.1,7.97,8.13,299.7,78.0,4.5,0.025,0.071,2.04
169,安徽省,04-01 12:00,Ⅲ,16.2,8.04,8.43,300.0,71.5,4.45,0.031,0.075,2.05
170,安徽省,04-01 16:00,Ⅲ,16.1,8.05,8.5,300.2,78.9,4.45,0.031,0.075,2.05
171,安徽省,04-01 20:00,Ⅲ,16.1,8.01,8.31,300.7,72.5,4.8,0.025,0.075,2.07
172,安徽省,04-02 00:00,Ⅲ,16.0,7.97,8.16,300.8,79.1,4.54,0.025,0.073,2.02
173,安徽省,04-02 04:00,Ⅲ,16.0,7.95,8.16,302.3,84.6,4.54,0.025,0.073,2.02
174,安徽省,04-02 08:00,Ⅲ,16.0,7.94,8.25,304.2,73.5,4.41,0.025,0.072,1.98
175,安徽省,04-02 12:00,Ⅲ,16.0,8.06,9.01,304.2,86.5,4.58,0.025,0.074,2.07
176,安徽省,04-02 16:00,Ⅲ,16.0,8.13,9.27,304.6,71.1,4.62,0.025,0.072,2.07
177,安徽省,04-02 20:00,Ⅲ,16.0,8.05,8.86,304.6,63.6,4.71,0.025,0.076,2.07
178,安徽省,04-03 00:00,Ⅲ,15.9,8.0,8.59,305.1,58.1,4.43,0.025,0.068,1.95
179,安徽省,04-03 04:00,Ⅲ,15.9,7.96,8.37,305.1,55.1,4.43,0.025,0.068,1.95
180,安徽省,04-03 08:00,Ⅲ,15.8,7.98,8.63,305.4,53.7,4.33,0.025,0.063,1.86
181,安徽省,04-03 12:00,Ⅲ,15.9,8.17,9.72,305.0,48.6,4.3,0.025,0.059,1.89
182,安徽省,04-03 16:00,Ⅲ,15.8,8.16,9.54,305.3,44.0,4.48,0.025,0.061,1.8
183,安徽省,04-03 20:00,Ⅲ,15.7,7.97,8.56,305.8,53.7,4.38,0.025,0.058,1.75
184,安徽省,04-04 00:00,Ⅲ,15.6,7.84,7.89,306.7,52.2,4.1,0.03,0.057,1.81
185,安徽省,04-04 04:00,Ⅲ,15.4,7.88,8.16,306.9,46.4,4.1,0.03,0.057,1.81
188,安徽省,04-04 12:00,Ⅲ,16.0,8.16,10.23,308.9,50.2,4.38,0.032,0.059,1.8
189,安徽省,04-04 16:00,Ⅲ,16.6,8.3,11.16,308.0,47.2,4.32,0.031,0.054,1.82
190,安徽省,04-04 20:00,Ⅲ,16.2,8.23,10.49,308.1,46.8,4.33,0.03,0.053,1.8
191,安徽省,04-05 00:00,Ⅲ,16.0,8.13,9.87,308.6,42.6,4.33,0.03,0.053,1.8
192,安徽省,04-05 04:00,Ⅲ,15.8,8.01,9.27,308.4,42.0,4.03,0.03,0.052,1.78
193,安徽省,04-05 08:00,Ⅲ,15.8,8.08,9.63,308.3,41.6,4.28,0.025,0.046,1.72
194,安徽省,04-05 12:00,Ⅲ,16.4,8.3,11.64,308.3,36.7,4.23,0.025,0.048,1.69
195,安徽省,04-05 16:00,Ⅲ,16.3,8.42,12.86,307.8,36.0,4.26,0.025,0.048,1.64
196,安徽省,04-01 04:00,Ⅱ,16.4,7.36,9.65,164.0,19.1,3.01,0.08,0.074,0.62
197,安徽省,04-01 12:00,Ⅱ,16.8,7.35,9.03,217.0,20.5,3.66,0.17,0.071,1.03
198,安徽省,04-01 12:00,Ⅱ,16.8,7.35,9.03,217.0,20.5,3.66,0.17,0.071,1.03
199,安徽省,04-01 16:00,Ⅱ,16.9,7.31,8.54,228.0,19.4,3.91,0.19,0.076,0.82
200,安徽省,04-01 20:00,Ⅲ,17.0,7.27,8.12,250.0,23.5,4.21,0.26,0.085,1.01
201,安徽省,04-02 00:00,Ⅲ,17.0,7.28,7.95,243.0,25.7,4.16,0.29,0.096,0.85
202,安徽省,04-02 04:00,Ⅱ,17.0,7.26,8.17,224.0,26.9,3.91,0.23,0.092,0.72
203,安徽省,04-02 08:00,Ⅱ,16.7,7.26,8.53,211.0,28.8,3.91,0.18,0.092,0.81
204,安徽省,04-02 12:00,Ⅱ,16.6,7.26,8.7,196.0,29.0,3.72,0.18,0.094,0.95
205,安徽省,04-02 16:00,Ⅱ,16.5,7.28,9.53,180.0,31.9,3.61,0.14,0.096,0.68
206,安徽省,04-02 20:00,Ⅱ,16.2,7.25,9.09,181.0,31.3,3.53,0.14,0.096,0.72
207,安徽省,04-03 00:00,Ⅱ,16.0,7.25,9.45,172.0,33.1,3.79,0.14,0.095,0.5
208,安徽省,04-03 04:00,Ⅲ,15.8,7.26,9.23,167.0,41.0,3.85,0.13,0.104,0.17
211,安徽省,04-03 16:00,Ⅲ,15.5,7.27,9.89,159.0,52.4,4.59,0.13,0.117,1.49
212,安徽省,04-03 20:00,Ⅲ,15.4,7.24,9.6,163.0,45.6,4.44,0.14,0.114,1.47
213,安徽省,04-04 00:00,Ⅲ,15.3,7.27,9.49,161.0,42.2,4.27,0.14,0.098,1.6
214,安徽省,04-04 04:00,Ⅲ,15.1,7.26,9.53,163.0,42.5,4.38,0.14,0.11,1.7
215,安徽省,04-04 04:00,Ⅲ,15.1,7.26,9.53,163.0,42.5,4.38,0.14,0.11,1.7
216,安徽省,04-04 12:00,Ⅲ,15.5,7.28,9.79,173.0,42.2,4.69,0.15,0.115,1.88
217,安徽省,04-04 16:00,Ⅲ,16.4,7.3,9.5,171.0,40.3,4.88,0.14,0.114,1.84
218,安徽省,04-04 20:00,Ⅲ,15.9,7.27,9.23,176.0,44.5,5.04,0.15,0.12,1.66
219,安徽省,04-04 20:00,Ⅲ,15.9,7.27,9.23,176.0,44.5,5.04,0.15,0.12,1.66
220,安徽省,04-05 04:00,Ⅲ,15.2,7.25,9.34,180.0,41.4,4.91,0.16,0.114,2.02
221,安徽省,04-05 08:00,Ⅲ,15.1,7.24,9.48,186.0,39.6,4.93,0.18,0.115,1.85
222,安徽省,04-05 12:00,Ⅳ,15.3,7.24,9.19,189.0,41.6,6.41,0.19,0.111,1.93
223,安徽省,04-05 16:00,Ⅲ,15.7,7.25,8.89,189.0,41.5,5.57,0.22,0.1,1.93
225,安徽省,04-03 20:00,Ⅲ,16.8,7.74,8.04,438.0,22.6,3.18,0.512,0.069,1.42
226,安徽省,04-04 00:00,Ⅲ,16.7,7.68,7.73,447.9,23.4,3.15,0.224,0.059,1.46
227,安徽省,04-04 04:00,Ⅱ,16.4,7.65,7.46,451.6,26.4,3.02,0.173,0.059,1.49
228,安徽省,04-04 08:00,Ⅱ,16.2,7.64,7.38,454.7,23.9,3.19,0.157,0.06,1.41
229,安徽省,04-04 12:00,Ⅱ,17.3,7.73,8.29,452.1,23.5,3.01,0.159,0.059,1.42
230,安徽省,04-04 16:00,Ⅱ,17.4,7.83,9.02,445.8,20.4,3.14,0.15,0.056,1.37
231,安徽省,04-04 20:00,Ⅱ,17.9,7.89,9.47,439.0,18.5,3.01,0.138,0.055,1.5
232,安徽省,04-05 00:00,Ⅱ,17.6,7.85,9.18,438.0,17.0,3.01,0.138,0.055,1.5
233,安徽省,04-05 04:00,Ⅱ,17.3,7.78,8.82,438.1,16.3,2.84,0.135,0.049,1.44
234,安徽省,04-05 08:00,Ⅱ,17.1,7.74,8.59,437.4,17.9,3.06,0.124,0.053,1.45
235,安徽省,04-05 12:00,Ⅱ,17.3,7.7,9.31,438.5,24.2,2.83,0.123,0.052,1.41
236,安徽省,04-05 16:00,Ⅱ,17.8,8.0,9.99,435.5,19.9,2.84,0.13,0.052,1.49
237,安徽省,04-01 04:00,Ⅲ,17.4,7.31,7.39,183.8,98.7,3.41,0.63,0.151,2.51
238,安徽省,04-01 12:00,Ⅲ,17.6,7.32,7.43,179.5,103.4,3.18,0.55,0.141,2.51
239,安徽省,04-01 12:00,Ⅲ,17.6,7.32,7.43,179.5,103.4,3.18,0.55,0.141,2.51
240,安徽省,04-01 16:00,Ⅲ,17.6,7.34,7.58,179.5,99.5,3.31,0.6,0.154,2.46
241,安徽省,04-01 20:00,Ⅲ,17.5,7.28,7.13,175.0,100.4,3.24,0.64,0.149,2.41
242,安徽省,04-01 20:00,Ⅲ,17.5,7.28,7.13,175.0,100.4,3.24,0.64,0.149,2.41
243,安徽省,04-02 04:00,Ⅲ,17.3,7.26,7.03,168.1,91.7,2.8,0.65,0.137,2.37
244,安徽省,04-02 08:00,Ⅲ,17.2,7.24,6.96,169.9,97.2,2.94,0.22,0.144,2.39
245,安徽省,04-02 12:00,Ⅲ,17.4,7.27,7.12,172.5,104.1,3.07,0.66,0.148,2.5
246,安徽省,04-02 16:00,Ⅲ,17.3,7.27,6.83,176.1,100.2,3.24,0.48,0.157,2.62
