,Province,Date,Class,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
61,贵州省,04-02 00:00,Ⅱ,24.0,8.22,7.98,281.8,3.0,1.16,0.094,0.039,1.4
62,贵州省,04-02 08:00,Ⅱ,23.4,8.3,8.46,278.9,3.0,1.1,0.095,0.038,1.34
63,贵州省,04-02 12:00,Ⅱ,23.0,8.31,9.19,279.9,3.4,1.08,0.078,0.033,1.32
64,贵州省,04-02 16:00,Ⅱ,22.8,8.3,9.62,281.6,3.6,1.16,0.094,0.038,1.32
65,贵州省,04-02 20:00,Ⅱ,22.2,8.15,8.34,282.3,3.3,1.3,0.12,0.04,1.3
66,贵州省,04-03 00:00,Ⅱ,21.9,8.1,8.04,282.8,3.0,1.21,0.09,0.035,1.25
67,贵州省,04-03 00:00,Ⅱ,21.9,8.1,8.04,282.8,3.0,1.21,0.09,0.035,1.25
68,贵州省,04-03 08:00,Ⅱ,21.1,8.08,8.57,280.9,7.0,1.4,0.196,0.043,1.37
69,贵州省,04-03 12:00,Ⅱ,20.1,8.0,8.94,285.6,13.9,1.5,0.144,0.041,1.37
70,贵州省,04-03 16:00,Ⅱ,19.3,8.01,9.11,313.0,18.8,1.55,0.136,0.042,1.49
71,贵州省,04-03 20:00,Ⅱ,19.0,7.94,8.68,291.0,18.9,1.81,0.154,0.048,1.66
72,贵州省,04-04 00:00,Ⅱ,18.7,7.88,8.4,282.5,28.0,2.87,0.128,0.047,1.72
73,贵州省,04-04 00:00,Ⅱ,18.7,7.88,8.4,282.5,28.0,2.87,0.128,0.047,1.72
76,贵州省,04-04 12:00,Ⅱ,17.6,7.89,9.04,267.4,29.6,2.68,0.132,0.051,2.4
77,贵州省,04-04 16:00,Ⅱ,17.4,7.89,9.06,267.1,24.3,2.58,0.116,0.048,2.34
78,贵州省,04-04 20:00,Ⅱ,17.1,7.84,8.81,263.4,18.9,2.38,0.111,0.045,2.39
79,贵州省,04-05 00:00,Ⅱ,17.0,7.81,8.64,265.6,17.2,2.38,0.111,0.045,2.39
80,贵州省,04-05 04:00,Ⅱ,16.8,7.82,8.68,260.5,14.6,2.15,0.104,0.044,2.36
81,贵州省,04-05 08:00,Ⅱ,16.6,7.87,8.98,257.8,13.9,2.05,0.08,0.04,2.26
82,贵州省,04-05 12:00,Ⅱ,16.7,8.0,9.6,259.9,11.5,2.23,0.069,0.04,2.2
83,贵州省,04-05 16:00,Ⅱ,16.6,8.04,9.73,259.3,9.2,1.68,0.048,0.036,2.16
84,贵州省,04-01 04:00,Ⅰ,19.0,7.28,8.35,90.8,8.6,1.0,0.025,0.016,0.92
85,贵州省,04-01 12:00,Ⅱ,20.8,7.54,9.34,94.0,9.5,0.64,0.025,0.022,0.87
86,贵州省,04-01 12:00,Ⅱ,20.8,7.54,9.34,94.0,9.5,0.64,0.025,0.022,0.87
87,贵州省,04-01 16:00,Ⅱ,21.6,7.98,9.39,94.8,5.1,0.94,0.025,0.021,0.89
88,贵州省,04-01 20:00,Ⅰ,19.9,8.03,9.53,94.3,11.2,1.17,0.025,0.019,0.89
89,贵州省,04-01 20:00,Ⅰ,19.9,8.03,9.53,94.3,11.2,1.17,0.025,0.019,0.89
90,贵州省,04-02 04:00,Ⅰ,18.9,7.42,8.76,94.5,11.7,1.02,0.025,0.018,0.85
91,贵州省,04-02 08:00,Ⅰ,18.9,7.32,8.08,93.2,3.5,1.13,0.025,0.018,0.89
92,贵州省,04-02 12:00,Ⅰ,18.7,7.39,9.01,91.2,6.9,0.99,0.025,0.019,0.94
93,贵州省,04-02 16:00,Ⅰ,19.0,7.57,8.95,90.6,5.7,0.55,0.025,0.018,0.83
94,贵州省,04-02 20:00,Ⅰ,18.4,7.67,9.11,93.3,23.5,1.01,0.029,0.017,1.33
95,贵州省,04-02 20:00,Ⅰ,18.4,7.67,9.11,93.3,23.5,1.01,0.029,0.017,1.33
96,贵州省,04-03 04:00,Ⅰ,18.0,7.32,8.66,92.9,20.2,0.99,0.056,0.017,0.86
98,贵州省,04-03 12:00,Ⅰ,18.4,7.41,8.65,89.2,10.1,1.07,0.029,0.017,0.85
99,贵州省,04-03 16:00,Ⅰ,18.3,7.61,9.4,87.7,6.4,0.94,0.027,0.017,0.79
100,贵州省,04-03 20:00,Ⅰ,18.2,7.52,9.0,88.4,9.5,0.93,0.025,0.017,0.84
101,贵州省,04-03 20:00,Ⅰ,18.2,7.52,9.0,88.4,9.5,0.93,0.025,0.017,0.84
103,贵州省,04-04 04:00,Ⅰ,17.9,7.37,8.64,89.9,14.4,0.84,0.025,0.015,0.81
104,贵州省,04-04 12:00,Ⅰ,17.9,7.4,8.74,91.8,10.5,0.96,0.038,0.016,0.83
105,贵州省,04-04 16:00,Ⅰ,17.9,7.49,8.83,91.5,12.7,0.74,0.032,0.015,0.82
106,贵州省,04-04 20:00,Ⅰ,17.6,7.45,8.81,91.4,1.7,0.85,0.031,0.015,0.8
107,贵州省,04-04 20:00,Ⅰ,17.6,7.45,8.81,91.4,1.7,0.85,0.031,0.015,0.8
108,贵州省,04-05 04:00,Ⅰ,17.5,7.29,8.48,92.2,5.5,0.63,0.052,0.014,0.85
109,贵州省,04-05 08:00,Ⅰ,17.6,7.25,8.48,91.1,5.1,0.98,0.062,0.017,0.81
110,贵州省,04-05 12:00,Ⅰ,17.7,7.32,8.57,89.8,11.1,0.82,0.046,0.017,0.8
111,贵州省,04-05 16:00,Ⅰ,18.0,7.51,8.99,88.1,5.2,0.96,0.037,0.017,0.84
113,贵州省,04-01 12:00,Ⅰ,21.6,8.68,22.12,331.1,5.6,0.25,0.025,0.006,1.49
114,贵州省,04-01 16:00,Ⅰ,21.9,8.65,24.62,323.7,5.8,0.25,0.025,0.006,1.49
121,贵州省,04-02 20:00,Ⅰ,20.4,8.15,9.92,334.0,2.6,0.7,0.025,0.006,1.47
122,贵州省,04-03 00:00,Ⅰ,19.2,8.17,10.44,386.4,4.5,0.48,0.025,0.005,1.53
123,贵州省,04-03 00:00,Ⅰ,19.2,8.17,10.44,386.4,4.5,0.48,0.025,0.005,1.53
124,贵州省,04-03 08:00,Ⅰ,19.6,8.2,9.82,347.0,2.3,0.84,0.025,0.014,2.26
125,贵州省,04-03 12:00,Ⅰ,22.1,8.6,28.38,323.4,2.6,0.4,0.025,0.005,1.58
126,贵州省,04-03 16:00,Ⅰ,23.3,8.55,27.1,317.5,2.4,0.28,0.025,0.005,1.48
127,贵州省,04-03 20:00,Ⅰ,20.8,8.16,10.19,328.9,2.3,0.38,0.025,0.005,1.56
128,贵州省,04-04 00:00,Ⅰ,19.3,8.13,9.68,390.5,3.8,0.33,0.025,0.005,1.5
129,贵州省,04-04 00:00,Ⅰ,19.3,8.13,9.68,390.5,3.8,0.33,0.025,0.005,1.5
132,贵州省,04-04 12:00,Ⅰ,20.6,8.4,14.02,333.4,2.1,0.25,0.025,0.005,1.52
133,贵州省,04-04 16:00,Ⅰ,19.0,8.18,10.29,387.5,3.8,0.69,0.025,0.014,2.23
134,贵州省,04-04 20:00,Ⅰ,18.5,8.08,9.32,390.4,3.4,0.78,0.038,0.014,2.27
135,贵州省,04-05 00:00,Ⅰ,19.1,8.06,8.96,349.7,2.3,0.78,0.038,0.014,2.27
137,贵州省,04-05 08:00,Ⅰ,19.0,8.16,9.68,348.1,2.3,0.25,0.025,0.005,1.56
138,贵州省,04-05 12:00,Ⅰ,19.4,8.43,15.73,337.9,2.1,0.25,0.025,0.005,1.47
139,贵州省,04-05 16:00,Ⅰ,20.0,8.52,22.45,327.0,2.2,0.52,0.025,0.005,1.47
140,贵州省,04-01 04:00,Ⅰ,21.1,8.76,8.38,330.5,3.2,0.28,0.025,0.006,1.95
141,贵州省,04-01 12:00,Ⅰ,21.8,8.76,8.34,330.4,3.4,0.38,0.025,0.007,1.82
142,贵州省,04-01 16:00,Ⅰ,23.2,8.77,8.14,330.2,4.0,0.38,0.025,0.007,1.82
143,贵州省,04-01 20:00,Ⅰ,22.1,8.78,8.43,329.5,3.1,0.54,0.025,0.008,1.88
144,贵州省,04-02 00:00,Ⅰ,22.3,8.79,8.14,329.9,3.2,0.47,0.025,0.008,1.9
145,贵州省,04-02 00:00,Ⅰ,22.3,8.79,8.14,329.9,3.2,0.47,0.025,0.008,1.9
146,贵州省,04-02 08:00,Ⅰ,21.4,8.78,8.41,327.9,3.6,0.44,0.025,0.006,1.85
147,贵州省,04-02 12:00,Ⅰ,22.4,8.79,8.37,327.4,3.8,0.41,0.025,0.007,2.1
148,贵州省,04-02 16:00,Ⅰ,22.6,8.81,8.42,326.7,3.7,0.46,0.025,0.007,2.0
149,贵州省,04-02 20:00,Ⅰ,22.5,8.81,8.43,326.9,3.8,0.52,0.025,0.006,2.01
150,贵州省,04-03 00:00,Ⅰ,22.2,8.81,8.3,326.2,3.9,0.97,0.025,0.006,2.01
151,贵州省,04-03 00:00,Ⅰ,22.2,8.81,8.3,326.2,3.9,0.97,0.025,0.006,2.01
152,贵州省,04-03 08:00,Ⅰ,21.1,8.78,8.45,329.1,3.8,0.49,0.025,0.006,1.61
153,贵州省,04-03 12:00,Ⅰ,21.1,8.79,8.5,329.4,3.7,0.66,0.025,0.008,2.03
154,贵州省,04-03 16:00,Ⅰ,21.5,8.8,8.45,329.1,3.5,0.45,0.025,0.006,2.1
155,贵州省,04-03 20:00,Ⅰ,21.4,8.8,8.24,330.0,3.7,0.42,0.025,0.006,1.99
156,贵州省,04-04 00:00,Ⅰ,21.4,8.82,8.53,326.5,4.0,0.39,0.025,0.007,2.19
157,贵州省,04-04 00:00,Ⅰ,21.4,8.82,8.53,326.5,4.0,0.39,0.025,0.007,2.19
159,贵州省,04-04 08:00,Ⅰ,21.1,8.78,8.33,328.1,3.8,0.72,0.025,0.006,2.12
160,贵州省,04-04 12:00,Ⅰ,21.0,8.8,8.5,327.6,3.8,0.41,0.025,0.006,1.91
161,贵州省,04-04 16:00,Ⅰ,21.0,8.82,8.61,327.5,3.5,0.47,0.025,0.007,2.01
162,贵州省,04-04 20:00,Ⅰ,20.9,8.82,8.57,327.1,4.2,0.51,0.025,0.006,1.98
163,贵州省,04-05 00:00,Ⅰ,20.7,8.81,8.53,327.0,3.8,0.51,0.025,0.006,1.98
164,贵州省,04-05 04:00,Ⅰ,20.6,8.79,8.49,327.3,4.3,0.48,0.025,0.006,2.03
165,贵州省,04-05 08:00,Ⅰ,20.5,8.78,8.49,327.1,3.9,0.49,0.025,0.007,2.1
166,贵州省,04-05 12:00,Ⅰ,20.5,8.79,8.62,327.1,3.5,0.36,0.025,0.006,2.03
167,贵州省,04-05 16:00,Ⅰ,20.4,8.82,8.71,326.6,3.7,0.49,0.025,0.006,1.97
168,贵州省,04-01 04:00,Ⅱ,21.0,8.95,13.35,413.3,9.9,1.61,0.095,0.05,2.39
169,贵州省,04-01 12:00,劣Ⅴ,22.4,9.34,18.34,406.9,13.1,2.71,0.074,0.072,2.51
174,贵州省,04-02 08:00,劣Ⅴ,21.8,9.19,17.34,403.3,16.1,1.84,0.092,0.043,2.4
178,贵州省,04-03 00:00,劣Ⅴ,22.5,9.15,18.77,393.9,18.0,3.01,0.071,0.046,2.24
179,贵州省,04-03 00:00,劣Ⅴ,22.5,9.15,18.77,393.9,18.0,3.01,0.071,0.046,2.24
180,贵州省,04-03 08:00,劣Ⅴ,21.9,9.03,16.3,396.5,20.9,1.72,0.088,0.04,2.34
181,贵州省,04-03 12:00,劣Ⅴ,22.4,9.21,15.23,393.8,10.5,1.86,0.072,0.037,2.31
182,贵州省,04-03 16:00,劣Ⅴ,23.3,9.23,15.55,388.9,7.7,2.53,0.074,0.055,2.38
183,贵州省,04-03 20:00,劣Ⅴ,22.4,9.21,15.9,385.5,7.1,2.34,0.078,0.045,2.27
184,贵州省,04-04 00:00,劣Ⅴ,22.1,9.07,13.95,391.4,6.2,2.48,0.078,0.04,2.28
185,贵州省,04-04 00:00,劣Ⅴ,22.1,9.07,13.95,391.4,6.2,2.48,0.078,0.04,2.28
187,贵州省,04-04 08:00,Ⅱ,20.9,8.82,10.94,407.3,6.5,1.74,0.088,0.038,2.36
188,贵州省,04-04 12:00,Ⅱ,20.9,8.96,11.61,406.0,6.5,1.8,0.078,0.038,2.46
189,贵州省,04-04 16:00,Ⅱ,21.0,8.99,12.33,403.0,7.9,2.17,0.084,0.05,2.4
190,贵州省,04-04 20:00,Ⅱ,20.9,8.91,11.7,402.3,6.4,1.7,0.085,0.04,2.37
191,贵州省,04-05 00:00,Ⅱ,20.8,8.84,11.2,404.3,6.7,1.7,0.085,0.04,2.37
192,贵州省,04-05 04:00,Ⅱ,20.7,8.75,10.42,406.0,6.3,1.78,0.106,0.04,2.47
193,贵州省,04-05 08:00,Ⅱ,20.6,8.73,10.07,406.5,5.9,1.58,0.093,0.037,2.4
194,贵州省,04-05 12:00,Ⅱ,20.6,8.83,11.01,404.4,6.4,1.77,0.079,0.041,2.46
195,贵州省,04-05 16:00,Ⅱ,20.7,8.85,11.24,403.9,6.8,1.85,0.091,0.048,2.46
196,贵州省,04-01 12:00,Ⅱ,22.2,8.48,9.96,315.2,82.5,1.68,0.052,0.04,2.31
197,贵州省,04-01 16:00,Ⅱ,21.5,8.63,10.13,317.1,24.8,1.68,0.052,0.04,2.31
207,贵州省,04-03 08:00,Ⅱ,20.4,8.57,8.93,313.8,14.7,0.31,0.05,0.021,1.9
208,贵州省,04-03 12:00,Ⅰ,21.1,8.58,8.89,320.3,50.5,0.25,0.056,0.017,2.0
209,贵州省,04-03 16:00,Ⅱ,21.7,8.64,9.33,323.0,53.5,0.86,0.05,0.028,2.22
210,贵州省,04-03 20:00,Ⅱ,21.0,8.61,9.09,318.4,35.3,0.71,0.044,0.035,2.26
211,贵州省,04-04 00:00,Ⅱ,20.7,8.58,8.98,315.6,29.6,0.44,0.05,0.028,2.25
212,贵州省,04-04 00:00,Ⅱ,20.7,8.58,8.98,315.6,29.6,0.44,0.05,0.028,2.25
214,贵州省,04-04 08:00,Ⅰ,20.4,8.56,8.81,314.5,11.8,0.29,0.053,0.015,2.02
215,贵州省,04-04 12:00,Ⅱ,20.5,8.56,8.73,314.9,25.7,0.42,0.047,0.021,1.92
216,贵州省,04-04 16:00,Ⅱ,20.4,8.55,8.71,314.4,48.6,0.51,0.054,0.028,2.31
217,贵州省,04-04 20:00,Ⅰ,20.3,8.53,8.72,314.2,15.2,0.25,0.064,0.019,2.03
218,贵州省,04-05 00:00,Ⅰ,20.3,8.53,8.58,314.1,11.2,0.25,0.064,0.019,2.03
219,贵州省,04-05 04:00,Ⅰ,20.2,8.52,8.56,313.9,11.4,0.25,0.062,0.016,2.06
220,贵州省,04-05 08:00,Ⅰ,20.2,8.51,8.58,314.1,10.1,0.25,0.067,0.014,2.09
221,贵州省,04-05 12:00,Ⅰ,20.3,8.52,8.56,315.2,13.4,0.25,0.064,0.017,2.03
222,贵州省,04-05 16:00,Ⅰ,20.5,8.57,8.86,316.0,10.8,0.3,0.07,0.017,2.08
223,贵州省,04-01 04:00,Ⅰ,23.4,8.24,15.65,409.5,6.2,0.88,0.025,0.007,1.8
224,贵州省,04-01 12:00,Ⅰ,24.1,8.28,19.14,407.6,6.1,1.11,0.025,0.007,1.82
225,贵州省,04-01 16:00,Ⅰ,25.7,8.3,18.72,403.8,5.2,1.11,0.025,0.007,1.82
226,贵州省,04-01 20:00,Ⅰ,24.8,8.07,18.0,405.4,2.8,0.96,0.025,0.006,1.8
227,贵州省,04-02 00:00,Ⅰ,24.4,8.26,17.0,407.1,3.5,1.19,0.025,0.005,1.84
228,贵州省,04-02 00:00,Ⅰ,24.4,8.26,17.0,407.1,3.5,1.19,0.025,0.005,1.84
229,贵州省,04-02 08:00,Ⅰ,24.0,8.25,15.11,407.9,2.9,1.1,0.025,0.007,1.83
230,贵州省,04-02 12:00,Ⅰ,24.8,8.31,21.27,404.9,4.1,1.43,0.025,0.008,1.84
231,贵州省,04-02 16:00,Ⅰ,25.5,8.32,18.36,403.4,2.6,0.98,0.025,0.009,1.83
232,贵州省,04-02 20:00,Ⅰ,24.7,8.32,18.91,401.7,5.2,1.2,0.025,0.007,1.77
233,贵州省,04-03 00:00,Ⅰ,24.0,8.31,19.12,409.7,4.2,1.09,0.025,0.008,1.8
234,贵州省,04-03 00:00,Ⅰ,24.0,8.31,19.12,409.7,4.2,1.09,0.025,0.008,1.8
235,贵州省,04-03 08:00,Ⅰ,23.4,8.27,16.97,419.9,4.1,1.2,0.025,0.009,1.71
236,贵州省,04-03 12:00,Ⅰ,23.4,8.32,17.68,421.8,4.2,1.23,0.025,0.009,1.75
237,贵州省,04-03 16:00,Ⅰ,23.8,8.37,18.54,418.4,3.7,1.45,0.025,0.01,1.69
238,贵州省,04-03 20:00,Ⅰ,23.6,8.36,17.21,420.7,3.8,1.28,0.025,0.01,1.72
239,贵州省,04-04 00:00,Ⅰ,23.2,8.35,17.29,425.3,3.8,1.23,0.025,0.009,1.65
240,贵州省,04-04 00:00,Ⅰ,23.2,8.35,17.29,425.3,3.8,1.23,0.025,0.009,1.65
242,贵州省,04-04 08:00,Ⅰ,23.0,8.28,14.17,428.0,4.1,1.62,0.025,0.009,1.65
243,贵州省,04-04 12:00,Ⅰ,23.0,8.3,14.34,429.2,4.2,1.33,0.025,0.009,1.66
244,贵州省,04-04 16:00,Ⅰ,22.9,8.32,14.94,426.0,4.2,1.46,0.025,0.011,1.68
245,贵州省,04-04 20:00,Ⅰ,22.8,8.34,14.09,430.2,3.7,1.63,0.025,0.01,1.69
246,贵州省,04-05 00:00,Ⅰ,22.6,8.31,12.99,430.4,3.7,1.63,0.025,0.01,1.69
247,贵州省,04-05 04:00,Ⅰ,22.4,8.29,12.7,432.3,4.2,1.58,0.025,0.01,1.61
248,贵州省,04-05 08:00,Ⅰ,22.3,8.28,11.98,436.4,3.5,1.44,0.025,0.009,1.69
249,贵州省,04-05 12:00,Ⅰ,22.2,8.27,12.17,434.7,4.2,1.5,0.025,0.01,1.62
250,贵州省,04-05 16:00,Ⅰ,22.2,8.3,12.77,434.2,3.9,1.3,0.025,0.01,1.62
251,贵州省,04-01 04:00,Ⅰ,19.9,8.02,8.72,144.3,3.2,1.09,0.111,0.016,0.94
252,贵州省,04-01 12:00,Ⅰ,20.9,8.12,9.75,159.5,3.4,1.07,0.108,0.017,1.0
253,贵州省,04-01 12:00,Ⅰ,20.9,8.12,9.75,159.5,3.4,1.07,0.108,0.017,1.0
254,贵州省,04-01 16:00,Ⅱ,21.7,8.12,10.07,167.5,2.9,2.29,0.103,0.019,0.98
255,贵州省,04-01 20:00,Ⅰ,21.6,8.21,9.8,169.1,2.5,1.22,0.13,0.018,0.97
256,贵州省,04-01 20:00,Ⅰ,21.6,8.21,9.8,169.1,2.5,1.22,0.13,0.018,0.97
257,贵州省,04-02 04:00,Ⅰ,19.8,7.9,8.88,138.5,2.6,1.05,0.123,0.016,0.91
258,贵州省,04-02 08:00,Ⅰ,19.6,7.78,8.6,160.3,2.7,1.01,0.126,0.019,1.0
259,贵州省,04-02 12:00,Ⅰ,19.8,7.88,8.99,169.3,2.5,1.01,0.118,0.016,0.99
260,贵州省,04-02 16:00,Ⅰ,19.9,8.13,9.89,169.7,2.4,1.9,0.119,0.017,0.99
261,贵州省,04-02 20:00,Ⅰ,19.6,8.2,9.71,169.6,3.5,1.5,0.121,0.016,0.91
262,贵州省,04-02 20:00,Ⅰ,19.6,8.2,9.71,169.6,3.5,1.5,0.121,0.016,0.91
263,贵州省,04-03 04:00,Ⅰ,18.6,7.88,8.98,158.4,4.0,1.49,0.116,0.017,0.95
264,贵州省,04-03 08:00,Ⅰ,17.7,7.66,8.74,126.5,4.5,1.51,0.119,0.019,0.91
265,贵州省,04-03 08:00,Ⅰ,17.7,7.66,8.74,126.5,4.5,1.51,0.119,0.019,0.91
266,贵州省,04-03 08:00,Ⅰ,17.7,7.66,8.74,126.5,4.5,1.51,0.119,0.019,0.91
267,贵州省,04-03 20:00,Ⅰ,17.6,7.84,9.45,156.4,7.1,1.51,0.109,0.018,1.04
268,贵州省,04-03 20:00,Ⅰ,17.6,7.84,9.45,156.4,7.1,1.51,0.109,0.018,1.04
270,贵州省,04-04 04:00,Ⅱ,17.1,7.72,9.0,167.6,6.6,3.56,0.098,0.018,1.11
271,贵州省,04-04 12:00,Ⅱ,17.2,7.82,9.1,188.3,6.1,3.19,0.112,0.018,1.18
272,贵州省,04-04 12:00,Ⅱ,17.2,7.82,9.1,188.3,6.1,3.19,0.112,0.018,1.18
273,贵州省,04-04 20:00,Ⅱ,17.1,7.93,9.32,192.2,3.5,3.11,0.094,0.018,1.1
274,贵州省,04-04 20:00,Ⅱ,17.1,7.93,9.32,192.2,3.5,3.11,0.094,0.018,1.1
279,贵州省,04-01 04:00,Ⅱ,21.0,7.36,8.99,94.2,13.2,0.84,0.054,0.028,0.81
282,贵州省,04-01 20:00,Ⅱ,22.8,7.86,9.72,99.1,14.7,0.26,0.028,0.029,0.69
283,贵州省,04-02 00:00,Ⅱ,22.1,7.63,9.23,100.0,12.1,0.25,0.033,0.028,0.79
284,贵州省,04-02 00:00,Ⅱ,22.1,7.63,9.23,100.0,12.1,0.25,0.033,0.028,0.79
288,贵州省,04-02 16:00,Ⅱ,22.8,8.46,10.13,127.7,8.0,0.64,0.048,0.03,0.77
289,贵州省,04-02 20:00,Ⅱ,22.5,8.28,9.4,129.7,7.8,0.63,0.06,0.027,0.76
290,贵州省,04-03 00:00,Ⅱ,22.4,8.07,8.83,129.8,7.1,0.63,0.06,0.027,0.76
291,贵州省,04-03 04:00,Ⅱ,22.2,7.88,8.52,128.8,6.4,0.71,0.076,0.026,0.77
292,贵州省,04-03 08:00,Ⅱ,22.0,7.86,8.46,128.3,6.8,0.62,0.081,0.027,0.78
293,贵州省,04-03 12:00,Ⅱ,21.9,7.98,8.74,128.4,8.3,0.79,0.079,0.029,0.78
